"# Weather station Lisbon, Portugal, WMO_ID=8579,selection from 03.04.2020 till 01.09.2020, all days",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Encoding: UTF-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# The data is provided by the website ""Reliable Prognosis"", rp5.ru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# If you use the data, please indicate the name of the website.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=8579&lang=en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Local time in Lisbon,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
08.06.2020 21:00,16.7,754.9,764.2,1.0,69,Wind blowing from the north,2,,,, ,,,,,,,,,,,11.0,No precipitation,12,,,,
08.06.2020 20:00,17.5,754.4,763.6,0.5,65,Wind blowing from the north-northwest,6,,,, ,,,,,,,,,,,10.8,No precipitation,1,,,,
08.06.2020 19:00,19.0,754.0,763.1,,58,Wind blowing from the north,5,,,, ,,,,,,,,,,,10.4,No precipitation,1,,,,
08.06.2020 18:00,20.0,753.9,763.0,-0.1,50,Wind blowing from the north,3,,,, ,,,,22.4,,,,,,,9.1,No precipitation,12,,,,
08.06.2020 17:00,21.4,753.9,762.8,-0.4,47,Wind blowing from the north-northwest,4,,,, ,,,,,,,,,,,9.5,No precipitation,1,,,,
08.06.2020 16:00,22.0,754.0,762.8,-0.5,49,Wind blowing from the north-northwest,5,,,, ,,,,,,,,,,,10.8,No precipitation,1,,,,
08.06.2020 15:00,21.4,754.0,762.8,-0.7,50,Wind blowing from the north-northwest,6,,,, ,,,,,,,,,,,10.4,No precipitation,1,,,,
08.06.2020 14:00,21.3,754.3,763.1,,47,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,9.4,No precipitation,1,,,,
08.06.2020 13:00,20.5,754.5,763.5,-0.1,47,Wind blowing from the north-west,6,,,, ,,,,,,,,,,,8.6,No precipitation,1,,,,
08.06.2020 12:00,20.0,754.7,763.7,0.0,51,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,9.5,No precipitation,6,,,,
08.06.2020 11:00,20.1,,,,47,Wind blowing from the north-northwest,5,,,, ,,,,,,,,,,,8.3,No precipitation,1,,,,
08.06.2020 10:00,18.9,754.6,763.7,0.4,50,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,,8.3,No precipitation,1,,,,
08.06.2020 09:00,18.2,754.7,763.8,0.7,52,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,8.2,No precipitation,1,,,,
08.06.2020 08:00,17.5,754.6,763.6,1.0,52,Wind blowing from the north,2,,,, ,,,,,,,,,,,7.6,No precipitation,1,,,,
08.06.2020 07:00,15.9,754.2,763.4,0.8,68,Wind blowing from the north-northwest,1,,,, ,,,,,,,,,,,9.9,No precipitation,1,,,,
08.06.2020 06:00,15.3,754.0,763.3,,71,"Calm, no wind",0,,,, ,,,14.1,,,,,,,,10.1,,,,,,
08.06.2020 05:00,14.4,753.6,763.0,,71,"Calm, no wind",0,,,, ,,,,,,,,,,,9.1,No precipitation,1,,,,
08.06.2020 04:00,14.3,753.4,762.7,-0.3,69,"Calm, no wind",0,,,, ,,,,,,,,,,,8.7,,,,,,
08.06.2020 02:00,14.7,,,,68,"Calm, no wind",0,,,, ,,,,,,,,,,,8.7,No precipitation,1,,,,
08.06.2020 01:00,14.9,753.7,763.0,-0.5,66,"Calm, no wind",0,,,, ,,,,,,,,,,,8.6,No precipitation,1,,,,
08.06.2020 00:00,15.0,753.8,763.1,-0.2,63,"Calm, no wind",0,,,, ,,,,,,,,,,,8.0,No precipitation,6,,,,
07.06.2020 23:00,15.0,754.0,763.3,0.3,63,Wind blowing from the north-northwest,1,,,, ,,,,,,,,,,,7.9,No precipitation,1,,,,
07.06.2020 22:00,15.3,754.2,763.5,0.7,59,"Calm, no wind",0,,,, ,,,,,,,,,,,7.3,No precipitation,1,,,,
07.06.2020 21:00,15.8,754.0,763.3,0.9,63,"Calm, no wind",0,,,, ,,,,,,,,,,,8.6,No precipitation,12,,,,
07.06.2020 20:00,16.3,753.7,763.0,0.7,60,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,8.4,No precipitation,1,,,,
07.06.2020 19:00,17.3,753.5,762.7,0.8,54,Wind blowing from the north,6,,,, ,,,,,,,,,,,7.8,No precipitation,1,,,,
07.06.2020 18:00,18.9,753.1,762.1,0.5,52,Wind blowing from the north-northwest,3,,,, ,,,,23.3,,,,,,,8.8,No precipitation,12,,,,
07.06.2020 17:00,19.5,753.0,762.1,,49,Wind blowing from the north-northwest,6,,,, ,,,,,,,,,,,8.5,No precipitation,1,,,,
07.06.2020 16:00,21.8,752.7,761.5,0.0,44,Wind blowing from the north-northwest,5,,,, ,,,,,,,,,,,8.9,No precipitation,1,,,,
07.06.2020 15:00,22.5,752.6,761.4,-0.1,47,Wind blowing from the north-northwest,4,,,, ,,,,,,,,,,,10.5,No precipitation,1,,,,
07.06.2020 14:00,20.8,,,,55,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,11.4,No precipitation,1,,,,
07.06.2020 13:00,20.3,752.7,761.8,0.5,66,Wind blowing from the north,4,,,, ,,,,,,,,,,,13.8,No precipitation,1,,,,
07.06.2020 12:00,19.5,752.7,761.8,0.8,70,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,13.9,No precipitation,6,,,,
07.06.2020 11:00,19.7,752.5,761.5,1.0,67,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,13.3,No precipitation,1,,,,
07.06.2020 10:00,20.0,752.2,761.3,1.0,63,Wind blowing from the north-northwest,1,,,, ,,,,,,,,,,,12.6,No precipitation,1,,,,
07.06.2020 09:00,18.1,751.9,761.1,1.0,75,"Calm, no wind",0,,,, ,,,,,,,,,,,13.5,No precipitation,1,,,,
07.06.2020 08:00,18.1,751.5,760.6,1.1,71,"Calm, no wind",0,,,, ,,,,,,,,,,,12.7,No precipitation,1,,,,
07.06.2020 07:00,17.4,751.2,760.3,0.8,74,"Calm, no wind",0,,,, ,,,,,,,,,,,12.7,No precipitation,1,,,,
07.06.2020 06:00,16.9,750.9,760.0,0.6,77,Wind blowing from the north-northwest,2,,,, ,,,16.7,,,,,,,,12.9,No precipitation,12,,,,
07.06.2020 05:00,17.1,750.4,759.5,0.3,77,"Calm, no wind",0,,,, ,,,,,,,,,,,13.0,,,,,,
07.06.2020 04:00,16.9,750.4,759.5,0.2,76,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,12.7,No precipitation,1,,,,
07.06.2020 03:00,17.0,750.3,759.4,0.2,78,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,13.2,No precipitation,1,,,,
07.06.2020 02:00,17.3,750.1,759.3,0.0,76,"Calm, no wind",0,,,, ,,,,,,,,,,,13.0,No precipitation,1,,,,
07.06.2020 01:00,17.3,750.2,759.4,0.0,75,"Calm, no wind",0,,,, ,,,,,,,,,,,12.8,No precipitation,1,,,,
07.06.2020 00:00,17.0,750.1,759.3,0.0,81,Wind blowing from the north,1,,,, ,,,,,,,,,,,13.6,No precipitation,6,,,,
06.06.2020 23:00,17.2,750.1,759.3,0.3,80,"Calm, no wind",0,,,, ,,,,,,,,,,,13.6,No precipitation,1,,,,
06.06.2020 22:00,17.2,750.2,759.4,0.4,77,"Calm, no wind",0,,,, ,,,,,,,,,,,13.1,No precipitation,1,,,,
06.06.2020 21:00,16.9,750.1,759.2,0.5,78,"Calm, no wind",0,,,, ,,,,,,,,,,,13.1,No precipitation,12,,,,
06.06.2020 20:00,17.1,749.8,758.9,0.2,76,Wind blowing from the north-northwest,1,,,, ,,,,,,,,,,,12.8,No precipitation,1,,,,
06.06.2020 19:00,18.1,749.8,758.9,0.0,72,"Calm, no wind",0,,,, ,,,,,,,,,,,13.0,No precipitation,1,,,,
06.06.2020 18:00,19.0,749.6,758.7,-0.2,66,Wind blowing from the north-west,1,,,, ,,,,24.1,,,,,,,12.4,No precipitation,12,,,,
06.06.2020 17:00,20.4,749.6,758.7,-0.3,61,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,12.5,No precipitation,1,,,,
06.06.2020 16:00,21.0,749.8,758.9,-0.2,55,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,11.6,No precipitation,1,,,,
06.06.2020 15:00,21.5,749.8,758.8,,56,Wind blowing from the north-northwest,5,,,, ,,,,,,,,,,,12.2,,,,,,
06.06.2020 14:00,22.8,749.9,758.8,,54,Wind blowing from the west-southwest,1,,,, ,,,,,,,,,,,12.9,No precipitation,1,,,,
06.06.2020 13:00,22.4,750.0,759.0,,49,"Calm, no wind",0,,,, ,,,,,,,,,,,11.2,No precipitation,1,,,,
06.06.2020 06:00,16.1,751.5,760.7,,68,"Calm, no wind",0,,,, ,,,14.3,,,,,,,,10.1,No precipitation,12,,,,
06.06.2020 02:00,15.6,751.8,761.0,-1.2,70,"Calm, no wind",0,,,, ,,,,,,,,,,,10.0,No precipitation,1,,,,
06.06.2020 01:00,15.6,752.2,761.4,-0.7,69,"Calm, no wind",0,,,, ,,,,,,,,,,,9.8,No precipitation,1,,,,
06.06.2020 00:00,15.8,752.5,761.8,0.1,70,"Calm, no wind",0,,,, ,,,,,,,,,,,10.4,No precipitation,6,,,,
05.06.2020 23:00,16.0,753.0,762.2,1.0,72,"Calm, no wind",0,,,, ,,,,,,,,,,,11.0,No precipitation,1,,,,
05.06.2020 22:00,16.5,752.9,762.1,1.1,72,"Calm, no wind",0,,,, ,,,,,,,,,,,11.4,No precipitation,1,,,,
05.06.2020 21:00,17.0,752.4,761.6,0.9,71,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,11.7,No precipitation,12,,,,
05.06.2020 20:00,17.6,752.0,761.2,0.5,70,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,12.1,No precipitation,1,,,,
05.06.2020 19:00,19.4,751.8,760.9,0.2,62,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,11.8,No precipitation,1,,,,
05.06.2020 18:00,20.9,751.5,760.6,-0.3,57,Wind blowing from the north-northwest,1,,,, ,,,,24.6,,,,,,,12.0,No precipitation,12,,,,
05.06.2020 17:00,22.1,751.5,760.6,-0.5,54,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,,12.3,No precipitation,1,,,,
05.06.2020 16:00,22.7,751.6,760.6,-0.5,52,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,12.2,No precipitation,1,,,,
05.06.2020 15:00,23.6,751.8,760.8,-0.4,52,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,13.1,No precipitation,1,,,,
05.06.2020 14:00,24.5,752.0,761.0,-0.5,49,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,13.1,No precipitation,1,,,,
05.06.2020 13:00,22.6,752.1,761.2,-0.3,54,"Calm, no wind",0,,,, ,,,,,,,,,,,12.8,No precipitation,1,,,,
05.06.2020 12:00,23.4,752.2,761.2,,52,Wind blowing from the west-northwest,1,,,, ,,,,,,,,,,,13.0,No precipitation,6,,,,
05.06.2020 11:00,22.6,752.5,761.5,0.0,53,"Calm, no wind",0,,,, ,,,,,,,,,,,12.4,No precipitation,1,,,,
05.06.2020 10:00,21.8,752.4,761.5,0.2,56,"Calm, no wind",0,,,, ,,,,,,,,,,,12.6,No precipitation,1,,,,
05.06.2020 08:00,19.0,752.5,761.6,0.9,69,Wind blowing from the north-west,1,,,, ,,,,,,,,,,,13.1,No precipitation,1,,,,
05.06.2020 07:00,17.7,752.2,761.4,,74,Wind blowing from the north-northwest,5,,,, ,,,,,,,,,,,13.0,No precipitation,1,,,,
05.06.2020 05:00,16.1,751.6,760.8,,82,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,13.0,,,,,,
05.06.2020 03:00,15.5,751.8,761.0,-0.9,80,"Calm, no wind",0,,,, ,,,,,,,,,,,12.1,,,,,,
05.06.2020 01:00,15.9,752.2,761.5,-0.2,77,"Calm, no wind",0,,,, ,,,,,,,,,,,11.8,No precipitation,1,,,,
05.06.2020 00:00,15.8,752.7,761.9,0.7,77,"Calm, no wind",0,,,, ,,,,,,,,,,,11.7,No precipitation,6,,,,
04.06.2020 23:00,16.3,752.6,761.8,,75,"Calm, no wind",0,,,, ,,,,,,,,,,,11.8,No precipitation,1,,,,
04.06.2020 22:00,17.0,752.4,761.5,1.4,72,"Calm, no wind",0,,,, ,,,,,,,,,,,11.8,No precipitation,1,,,,
04.06.2020 21:00,17.4,752.0,761.2,1.6,72,"Calm, no wind",0,,,, ,,,,,,,,,,,12.3,No precipitation,12,,,,
04.06.2020 20:00,18.7,751.6,760.7,1.3,70,Wind blowing from the north,1,,,, ,,,,,,,,,,,13.0,No precipitation,1,,,,
04.06.2020 19:00,20.7,751.0,760.0,0.9,60,Wind blowing from the north,3,,,, ,,,,,,,,,,,12.7,No precipitation,1,,,,
04.06.2020 18:00,22.3,750.4,759.4,0.5,53,Wind blowing from the north-northwest,2,,,, ,,,,25.0,,,,,,,12.2,No precipitation,12,,,,
04.06.2020 17:00,23.1,750.3,759.3,0.3,51,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,12.5,No precipitation,1,,,,
04.06.2020 16:00,23.6,750.1,759.1,0.0,56,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,14.4,No precipitation,1,,,,
04.06.2020 15:00,24.2,749.9,758.9,-0.3,56,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,14.9,No precipitation,1,,,,
04.06.2020 14:00,24.3,750.0,758.9,,55,Wind blowing from the north-northwest,5,,,, ,,,,,,,,,,,14.7,No precipitation,1,,,,
04.06.2020 13:00,23.4,750.1,759.1,0.4,62,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,,15.7,No precipitation,1,,,,
04.06.2020 12:00,22.6,750.2,759.2,0.5,66,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,15.9,No precipitation,6,,,,
04.06.2020 11:00,22.9,750.1,759.1,0.6,64,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,15.7,No precipitation,1,,,,
04.06.2020 10:00,22.1,749.7,758.7,,61,"Calm, no wind",0,,,, ,,,,,,,,,,,14.2,,,,,,
04.06.2020 09:00,21.5,749.7,758.7,,68,"Calm, no wind",0,,,, ,,,,,,,,,,,15.4,No precipitation,1,,,,
04.06.2020 08:00,20.6,749.5,758.5,0.7,67,Wind blowing from the west-northwest,1,,,, ,,,,,,,,,,,14.2,No precipitation,1,,,,
04.06.2020 07:00,19.1,749.3,758.4,,77,"Calm, no wind",0,,,, ,,,,,,,,,,,14.9,No precipitation,1,,,,
04.06.2020 05:00,18.2,748.8,757.9,-0.3,81,"Calm, no wind",0,,,, ,,,,,,,,,,,14.9,No precipitation,1,,,,
04.06.2020 02:00,18.4,749.1,758.2,-1.0,83,"Calm, no wind",0,,,, ,,,,,,,,,,,15.4,No precipitation,1,,,,
04.06.2020 01:00,18.3,749.5,758.7,-0.7,82,"Calm, no wind",0,,,, ,,,,,,,,,,,15.2,No precipitation,1,,,,
04.06.2020 00:00,18.5,750.0,759.1,-0.1,83,"Calm, no wind",0,,,, ,,,,,,,,,,,15.5,No precipitation,6,,,,
03.06.2020 23:00,18.3,750.1,759.2,0.3,85,"Calm, no wind",0,,,, ,,,,,,,,,,,15.7,No precipitation,1,,,,
03.06.2020 22:00,18.7,750.2,759.4,0.4,84,"Calm, no wind",0,,,, ,,,,,,,,,,,15.9,No precipitation,1,,,,
03.06.2020 21:00,19.1,750.1,759.1,0.5,79,"Calm, no wind",0,,,, ,,,,,,,,,,,15.3,No precipitation,12,,,,
03.06.2020 20:00,20.1,749.8,758.8,0.1,75,"Calm, no wind",0,,,, ,,,,,,,,,,,15.5,No precipitation,1,,,,
03.06.2020 19:00,21.7,749.8,758.8,-0.1,65,Wind blowing from the west-northwest,5,,,, ,,,,,,,,,,,14.8,No precipitation,1,,,,
03.06.2020 18:00,22.7,749.6,758.6,-0.6,68,Wind blowing from the west-southwest,2,,,, ,,,,25.0,,,,,,,16.4,No precipitation,12,,,,
03.06.2020 17:00,23.5,749.7,758.6,-1.0,60,Wind blowing from the south-west,4,,,, ,,,,,,,,,,,15.3,No precipitation,1,,,,
03.06.2020 16:00,23.6,749.9,758.8,-1.1,57,Wind blowing from the west-southwest,5,,,, ,,,,,,,,,,,14.6,No precipitation,1,,,,
03.06.2020 15:00,24.3,750.2,759.1,-1.1,53,Wind blowing from the west-southwest,5,,,, ,,,,,,,,,,,14.2,No precipitation,1,,,,
03.06.2020 14:00,23.8,750.7,759.7,-0.7,55,Wind blowing from the south-west,6,,,, ,,,,,,,,,,,14.1,No precipitation,1,,,,
03.06.2020 13:00,23.5,751.0,760.0,-0.3,57,Wind blowing from the south-west,5,,,, ,,,,,,,,,,,14.5,No precipitation,1,,,,
03.06.2020 12:00,23.8,751.3,760.3,0.2,54,Wind blowing from the west-southwest,5,,,, ,,,,,,,,,,,13.8,No precipitation,6,,,,
03.06.2020 11:00,23.3,751.4,760.4,0.3,54,Wind blowing from the south-west,4,,,, ,,,,,,,,,,,13.4,No precipitation,1,,,,
03.06.2020 10:00,22.5,751.3,760.3,0.2,58,Wind blowing from the south-west,5,,,, ,,,,,,,,,,,13.8,No precipitation,1,,,,
03.06.2020 09:00,22.3,751.1,760.2,0.0,64,"Calm, no wind",0,,,, ,,,,,,,,,,,15.2,No precipitation,1,,,,
03.06.2020 08:00,21.6,751.1,760.2,0.2,61,"Calm, no wind",0,,,, ,,,,,,,,,,,13.7,No precipitation,1,,,,
03.06.2020 07:00,19.6,751.1,760.2,,71,"Calm, no wind",0,,,, ,,,,,,,,,,,14.2,No precipitation,1,,,,
03.06.2020 06:00,17.8,751.1,760.3,-0.1,80,"Calm, no wind",0,,,, ,,,17.1,,,,,,,,14.3,No precipitation,12,,,,
03.06.2020 05:00,17.4,750.9,760.0,-0.7,80,"Calm, no wind",0,,,, ,,,,,,,,,,,13.9,,,,,,
03.06.2020 03:00,17.8,751.2,760.3,-1.1,78,"Calm, no wind",0,,,, ,,,,,,,,,,,13.9,,,,,,
03.06.2020 02:00,18.0,751.6,760.8,-0.9,80,"Calm, no wind",0,,,, ,,,,,,,,,,,14.5,No precipitation,1,,,,
03.06.2020 01:00,18.0,751.9,761.1,-0.6,80,"Calm, no wind",0,,,, ,,,,,,,,,,,14.4,No precipitation,1,,,,
03.06.2020 00:00,18.2,752.3,761.5,0.1,79,"Calm, no wind",0,,,, ,,,,,,,,,,,14.5,No precipitation,6,,,,
02.06.2020 23:00,18.6,752.5,761.6,0.6,77,"Calm, no wind",0,,,, ,,,,,,,,,,,14.5,No precipitation,1,,,,
02.06.2020 22:00,19.4,752.5,761.7,0.6,75,"Calm, no wind",0,,,, ,,,,,,,,,,,14.9,No precipitation,1,,,,
02.06.2020 21:00,19.9,752.2,761.4,,73,"Calm, no wind",0,,,, ,,,,,,,,,,,14.9,No precipitation,12,,,,
02.06.2020 20:00,21.0,751.9,761.0,,69,"Calm, no wind",0,,,, ,,,,,,,,,,,15.0,No precipitation,1,,,,
02.06.2020 19:00,21.7,751.9,760.9,,65,"Calm, no wind",0,,,, ,,,,,,,,,,,14.9,No precipitation,1,,,,
02.06.2020 12:00,22.6,752.6,761.7,0.3,62,Wind blowing from the west-southwest,4,,,, ,,,,,,,,,,,14.8,No precipitation,6,,,,
02.06.2020 11:00,22.4,752.8,761.8,0.8,63,Wind blowing from the south-west,1,,,, ,,,,,,,,,,,14.9,No precipitation,1,,,,
02.06.2020 10:00,21.6,752.5,761.5,1.0,65,"Calm, no wind",0,,,, ,,,,,,,,,,,14.8,No precipitation,1,,,,
02.06.2020 09:00,20.3,752.3,761.4,1.1,69,Wind blowing from the west-southwest,2,,,, ,,,,,,,,,,,14.5,No precipitation,1,,,,
02.06.2020 08:00,20.0,752.0,761.2,0.9,74,Wind blowing from the south-west,1,,,, ,,,,,,,,,,,15.1,No precipitation,1,,,,
02.06.2020 07:00,19.4,751.5,760.6,,78,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,15.5,No precipitation,1,,,,
02.06.2020 06:00,19.8,751.2,760.3,0.5,74,"Calm, no wind",0,,,, ,,,18.8,,,,,,,,14.9,No precipitation,12,,,,
02.06.2020 05:00,19.4,751.1,760.2,0.3,77,Wind blowing from the west,2,,,, ,,,,,,,,,,,15.2,No precipitation,1,,,,
02.06.2020 03:00,20.2,750.7,759.7,-0.7,74,"Calm, no wind",0,,,, ,,,,,,,,,,,15.4,No precipitation,1,,,,
02.06.2020 02:00,20.2,750.8,759.9,-0.7,71,"Calm, no wind",0,,,, ,,,,,,,,,,,14.8,No precipitation,1,,,,
02.06.2020 01:00,20.3,751.0,760.1,-0.6,71,Wind blowing from the west,1,,,, ,,,,,,,,,,,14.8,No precipitation,1,,,,
02.06.2020 00:00,20.5,751.4,760.5,0.1,70,Wind blowing from the west,1,,,, ,,,,,,,,,,,14.9,No precipitation,6,,,,
01.06.2020 23:00,20.8,751.5,760.6,0.6,71,"Calm, no wind",0,,,, ,,,,,,,,,,,15.4,No precipitation,1,,,,
01.06.2020 22:00,20.8,751.6,760.6,0.9,71,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,15.4,No precipitation,1,,,,
01.06.2020 21:00,21.1,751.3,760.3,0.6,71,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,15.6,No precipitation,1,,,,
01.06.2020 20:00,22.2,750.9,760.0,0.2,68,"Calm, no wind",0,,,, ,,,,,,,,,,,15.9,No precipitation,1,,,,
01.06.2020 19:00,23.6,750.7,759.7,-0.2,55,"Calm, no wind",0,,,, ,,,,,,,,,,,14.0,No precipitation,1,,,,
01.06.2020 18:00,24.5,750.7,759.6,-0.2,52,"Calm, no wind",0,,,, ,,,,,,,,,,,14.0,No precipitation,1,,,,
01.06.2020 17:00,24.8,750.7,759.7,-0.2,54,Wind blowing from the west,3,,,, ,,,,,,,,,,,14.7,No precipitation,1,,,,
01.06.2020 16:00,23.9,750.9,759.8,-0.3,57,Wind blowing from the west-southwest,4,,,, ,,,,,,,,,,,14.9,No precipitation,1,,,,
01.06.2020 15:00,24.2,750.9,759.9,,55,Wind blowing from the south-west,4,,,, ,,,,,,,,,,,14.7,No precipitation,1,,,,
01.06.2020 14:00,25.4,750.9,759.8,,54,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,,15.3,No precipitation,1,,,,
01.06.2020 13:00,24.3,751.2,760.1,0.2,61,Wind blowing from the west-southwest,2,,,, ,,,,,,,,,,,16.3,,,,,,
01.06.2020 10:00,23.4,751.0,759.9,0.9,64,"Calm, no wind",0,,,, ,,,,,,,,,,,16.2,No precipitation,1,,,,
01.06.2020 09:00,22.3,750.8,759.8,,69,"Calm, no wind",0,,,, ,,,,,,,,,,,16.3,No precipitation,1,,,,
01.06.2020 08:00,20.4,750.6,759.7,,76,Wind blowing from the east,2,,,, ,,,,,,,,,,,16.0,No precipitation,1,,,,
01.06.2020 07:00,20.3,750.1,759.2,,77,"Calm, no wind",0,,,, ,,,,,,,,,,,16.1,,,,,,
01.06.2020 05:00,18.9,,,,78,"Calm, no wind",0,,,, ,,,,,,,,,,,15.0,,,,,,
01.06.2020 03:00,18.3,749.8,758.8,-0.1,79,"Calm, no wind",0,,,, ,,,,,,,,,,,14.6,,,,,,
01.06.2020 02:00,18.0,749.8,759.0,,80,"Calm, no wind",0,,,, ,,,,,,,,,,,14.4,No precipitation,1,,,,
01.06.2020 01:00,18.0,749.9,759.1,,80,"Calm, no wind",0,,,, ,,,,,,,,,,,14.4,No precipitation,1,,,,
01.06.2020 00:00,18.2,749.9,759.1,0.0,79,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,14.4,No precipitation,6,,,,
31.05.2020 23:00,18.1,,,,80,"Calm, no wind",0,,,, ,,,,,,,,,,,14.6,No precipitation,1,,,,
31.05.2020 22:00,18.3,,,,78,"Calm, no wind",0,,,, ,,,,,,,,,,,14.4,No precipitation,1,,,,
31.05.2020 21:00,18.7,749.9,759.0,,78,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,14.7,No precipitation,12,,,,
31.05.2020 20:00,20.3,749.3,758.4,,71,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,14.9,No precipitation,1,,,,
31.05.2020 19:00,21.6,,,,67,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,15.1,No precipitation,1,,,,
31.05.2020 18:00,22.6,,,,61,Wind blowing from the north-west,6,,,, ,,,,27.8,,,,,,,14.6,No precipitation,12,,,,
31.05.2020 17:00,26.8,,,,39,Wind blowing from the west-southwest,5,,,, ,,,,,,,,,,,11.7,No precipitation,1,,,,
31.05.2020 16:00,26.6,,,,35,"Calm, no wind",0,,,, ,,,,,,,,,,,9.8,No precipitation,1,,,,
31.05.2020 15:00,26.8,748.3,757.2,,39,Wind blowing from the west,4,,,, ,,,,,,,,,,,11.6,No precipitation,1,,,,
31.05.2020 14:00,26.8,,,,46,Wind blowing from the south-west,5,,,, ,,,,,,,,,,,14.2,No precipitation,1,,,,
31.05.2020 13:00,27.4,748.5,757.3,-0.5,50,Wind blowing from the south,2,,,, ,,,,,,,,,,,16.2,No precipitation,1,,,,
31.05.2020 12:00,25.6,,,,59,"Calm, no wind",0,,,, ,,,,,,,,,,,17.0,No precipitation,6,,,,
31.05.2020 11:00,24.6,,,,63,Wind blowing from the east,1,,,, ,,,,,,,,,,,17.1,No precipitation,1,,,,
31.05.2020 10:00,23.5,749.0,757.9,,67,"Calm, no wind",0,,,, ,,,,,,,,,,,17.1,No precipitation,1,,,,
31.05.2020 04:00,17.1,748.6,757.7,-0.2,85,"Calm, no wind",0,,,, ,,,,,,,,,,,14.6,,,,,,
31.05.2020 03:00,17.4,748.3,757.5,-0.9,84,Wind blowing from the north,1,,,, ,,,,,,,,,,,14.7,,,,,,
31.05.2020 02:00,17.8,748.3,757.5,-1.0,81,Wind blowing from the north-northwest,4,,,, ,,,,,,,,,,,14.5,No precipitation,1,,,,
31.05.2020 01:00,17.9,748.8,757.9,-0.5,80,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,,14.4,No precipitation,1,,,,
31.05.2020 00:00,18.5,749.2,758.3,-0.3,77,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,,14.4,No precipitation,6,,,,
30.05.2020 23:00,19.7,749.3,758.4,0.2,72,"Calm, no wind",0,,,, ,,,,,,,,,,,14.4,No precipitation,1,,,,
30.05.2020 22:00,19.6,749.3,758.4,0.1,76,Wind blowing from the north-northwest,1,,,, ,,,,,,,,,,,15.3,No precipitation,1,,,,
30.05.2020 21:00,20.1,749.5,758.6,0.6,75,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,,15.5,No precipitation,12,,,,
30.05.2020 20:00,20.8,749.1,758.1,0.1,74,"Calm, no wind",0,,,, ,,,,,,,,,,,16.0,No precipitation,1,,,,
30.05.2020 19:00,21.1,749.2,758.2,0.0,75,"Calm, no wind",0,,,, ,,,,,,,,,,,16.4,No precipitation,1,,,,
30.05.2020 18:00,21.8,748.9,757.9,-0.4,72,Wind blowing from the north-northwest,2,,,, ,,,,29.2,,,,,,,16.6,No precipitation,12,,,,
30.05.2020 17:00,24.4,749.0,757.9,-0.3,66,Wind blowing from the north-northwest,4,,,, ,,,,,,,,,,,17.6,No precipitation,1,,,,
30.05.2020 16:00,25.8,749.2,758.2,-0.6,62,Wind blowing from the west,4,,,, ,,,,,,,,,,,18.0,No precipitation,1,,,,
