Local time in Sennybridge,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
23.07.2020 14:00,15.1,733.3,760.5,-1.1,99,Wind blowing from the west-southwest,7,,,,Drizzle not freezing slight. ,,,,,,,100-200,,,3.1,14.9,,,,,,
23.07.2020 13:00,15.2,733.7,760.9,-0.9,98,Wind blowing from the south-west,6,,,,Rain shower(s) or intermittent rain slight. ,,,,,,,100-200,,,4.0,14.9,,,,,,
23.07.2020 12:00,15.0,734.0,761.2,-1.0,97,Wind blowing from the south-west,6,,,, ,,,,,,,100-200,,,3.8,14.6,0.4,6,,,,
23.07.2020 11:00,14.2,734.4,761.7,-0.8,93,Wind blowing from the south-west,6,,,, ,,,,,,,200-300,,,13.0,13.1,,,,,,
23.07.2020 10:00,15.1,734.6,761.8,-0.8,80,Wind blowing from the west-southwest,6,,,, ,,,,,,,300-600,,,35.0,11.6,,,,,,
23.07.2020 09:00,14.9,735.0,762.2,-0.7,81,Wind blowing from the west-southwest,7,,,, ,,,,,,,300-600,,,50.0,11.7,,,,,,
23.07.2020 08:00,13.7,735.2,762.5,-0.8,87,Wind blowing from the south-west,6,,,, ,,,,,,,300-600,,,35.0,11.6,,,,,,
23.07.2020 07:00,13.3,735.4,762.7,-0.7,90,Wind blowing from the south-west,6,,,, ,,,,,,,200-300,,,29.0,11.7,,,,,,
23.07.2020 06:00,12.7,735.7,763.2,-0.9,92,Wind blowing from the south-west,5,,,, ,,,12.0,,,,200-300,,,45.0,11.5,No precipitation,12,,,,
23.07.2020 05:00,12.3,736.0,763.5,-1.0,96,Wind blowing from the south-west,5,,,, ,,,,,,,100-200,,,26.0,11.6,,,,,,
23.07.2020 04:00,12.1,736.1,763.7,-1.4,96,Wind blowing from the south-west,4,,,, ,,,,,,,100-200,,,24.0,11.5,,,,,,
23.07.2020 03:00,12.1,736.6,764.2,-1.3,96,Wind blowing from the south-west,4,,,, ,,,,,,,100-200,,,18.0,11.5,,,,,,
23.07.2020 02:00,12.1,737.0,764.5,-1.2,95,Wind blowing from the south-west,3,,,, ,,,,,,,100-200,,,24.0,11.3,,,,,,
23.07.2020 01:00,12.1,737.5,765.1,-0.9,97,Wind blowing from the west-southwest,4,,,, ,,,,,,,100-200,,,14.0,11.7,,,,,,
23.07.2020 00:00,12.2,737.9,765.5,-0.7,97,Wind blowing from the west-southwest,4,,,, ,,,,,,,100-200,,,11.0,11.7,No precipitation,6,,,,
22.07.2020 23:00,12.4,738.2,765.8,-0.4,96,Wind blowing from the west-southwest,4,,,, ,,,,,,,100-200,,,15.0,11.8,,,,,,
22.07.2020 22:00,12.5,738.4,766.0,-0.2,94,Wind blowing from the west-southwest,5,,,, ,,,,,,,200-300,,,27.0,11.6,,,,,,
22.07.2020 21:00,12.5,738.6,766.2,-0.1,93,Wind blowing from the south-west,4,,,, ,,,,,,,200-300,,,45.0,11.4,,,,,,
22.07.2020 20:00,13.3,738.6,766.1,-0.4,90,Wind blowing from the west-southwest,4,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,11.6,,,,,,
22.07.2020 19:00,14.8,738.6,766.0,-0.7,83,Wind blowing from the west-southwest,5,,,, ,,,,,,,1000-1500,,,40.0,12.0,,,,,,
22.07.2020 18:00,16.5,738.7,765.9,-0.9,75,Wind blowing from the south-west,6,,,, ,,,,18.3,,,300-600,,,35.0,12.1,No precipitation,12,,,,
22.07.2020 17:00,16.5,739.0,766.2,-0.9,74,Wind blowing from the west-southwest,5,,,, ,,,,,,,1000-1500,,,45.0,11.9,,,,,,
22.07.2020 16:00,16.5,739.3,766.6,-0.7,76,Wind blowing from the west-southwest,6,,,, ,,,,,,,600-1000,,,28.0,12.2,,,,,,
22.07.2020 15:00,17.4,739.6,766.7,-0.8,70,Wind blowing from the west-southwest,6,,,, ,,,,,,,600-1000,,,30.0,11.8,,,,,,
22.07.2020 14:00,17.1,739.9,767.0,-0.6,69,Wind blowing from the south-west,6,,,, ,,,,,,,600-1000,,,50.0,11.4,,,,,,
22.07.2020 13:00,17.4,740.0,767.2,-0.5,67,Wind blowing from the west-southwest,5,,,, ,,,,,,,600-1000,,,30.0,11.1,,,,,,
22.07.2020 12:00,17.7,740.4,767.5,-0.4,65,Wind blowing from the south-west,6,,,, ,,,,,,,600-1000,,,50.0,11.0,No precipitation,6,,,,
22.07.2020 11:00,16.9,740.5,767.7,-0.5,67,Wind blowing from the west-southwest,5,,,, ,,,,,,,600-1000,,,40.0,10.8,,,,,,
22.07.2020 10:00,15.9,740.5,767.8,-0.4,76,Wind blowing from the south-west,5,,,, ,,,,,,,300-600,,,26.0,11.7,,,,,,
22.07.2020 09:00,14.1,740.8,768.4,-0.1,82,Wind blowing from the west-southwest,4,,,, ,,,,,,,300-600,,,20.0,11.1,,,,,,
22.07.2020 08:00,13.3,741.0,768.6,-0.1,84,Wind blowing from the south-west,5,,,, ,,,,,,,300-600,,,30.0,10.6,,,,,,
22.07.2020 07:00,12.3,740.9,768.6,-0.1,91,Wind blowing from the south-southwest,3,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,10.9,,,,,,
22.07.2020 06:00,11.0,740.9,768.7,-0.6,84,Wind blowing from the south,2,,,, ,,,5.6,,,,2500 or more or no clouds.,,,40.0,8.4,No precipitation,12,,,,
22.07.2020 05:00,9.5,741.1,769.1,-0.8,83,Wind blowing from the south,1,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,6.8,,,,,,
22.07.2020 04:00,10.6,741.0,768.9,-1.1,76,Wind blowing from the south,2,,,, ,,,,,,,2500 or more or no clouds.,,,27.0,6.5,,,,,,
22.07.2020 03:00,10.1,741.5,769.4,-0.8,88,Wind blowing from the south-southwest,2,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,8.1,,,,,,
22.07.2020 02:00,9.0,741.9,769.9,-0.4,92,Wind blowing from the south,2,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,7.8,,,,,,
22.07.2020 01:00,6.8,742.1,770.4,0.0,96,Wind blowing from the south,1,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,6.2,,,,,,
22.07.2020 00:00,5.7,742.3,770.8,0.2,96,Calm no wind,0,,,, ,,,,,,,2500 or more or no clouds.,,,29.0,5.1,No precipitation,6,,,,
21.07.2020 23:00,6.0,742.3,770.7,0.3,93,Wind blowing from the north,1,,,, ,,,,,,,2500 or more or no clouds.,,,24.0,4.9,,,,,,
21.07.2020 22:00,8.3,742.1,770.3,0.1,86,Wind blowing from the north-east,1,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,6.1,,,,,,
21.07.2020 21:00,9.0,742.1,770.2,0.0,86,Wind blowing from the east,1,,,, ,,,,,,,2500 or more or no clouds.,,,17.0,6.7,,,,,,
21.07.2020 20:00,13.5,742.0,769.6,-0.1,69,Wind blowing from the north-northeast,1,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,7.9,,,,,,
21.07.2020 19:00,15.3,742.0,769.4,-0.3,65,Wind blowing from the north-northwest,1,,,, ,,,,,,,1500-2000,,,50.0,8.6,,,,,,
21.07.2020 18:00,15.9,742.1,769.5,-0.3,64,Wind blowing from the north-northwest,1,,,, ,,,,19.2,,,1500-2000,,,30.0,9.0,No precipitation,12,,,,
21.07.2020 17:00,16.8,742.1,769.5,-0.3,66,Wind blowing from the west,2,,,, ,,,,,,,1000-1500,,,25.0,10.4,,,,,,
21.07.2020 16:00,18.1,742.3,769.5,-0.3,66,Wind blowing from the west,2,,,, ,,,,,,,1500-2000,,,23.0,11.6,,,,,,
21.07.2020 15:00,16.7,742.4,769.7,-0.2,61,Wind blowing from the west,2,,,, ,,,,,,,1000-1500,,,35.0,9.2,,,,,,
21.07.2020 14:00,18.4,742.4,769.6,-0.3,52,Wind blowing from the west,3,,,, ,,,,,,,1500-2000,,,30.0,8.4,,,,,,
21.07.2020 13:00,18.1,742.6,769.8,-0.2,52,Wind blowing from the west-southwest,3,,,, ,,,,,,,1500-2000,,,24.0,8.1,,,,,,
21.07.2020 12:00,16.6,742.6,769.9,-0.1,54,Wind blowing from the west-southwest,4,,,, ,,,,,,,1000-1500,,,35.0,7.3,No precipitation,6,,,,
21.07.2020 11:00,17.6,742.7,769.9,0.1,54,Wind blowing from the west,2,,,, ,,,,,,,2500 or more or no clouds.,,,21.0,8.1,,,,,,
21.07.2020 10:00,16.6,742.8,770.2,0.2,57,Wind blowing from the west,2,,,, ,,,,,,,1500-2000,,,18.0,7.9,,,,,,
21.07.2020 09:00,15.5,742.7,770.1,0.1,56,Wind blowing from the west-southwest,2,,,, ,,,,,,,1500-2000,,,30.0,6.7,,,,,,
21.07.2020 08:00,13.6,742.6,770.3,0.3,65,Wind blowing from the south-southwest,2,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,7.1,,,,,,
21.07.2020 07:00,10.8,742.6,770.5,0.3,94,Wind blowing from the north-east,1,,,, ,,,,,,,2500 or more or no clouds.,,,29.0,9.8,,,,,,
21.07.2020 06:00,7.0,742.6,770.8,0.3,100,Calm no wind,0,,,, ,,,2.2,,,,2500 or more or no clouds.,,,26.0,7.0,Trace of precipitation,12,,,,
21.07.2020 05:00,2.8,742.3,771.1,-0.2,99,Calm no wind,0,,,, ,,,,,,,2500 or more or no clouds.,,,15.0,2.7,,,,,,
21.07.2020 04:00,2.7,742.3,771.1,-0.3,99,Calm no wind,0,,,, ,,,,,,,2500 or more or no clouds.,,,21.0,2.5,,,,,,
21.07.2020 03:00,3.3,742.3,771.0,-0.4,99,Calm no wind,0,,,, ,,,,,,,2500 or more or no clouds.,,,11.0,3.1,,,,,,
21.07.2020 02:00,3.6,742.5,771.1,0.0,98,Calm no wind,0,,,, ,,,,,,,2500 or more or no clouds.,,,9.0,3.3,,,,,,
21.07.2020 01:00,4.2,742.6,771.2,0.2,98,Calm no wind,0,,,, ,,,,,,,2500 or more or no clouds.,,,15.0,3.9,,,,,,
21.07.2020 00:00,5.7,742.3,770.8,0.3,96,Calm no wind,0,,,, ,,,,,,,2500 or more or no clouds.,,,29.0,5.1,No precipitation,6,,,,
20.07.2020 23:00,5.2,742.5,770.9,0.8,95,Calm no wind,0,,,, ,,,,,,,2500 or more or no clouds.,,,22.0,4.4,,,,,,
20.07.2020 22:00,6.6,742.4,770.8,0.9,93,Wind blowing from the north-east,1,,,,Rain shower(s) or intermittent rain slight. ,,,,,,,2500 or more or no clouds.,,,27.0,5.5,,,,,,
20.07.2020 21:00,7.4,742.0,770.2,0.7,82,Wind blowing from the north-northeast,1,,,,Rain shower(s) or intermittent rain slight. ,,,,,,,2500 or more or no clouds.,,,30.0,4.5,,,,,,
20.07.2020 20:00,11.9,741.7,769.5,0.4,68,Wind blowing from the north-east,1,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,6.1,,,,,,
20.07.2020 19:00,13.6,741.5,769.1,0.2,58,Wind blowing from the north-northwest,1,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,5.5,,,,,,
20.07.2020 18:00,16.0,741.3,768.7,0.2,55,Wind blowing from the north-northwest,2,,,, ,,,,18.7,,,2500 or more or no clouds.,,,30.0,7.0,No precipitation,12,,,,
20.07.2020 17:00,16.8,741.3,768.6,0.1,57,Wind blowing from the north-northwest,2,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,8.3,,,,,,
20.07.2020 16:00,17.4,741.3,768.5,0.1,53,Wind blowing from the north-west,2,,,, ,,,,,,,1000-1500,,,24.0,7.6,,,,,,
20.07.2020 15:00,16.9,741.1,768.4,-0.2,52,Wind blowing from the north-northwest,2,,,, ,,,,,,,1000-1500,,,30.0,6.9,,,,,,
20.07.2020 14:00,17.4,741.2,768.4,-0.1,55,Wind blowing from the north,2,,,, ,,,,,,,1000-1500,,,30.0,8.1,,,,,,
20.07.2020 13:00,17.7,741.2,768.4,0.1,57,Wind blowing from the north,2,,,, ,,,,,,,1000-1500,,,22.0,8.9,,,,,,
20.07.2020 12:00,17.4,741.3,768.5,0.3,58,Wind blowing from the north-northwest,2,,,, ,,,,,,,1000-1500,,,17.0,9.1,No precipitation,6,,,,
20.07.2020 11:00,15.6,741.3,768.7,0.5,58,Wind blowing from the north-west,1,,,, ,,,,,,,1000-1500,,,25.0,7.2,,,,,,
20.07.2020 10:00,15.7,741.1,768.4,0.4,58,Wind blowing from the north-west,1,,,, ,,,,,,,1000-1500,,,30.0,7.3,,,,,,
20.07.2020 09:00,14.8,741.0,768.4,0.5,61,Wind blowing from the north-northeast,2,,,, ,,,,,,,1000-1500,,,24.0,7.2,,,,,,
20.07.2020 08:00,13.6,740.8,768.4,0.3,72,Wind blowing from the north,1,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,8.7,,,,,,
20.07.2020 07:00,11.6,740.7,768.4,0.4,85,Calm no wind,0,,,, ,,,,,,,2500 or more or no clouds.,,,15.0,9.1,,,,,,
20.07.2020 06:00,6.5,740.5,768.7,0.4,100,Calm no wind,0,,,,Snow ,,,2.3,,,,2500 or more or no clouds.,,,20.0,6.5,Trace of precipitation,12,,,,
20.07.2020 05:00,3.1,740.5,769.1,0.3,99,Calm no wind,0,,,,Rain (or drizzle) and snow slight. ,,,,,,,2500 or more or no clouds.,,,23.0,2.9,,,,,,
20.07.2020 04:00,2.9,740.3,769.0,0.3,99,Calm no wind,0,,,,Precipitation slight or moderate. ,,,,,,,2500 or more or no clouds.,,,23.0,2.8,,,,,,
20.07.2020 03:00,2.3,740.1,768.7,0.0,98,Wind blowing from the north-northeast,1,,,,Snow ,,,,,,,2500 or more or no clouds.,,,24.0,2.0,,,,,,
20.07.2020 02:00,3.5,740.2,768.7,0.3,99,Calm no wind,0,,,,Drizzle not freezing slight. ,,,,,,,2500 or more or no clouds.,,,30.0,3.3,,,,,,
20.07.2020 01:00,3.3,740.0,768.7,0.2,97,Calm no wind,0,,,,Precipitation slight or moderate. ,,,,,,,2500 or more or no clouds.,,,23.0,2.8,,,,,,
20.07.2020 00:00,3.0,740.1,768.7,0.5,97,Wind blowing from the south-east,1,,,,Precipitation slight or moderate. ,,,,,,,2500 or more or no clouds.,,,22.0,2.5,Trace of precipitation,6,,,,
19.07.2020 23:00,3.5,739.9,768.4,0.9,95,Calm no wind,0,,,, ,,,,,,,2500 or more or no clouds.,,,24.0,2.8,,,,,,
19.07.2020 22:00,4.5,739.8,768.2,1.2,90,Calm no wind,0,,,,Rain (not freezing). ,,,,,,,2500 or more or no clouds.,,,35.0,3.0,,,,,,
19.07.2020 21:00,8.1,739.6,767.6,1.5,78,Wind blowing from the north,1,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,4.4,,,,,,
19.07.2020 20:00,12.3,739.0,766.6,1.0,63,Wind blowing from the north,2,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,5.4,,,,,,
19.07.2020 19:00,13.3,738.6,766.1,0.8,63,Wind blowing from the north-northeast,2,,,, ,,,,,,,1000-1500,,,45.0,6.3,,,,,,
19.07.2020 18:00,16.3,738.1,765.4,0.3,67,Wind blowing from the north-northwest,2,,,,Rain (not freezing). ,,,,19.3,,,1500-2000,,,21.0,10.1,Trace of precipitation,12,,,,
19.07.2020 17:00,16.6,738.0,765.1,0.4,67,Wind blowing from the north-northwest,2,,,, ,,,,,,,1000-1500,,,30.0,10.3,,,,,,
19.07.2020 16:00,18.0,737.8,764.9,0.2,63,Wind blowing from the north,2,,,, ,,,,,,,1000-1500,,,26.0,10.9,,,,,,
19.07.2020 15:00,16.3,737.8,765.0,0.2,60,Wind blowing from the north,2,,,, ,,,,,,,1000-1500,,,30.0,8.5,,,,,,
19.07.2020 14:00,17.3,737.6,764.8,0.1,56,Wind blowing from the north-northeast,2,,,, ,,,,,,,1000-1500,,,30.0,8.3,,,,,,
19.07.2020 13:00,16.4,737.6,764.8,0.1,59,Wind blowing from the north-northeast,3,,,, ,,,,,,,1000-1500,,,30.0,8.3,,,,,,
19.07.2020 12:00,16.2,737.6,764.8,0.3,65,Wind blowing from the north,2,,,, ,,,,,,,1000-1500,,,15.0,9.6,No precipitation,6,,,,
19.07.2020 11:00,15.3,737.5,764.7,0.4,65,Wind blowing from the north-northeast,2,,,, ,,,,,,,1000-1500,,,35.0,8.7,,,,,,
19.07.2020 10:00,13.5,737.5,764.9,0.7,71,Wind blowing from the north-northeast,2,,,, ,,,,,,,600-1000,,,35.0,8.2,,,,,,
19.07.2020 09:00,14.0,737.3,764.7,0.6,78,Wind blowing from the north-northeast,3,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,10.1,,,,,,
19.07.2020 08:00,12.6,737.1,764.6,0.7,86,Wind blowing from the north,3,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,10.3,,,,,,
19.07.2020 07:00,11.4,736.8,764.4,0.5,96,Wind blowing from the north-northeast,2,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,10.7,,,,,,
19.07.2020 06:00,9.4,736.7,764.5,0.4,100,Wind blowing from the north,1,,,,Drizzle (not freezing) or snow grains. ,,,7.3,,,,Less than  50,,,40.0,9.4,3.0,12,,,,
19.07.2020 05:00,7.6,736.4,764.4,0.3,99,Wind blowing from the north,1,,,,Fog or ice fog has begun or become thicker during the past hour. ,,,,,,,,,,0.1,7.4,,,,,,
19.07.2020 04:00,8.8,736.3,764.2,0.4,98,Wind blowing from the north,1,,,,Fog or ice fog has become thinner during the past hour. ,,,,,,,50-100,,,0.3,8.5,,,,,,
19.07.2020 03:00,9.8,736.3,764.1,0.2,99,Wind blowing from the north-east,1,,,,Fog or ice fog has begun or become thicker during the past hour. ,,,,,,,Less than  50,,,0.1,9.7,,,,,,
19.07.2020 02:00,10.7,736.1,763.8,0.1,97,Wind blowing from the north-northeast,2,,,,Rain (not freezing). ,,,,,,,1000-1500,,,50.0,10.2,,,,,,
19.07.2020 01:00,11.2,735.9,763.5,-0.1,98,Wind blowing from the north-east,2,,,,Rain (not freezing). ,,,,,,,50-100,,,50.0,10.9,,,,,,
19.07.2020 00:00,11.8,736.1,763.6,0.4,99,Calm no wind,0,,,,Rain shower(s) or intermittent rain slight. ,,,,,,,100-200,,,4.1,11.7,3.0,6,,,,
18.07.2020 23:00,11.7,736.0,763.5,0.6,99,Calm no wind,0,,,,Rain (not freezing). ,,,,,,,200-300,,,50.0,11.5,,,,,,
18.07.2020 22:00,11.7,736.0,763.6,0.5,99,Wind blowing from the north-northeast,2,,,,Rain not freezing moderate. ,,,,,,,100-200,,,3.3,11.5,,,,,,
18.07.2020 21:00,13.1,735.7,763.2,0.1,99,Wind blowing from the north-northwest,1,,,,Rain not freezing slight. ,,,,,,,100-200,,,5.0,12.9,,,,,,
18.07.2020 20:00,13.9,735.4,762.7,-0.2,99,Wind blowing from the south-west,4,,,,Rain not freezing slight. ,,,,,,,100-200,,,3.9,13.7,,,,,,
18.07.2020 19:00,14.1,735.5,762.9,-0.4,99,Wind blowing from the south-west,5,,,,Rain not freezing moderate. ,,,,,,,100-200,,,3.7,13.9,,,,,,
18.07.2020 18:00,14.3,735.6,762.8,-0.4,99,Wind blowing from the south-west,4,,,,Rain not freezing moderate. ,,,,14.9,,,100-200,,,3.3,14.1,4.0,12,,,,
18.07.2020 17:00,14.5,735.6,762.9,-0.6,99,Wind blowing from the south-west,5,,,,Rain not freezing moderate. ,,,,,,,100-200,,,2.7,14.3,,,,,,
18.07.2020 16:00,14.5,735.9,763.2,-0.5,98,Wind blowing from the west-southwest,6,,,,Rain not freezing slight. ,,,,,,,100-200,,,2.0,14.2,,,,,,
18.07.2020 15:00,14.8,736.0,763.3,-0.4,98,Wind blowing from the west-southwest,7,,,,Rain shower(s) or intermittent rain slight. ,,,,,,,100-200,,,3.1,14.5,,,,,,
18.07.2020 14:00,14.6,736.2,763.5,-0.4,98,Wind blowing from the south-west,6,,,,Rain (not freezing). ,,,,,,,100-200,,,2.8,14.3,,,,,,
18.07.2020 13:00,13.9,736.4,763.8,-0.2,97,Wind blowing from the west-southwest,6,,,,Rain shower(s) or intermittent rain slight. ,,,,,,,100-200,,,3.2,13.5,,,,,,
18.07.2020 12:00,14.1,736.4,763.8,-0.2,97,Wind blowing from the west-southwest,6,,,,Rain shower(s) or intermittent rain moderate. ,,,,,,,100-200,,,2.4,13.7,0.6,6,,,,
18.07.2020 11:00,13.9,736.6,764.0,0.0,98,Wind blowing from the south-west,7,,,,Rain not freezing slight. ,,,,,,,100-200,,,3.1,13.6,,,,,,
18.07.2020 10:00,13.4,736.6,764.1,0.2,99,Wind blowing from the south-west,7,,,,Rain (not freezing). ,,,,,,,100-200,,,3.0,13.2,,,,,,
18.07.2020 09:00,13.0,736.6,764.1,0.2,99,Wind blowing from the west-southwest,5,,,,Rain shower(s) or intermittent rain moderate. ,,,,,,,50-100,,,3.8,12.8,,,,,,
18.07.2020 08:00,13.0,736.6,764.0,0.1,99,Wind blowing from the south-west,7,,,,Rain shower(s) or intermittent rain slight. ,,,,,,,50-100,,,3.3,12.9,,,,,,
18.07.2020 07:00,13.0,736.4,763.9,-0.4,99,Wind blowing from the south-west,6,,,,Rain not freezing slight. ,,,,,,,Less than  50,,,1.5,12.9,,,,,,
18.07.2020 06:00,12.9,736.4,763.9,-0.7,99,Wind blowing from the south-west,6,,,,Drizzle not freezing slight. ,,,12.9,,,,50-100,,,5.0,12.8,Trace of precipitation,12,,,,
18.07.2020 05:00,13.0,736.5,763.9,-1.0,99,Wind blowing from the south-west,5,,,,Rain shower(s) or intermittent rain slight. ,,,,,,,50-100,,,5.0,12.8,,,,,,
18.07.2020 04:00,13.3,736.8,764.2,-1.0,96,Wind blowing from the south-west,4,,,,Rain (not freezing). ,,,,,,,100-200,,,11.0,12.7,,,,,,
18.07.2020 03:00,13.3,737.1,764.5,-0.9,97,Wind blowing from the west-southwest,5,,,,Rain (not freezing). ,,,,,,,100-200,,,10.0,12.8,,,,,,
18.07.2020 02:00,13.3,737.5,764.9,-0.6,97,Wind blowing from the west-southwest,5,,,,Rain (not freezing). ,,,,,,,100-200,,,10.0,12.8,,,,,,
18.07.2020 01:00,13.5,737.8,765.2,-0.6,97,Wind blowing from the west-southwest,4,,,,Rain shower(s) or intermittent rain moderate. ,,,,,,,100-200,,,11.0,13.0,,,,,,
18.07.2020 00:00,13.7,738.0,765.4,-0.4,96,Wind blowing from the west-southwest,4,,,,Rain (not freezing). ,,,,,,,100-200,,,17.0,13.0,Trace of precipitation,6,,,,
17.07.2020 23:00,14.1,738.1,765.6,-0.3,94,Wind blowing from the west-southwest,4,,,, ,,,,,,,200-300,,,17.0,13.1,,,,,,
17.07.2020 22:00,14.3,738.4,765.7,0.0,93,Wind blowing from the south-west,4,,,,Rain (not freezing). ,,,,,,,200-300,,,35.0,13.1,,,,,,
17.07.2020 21:00,14.4,738.4,765.9,-0.1,94,Wind blowing from the south-west,5,,,,Rain (not freezing). ,,,,,,,200-300,,,20.0,13.4,,,,,,
17.07.2020 20:00,14.6,738.4,765.8,-0.3,94,Wind blowing from the west-southwest,4,,,,Rain (not freezing). ,,,,,,,200-300,,,16.0,13.6,,,,,,
17.07.2020 19:00,15.0,738.4,765.8,-0.5,93,Wind blowing from the south-west,4,,,,Rain shower(s) or intermittent rain moderate. ,,,,,,,200-300,,,11.0,13.9,,,,,,
17.07.2020 18:00,15.7,738.5,765.7,-0.5,90,Wind blowing from the west-southwest,4,,,,Rain (not freezing). ,,,,18.3,,,200-300,,,13.0,14.0,Trace of precipitation,12,,,,
17.07.2020 17:00,15.9,738.7,766.0,-0.3,89,Wind blowing from the south-west,5,,,, ,,,,,,,300-600,,,26.0,14.1,,,,,,
17.07.2020 16:00,16.2,738.9,766.1,-0.1,86,Wind blowing from the west-southwest,5,,,, ,,,,,,,300-600,,,35.0,13.8,,,,,,
17.07.2020 15:00,16.4,739.0,766.3,-0.1,86,Wind blowing from the west-southwest,6,,,, ,,,,,,,300-600,,,30.0,14.1,,,,,,
17.07.2020 14:00,17.8,739.0,766.0,0.0,76,Wind blowing from the west,4,,,, ,,,,,,,300-600,,,26.0,13.5,,,,,,
17.07.2020 13:00,17.3,739.0,766.1,-0.1,80,Wind blowing from the west-southwest,5,,,, ,,,,,,,300-600,,,45.0,13.8,,,,,,
17.07.2020 12:00,17.0,739.1,766.3,0.0,81,Wind blowing from the west-southwest,5,,,, ,,,,,,,300-600,,,27.0,13.7,Trace of precipitation,6,,,,
17.07.2020 11:00,17.2,739.0,766.2,0.0,75,Wind blowing from the west-southwest,4,,,, ,,,,,,,300-600,,,30.0,12.6,,,,,,
17.07.2020 10:00,16.0,739.1,766.4,0.0,83,Wind blowing from the west,3,,,, ,,,,,,,300-600,,,19.0,13.0,,,,,,
17.07.2020 09:00,15.3,739.1,766.4,0.1,86,Wind blowing from the west-southwest,4,,,,Rain (not freezing). ,,,,,,,200-300,,,24.0,13.0,,,,,,
17.07.2020 08:00,14.5,739.0,766.5,0.0,94,Wind blowing from the west-southwest,3,,,,Rain shower(s) or intermittent rain moderate. ,,,,,,,100-200,,,10.0,13.6,,,,,,
17.07.2020 07:00,14.0,739.1,766.6,0.3,97,Wind blowing from the west-southwest,3,,,,Rain (not freezing). ,,,,,,,100-200,,,10.0,13.5,,,,,,
17.07.2020 06:00,13.6,739.0,766.5,-0.1,99,Wind blowing from the west-southwest,3,,,,Rain (not freezing). ,,,12.0,,,,Less than  50,,,5.0,13.5,Trace of precipitation,12,,,,
17.07.2020 05:00,13.3,739.0,766.6,-0.3,100,Wind blowing from the west-southwest,4,,,,Rain (not freezing). ,,,,,,,Less than  50,,,3.7,13.3,,,,,,
17.07.2020 04:00,13.4,738.8,766.3,-0.7,100,Wind blowing from the south-west,4,,,,Rain (not freezing). ,,,,,,,50-100,,,9.0,13.4,,,,,,
17.07.2020 03:00,12.0,739.1,766.7,-0.5,99,Wind blowing from the south-southwest,2,,,,Rain (not freezing). ,,,,,,,100-200,,,8.0,11.8,,,,,,
17.07.2020 02:00,13.4,739.3,766.8,-0.5,99,Wind blowing from the south-southwest,2,,,,Rain (not freezing). ,,,,,,,1000-1500,,,18.0,13.2,,,,,,
17.07.2020 01:00,13.5,739.5,767.0,-0.3,97,Wind blowing from the south-west,2,,,,Rain (not freezing). ,,,,,,,1000-1500,,,14.0,13.1,,,,,,
17.07.2020 00:00,13.7,738.0,765.4,-1.9,96,Wind blowing from the west-southwest,4,,,,Rain (not freezing). ,,,,,,,100-200,,,17.0,13.0,Trace of precipitation,6,,,,
16.07.2020 23:00,13.2,739.8,767.3,0.1,97,Wind blowing from the south-west,3,,,,Rain shower(s) or intermittent rain moderate. ,,,,,,,1000-1500,,,27.0,12.7,,,,,,
16.07.2020 22:00,12.7,739.8,767.5,0.2,98,Wind blowing from the south-southeast,1,,,,Rain (not freezing). ,,,,,,,300-600,,,35.0,12.4,,,,,,
16.07.2020 21:00,13.4,739.9,767.5,0.3,90,Wind blowing from the north-west,1,,,, ,,,,,,,300-600,,,50.0,11.7,,,,,,
16.07.2020 20:00,16.2,739.7,767.0,0.1,83,Calm no wind,0,,,, ,,,,,,,1000-1500,,,50.0,13.3,,,,,,
16.07.2020 19:00,17.7,739.6,766.7,-0.1,78,Wind blowing from the west-northwest,1,,,, ,,,,,,,600-1000,,,50.0,13.7,,,,,,
16.07.2020 18:00,18.5,739.6,766.7,0.0,78,Wind blowing from the north-west,1,,,, ,,,,18.7,,,600-1000,,,50.0,14.5,Trace of precipitation,12,,,,
16.07.2020 17:00,17.5,739.6,766.7,-0.2,83,Wind blowing from the north-northeast,2,,,, ,,,,,,,300-600,,,40.0,14.5,,,,,,
16.07.2020 16:00,17.8,739.7,766.9,0.1,81,Wind blowing from the north-northwest,1,,,, ,,,,,,,300-600,,,23.0,14.5,,,,,,
