Local time in Lake Vyrnwy,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
01.07.2020 02:00,11.0,720.1,751.9,-0.6,99,Wind blowing from the south-west,2,,,, ,,,,,,,100-200,,,5.0,10.8,,,,,,
01.07.2020 01:00,11.1,720.3,752.1,-0.5,98,Wind blowing from the south-southwest,3,,,, ,,,,,,,100-200,,,11.0,10.8,,,,,,
01.07.2020 00:00,10.8,723.3,755.2,2.5,95,Wind blowing from the south-west,4,,,, ,,,,,,,200-300,,,24.0,10.0,No precipitation,6,,,,
30.06.2020 23:00,11.2,720.7,752.5,0.0,97,Wind blowing from the south-southeast,1,,,, ,,,,,,,100-200,,,27.0,10.7,,,,,,
30.06.2020 22:00,11.4,720.8,752.6,0.1,97,Wind blowing from the south-west,7,,,, ,,,,,,,100-200,,,15.0,10.9,,,,,,
30.06.2020 21:00,12.2,720.8,752.5,0.1,96,Wind blowing from the south-west,5,,,, ,,,,,,,100-200,,,14.0,11.5,,,,,,
30.06.2020 20:00,12.9,720.7,752.2,-0.2,94,Wind blowing from the south-west,5,,,, ,,,,,,,100-200,,,30.0,11.9,,,,,,
30.06.2020 19:00,14.1,720.7,752.2,-0.5,88,Wind blowing from the south-west,6,,,, ,,,,,,,200-300,,,30.0,12.1,,,,,,
30.06.2020 18:00,15.3,720.7,752.0,-0.7,84,Wind blowing from the south-west,4,,,, ,,,,16.0,,,600-1000,,,50.0,12.5,No precipitation,12,,,,
30.06.2020 17:00,15.5,720.9,752.2,-0.7,85,Wind blowing from the south-west,4,,,, ,,,,,,,300-600,,,45.0,12.9,,,,,,
30.06.2020 16:00,14.9,721.2,752.7,-0.6,86,Wind blowing from the south-west,6,,,, ,,,,,,,300-600,,,45.0,12.5,,,,,,
30.06.2020 15:00,15.0,721.4,752.8,-0.5,77,Wind blowing from the south-west,6,,,, ,,,,,,,600-1000,,,40.0,11.0,,,,,,
30.06.2020 14:00,15.4,721.6,752.9,-0.5,76,Wind blowing from the south-west,5,,,, ,,,,,,,600-1000,,,35.0,11.1,,,,,,
30.06.2020 13:00,14.4,721.8,753.3,-0.1,71,Wind blowing from the south-west,5,,,, ,,,,,,,600-1000,,,45.0,9.1,,,,,,
30.06.2020 12:00,14.9,721.9,753.3,-0.2,73,Wind blowing from the south-southwest,7,,,, ,,,,,,,600-1000,,,40.0,10.1,No precipitation,6,,,,
30.06.2020 11:00,12.7,722.1,753.7,0.0,75,Wind blowing from the south-west,5,,,, ,,,,,,,300-600,,,35.0,8.4,,,,,,
30.06.2020 10:00,12.5,721.9,753.7,-0.1,79,Wind blowing from the west-southwest,5,,,, ,,,,,,,300-600,,,30.0,8.9,,,,,,
30.06.2020 09:00,11.4,722.1,754.0,0.2,86,Wind blowing from the south-west,4,,,, ,,,,,,,300-600,,,25.0,9.1,,,,,,
30.06.2020 08:00,10.6,722.1,754.0,0.2,89,Wind blowing from the west-southwest,4,,,, ,,,,,,,2000-2500,,,28.0,8.8,,,,,,
30.06.2020 07:00,9.9,722.0,754.0,-0.1,89,Wind blowing from the west-southwest,6,,,, ,,,,,,,200-300,,,28.0,8.1,,,,,,
30.06.2020 06:00,9.9,721.9,754.0,-0.4,94,Wind blowing from the south-west,6,,,, ,,,9.5,,,,300-600,,,25.0,8.9,3.0,12,,,,
30.06.2020 05:00,9.6,721.9,754.0,-0.7,94,Wind blowing from the west-southwest,5,,,, ,,,,,,,300-600,,,22.0,8.6,,,,,,
30.06.2020 04:00,9.5,722.1,754.2,-0.8,95,Wind blowing from the west-southwest,6,,,, ,,,,,,,300-600,,,28.0,8.8,,,,,,
30.06.2020 03:00,9.6,722.3,754.4,-0.8,98,Wind blowing from the south-west,6,,,, ,,,,,,,200-300,,,4.8,9.3,,,,,,
30.06.2020 02:00,9.7,722.6,754.7,-0.8,99,Wind blowing from the south-west,6,,,, ,,,,,,,100-200,,,4.8,9.5,,,,,,
30.06.2020 01:00,9.9,722.9,754.9,-0.5,98,Wind blowing from the south-west,6,,,, ,,,,,,,200-300,,,1.7,9.6,,,,,,
30.06.2020 00:00,10.0,723.1,755.1,-0.3,97,Wind blowing from the south-west,7,,,, ,,,,,,,200-300,,,3.7,9.6,2.0,6,,,,
29.06.2020 23:00,10.0,723.4,755.4,0.3,98,Wind blowing from the south-west,5,,,, ,,,,,,,200-300,,,3.3,9.7,,,,,,
29.06.2020 22:00,10.1,723.4,755.5,0.3,97,Wind blowing from the south-west,4,,,, ,,,,,,,200-300,,,3.8,9.6,,,,,,
29.06.2020 21:00,10.1,723.4,755.4,0.5,96,Wind blowing from the south-west,6,,,, ,,,,,,,200-300,,,8.0,9.5,,,,,,
29.06.2020 20:00,10.2,723.1,755.2,0.3,96,Wind blowing from the south-west,6,,,, ,,,,,,,200-300,,,6.0,9.6,,,,,,
29.06.2020 19:00,10.4,723.1,755.1,0.3,93,Wind blowing from the west-southwest,9,,,, ,,,,,,,200-300,,,15.0,9.3,,,,,,
29.06.2020 18:00,10.3,722.9,754.9,0.3,95,Wind blowing from the west-southwest,9,,,, ,,,,10.7,,,200-300,,,4.1,9.5,4.0,12,,,,
29.06.2020 17:00,10.2,722.8,754.8,0.2,96,Wind blowing from the west-southwest,11,,,, ,,,,,,,200-300,,,5.0,9.6,,,,,,
29.06.2020 16:00,10.1,722.8,754.8,0.3,96,Wind blowing from the west-southwest,11,,,, ,,,,,,,200-300,,,4.3,9.5,,,,,,
29.06.2020 15:00,10.1,722.6,754.6,0.1,96,Wind blowing from the west-southwest,12,,,, ,,,,,,,200-300,,,6.0,9.5,,,,,,
29.06.2020 14:00,10.0,722.6,754.6,0.1,96,Wind blowing from the west-southwest,11,,,, ,,,,,,,200-300,,,12.0,9.4,,,,,,
29.06.2020 13:00,9.6,722.5,754.6,0.6,97,Wind blowing from the west-southwest,13,,,, ,,,,,,,200-300,,,3.8,9.1,,,,,,
29.06.2020 12:00,10.3,722.5,754.5,0.8,94,Wind blowing from the west-southwest,11,,,, ,,,,,,,300-600,,,9.0,9.3,1.0,6,,,,
29.06.2020 11:00,10.0,722.5,754.6,0.9,94,Wind blowing from the west-southwest,10,,,, ,,,,,,,300-600,,,16.0,9.0,,,,,,
29.06.2020 10:00,10.1,721.9,753.9,0.8,91,Wind blowing from the west-southwest,11,,,, ,,,,,,,300-600,,,21.0,8.7,,,,,,
29.06.2020 09:00,10.4,721.7,753.7,0.7,93,Wind blowing from the west-southwest,11,,,, ,,,,,,,300-600,,,15.0,9.3,,,,,,
29.06.2020 08:00,9.8,721.6,753.7,0.4,94,Wind blowing from the west-southwest,11,,,, ,,,,,,,300-600,,,10.0,8.9,,,,,,
29.06.2020 07:00,9.7,721.1,753.1,-0.1,93,Wind blowing from the west-southwest,11,,,, ,,,,,,,300-600,,,12.0,8.6,,,,,,
29.06.2020 06:00,9.4,721.0,753.1,0.0,94,Wind blowing from the west-southwest,10,,,, ,,,9.0,,,,300-600,,,7.0,8.4,9.0,12,,,,
29.06.2020 05:00,9.2,721.2,753.3,0.3,94,Wind blowing from the west-southwest,9,,,, ,,,,,,,300-600,,,11.0,8.3,,,,,,
29.06.2020 04:00,9.2,721.2,753.3,-0.4,95,Wind blowing from the west-southwest,9,,,, ,,,,,,,300-600,,,2.5,8.4,,,,,,
29.06.2020 03:00,9.3,721.0,753.1,-0.7,95,Wind blowing from the south-west,12,,,, ,,,,,,,300-600,,,5.0,8.5,,,,,,
29.06.2020 02:00,9.1,720.9,753.0,-1.2,95,Wind blowing from the south-west,14,,,, ,,,,,,,300-600,,,10.0,8.3,,,,,,
29.06.2020 01:00,9.1,721.6,753.7,-0.6,94,Wind blowing from the south-west,11,,,, ,,,,,,,300-600,,,8.0,8.1,,,,,,
29.06.2020 00:00,9.1,721.7,753.8,-0.5,94,Wind blowing from the south-west,11,,,, ,,,,,,,300-600,,,7.0,8.2,4.0,6,,,,
28.06.2020 23:00,9.3,722.1,754.2,-0.2,92,Wind blowing from the west-southwest,11,,,, ,,,,,,,300-600,,,2.8,8.0,,,,,,
28.06.2020 22:00,10.3,722.2,754.1,-0.2,79,Wind blowing from the south-west,10,,,, ,,,,,,,1000-1500,,,30.0,6.8,,,,,,
28.06.2020 21:00,10.3,722.2,754.2,-0.3,88,Wind blowing from the south-west,10,,,, ,,,,,,,600-1000,,,21.0,8.3,,,,,,
28.06.2020 20:00,10.4,722.3,754.3,0.0,89,Wind blowing from the south-west,10,,,, ,,,,,,,300-600,,,19.0,8.6,,,,,,
28.06.2020 19:00,10.8,722.4,754.3,0.1,87,Wind blowing from the south-west,10,,,, ,,,,,,,300-600,,,15.0,8.7,,,,,,
28.06.2020 18:00,11.1,722.5,754.5,0.0,85,Wind blowing from the south-west,10,,,, ,,,,13.2,,,300-600,,,22.0,8.7,10.0,12,,,,
28.06.2020 17:00,11.1,722.3,754.3,0.0,83,Wind blowing from the south-west,12,,,, ,,,,,,,300-600,,,22.0,8.3,,,,,,
28.06.2020 16:00,11.3,722.3,754.2,0.1,84,Wind blowing from the south-west,12,,,, ,,,,,,,600-1000,,,26.0,8.7,,,,,,
28.06.2020 15:00,11.3,722.5,754.4,0.1,82,Wind blowing from the south-west,11,,,, ,,,,,,,600-1000,,,19.0,8.3,,,,,,
28.06.2020 14:00,11.6,722.3,754.1,0.1,83,Wind blowing from the south-west,12,,,, ,,,,,,,300-600,,,10.0,8.8,,,,,,
28.06.2020 13:00,13.1,722.2,753.8,0.0,83,Wind blowing from the south-west,13,,,, ,,,,,,,300-600,,,30.0,10.2,,,,,,
28.06.2020 12:00,11.0,722.4,754.3,0.3,89,Wind blowing from the south-west,9,,,, ,,,,,,,300-600,,,11.0,9.3,10.0,6,,,,
28.06.2020 11:00,10.7,722.2,754.2,0.5,89,Wind blowing from the south-west,11,,,, ,,,,,,,300-600,,,25.0,9.0,,,,,,
28.06.2020 10:00,10.0,722.2,754.3,1.1,93,Wind blowing from the south-west,8,,,, ,,,,,,,300-600,,,3.6,8.9,,,,,,
28.06.2020 09:00,9.9,722.1,754.1,1.7,90,Wind blowing from the south-west,8,,,, ,,,,,,,600-1000,,,16.0,8.3,,,,,,
28.06.2020 08:00,9.5,721.7,753.7,1.6,94,Wind blowing from the south-west,11,,,, ,,,,,,,300-600,,,23.0,8.5,,,,,,
28.06.2020 07:00,9.0,721.1,753.2,1.0,95,Wind blowing from the south-west,8,,,, ,,,,,,,300-600,,,1.6,8.3,,,,,,
28.06.2020 06:00,9.4,720.4,752.5,0.5,93,Wind blowing from the south-west,9,,,, ,,,9.1,,,,300-600,,,7.0,8.3,18.0,12,,,,
28.06.2020 05:00,9.3,720.1,752.2,0.3,92,Wind blowing from the south-west,11,,,, ,,,,,,,300-600,,,1.9,8.0,,,,,,
28.06.2020 04:00,9.1,720.1,752.1,0.6,94,Wind blowing from the south-west,9,,,, ,,,,,,,300-600,,,21.0,8.1,,,,,,
28.06.2020 03:00,9.2,719.9,751.9,0.4,94,Wind blowing from the south-west,8,,,, ,,,,,,,300-600,,,9.0,8.2,,,,,,
28.06.2020 02:00,9.4,719.8,751.8,0.1,95,Wind blowing from the south-west,8,,,, ,,,,,,,300-600,,,1.2,8.6,,,,,,
28.06.2020 01:00,9.6,719.5,751.5,0.1,94,Wind blowing from the south-west,8,,,, ,,,,,,,300-600,,,35.0,8.6,,,,,,
28.06.2020 00:00,9.7,719.5,751.4,0.6,95,Wind blowing from the south-west,8,,,, ,,,,,,,300-600,,,30.0,8.9,1.0,6,,,,
27.06.2020 23:00,9.2,719.7,751.6,1.3,94,Wind blowing from the south-west,5,,,, ,,,,,,,300-600,,,30.0,8.3,,,,,,
27.06.2020 22:00,9.7,719.4,751.3,1.0,90,Wind blowing from the south-west,9,,,, ,,,,,,,600-1000,,,16.0,8.1,,,,,,
27.06.2020 21:00,10.3,718.9,750.7,1.1,92,Wind blowing from the south-west,8,,,, ,,,,,,,300-600,,,23.0,9.1,,,,,,
27.06.2020 20:00,10.8,718.4,750.2,0.8,94,Wind blowing from the south-west,10,,,, ,,,,,,,200-300,,,15.0,9.9,,,,,,
27.06.2020 19:00,10.7,718.4,750.2,1.0,94,Wind blowing from the south-west,8,,,, ,,,,,,,300-600,,,20.0,9.7,,,,,,
27.06.2020 18:00,11.1,717.8,749.5,0.6,94,Wind blowing from the south-west,11,,,, ,,,,15.6,,,300-600,,,6.0,10.2,11.0,12,,,,
27.06.2020 17:00,11.2,717.6,749.3,0.5,97,Wind blowing from the south-west,12,,,, ,,,,,,,200-300,,,10.0,10.7,,,,,,
27.06.2020 16:00,11.4,717.4,749.1,0.3,97,Wind blowing from the south-west,11,,,, ,,,,,,,100-200,,,1.7,11.0,,,,,,
27.06.2020 15:00,12.7,717.2,748.7,0.1,97,Wind blowing from the south-west,12,,,, ,,,,,,,100-200,,,4.3,12.2,,,,,,
27.06.2020 14:00,13.0,717.1,748.6,-0.4,97,Wind blowing from the south-west,9,,,, ,,,,,,,100-200,,,2.8,12.5,,,,,,
27.06.2020 13:00,13.3,717.1,748.6,-0.6,94,Wind blowing from the south-southwest,7,,,, ,,,,,,,300-600,,,26.0,12.4,,,,,,
27.06.2020 12:00,14.3,717.1,748.5,-0.7,83,Wind blowing from the south-southwest,8,,,, ,,,,,,,600-1000,,,45.0,11.5,1.0,6,,,,
27.06.2020 11:00,14.6,717.5,748.8,-0.5,83,Wind blowing from the south-southwest,7,,,, ,,,,,,,300-600,,,45.0,11.7,,,,,,
27.06.2020 10:00,13.2,717.7,749.2,-0.5,93,Wind blowing from the south-southwest,8,,,, ,,,,,,,300-600,,,24.0,12.0,,,,,,
27.06.2020 09:00,13.3,717.8,749.2,-0.7,96,Wind blowing from the south-southwest,6,,,, ,,,,,,,200-300,,,50.0,12.7,,,,,,
27.06.2020 08:00,12.9,718.0,749.5,-0.8,96,Wind blowing from the south,6,,,, ,,,,,,,100-200,,,35.0,12.3,,,,,,
27.06.2020 07:00,12.3,718.2,749.8,-1.2,97,Wind blowing from the south,4,,,, ,,,,,,,100-200,,,23.0,11.9,,,,,,
27.06.2020 06:00,12.2,718.5,750.1,-1.5,99,Wind blowing from the south,4,,,, ,,,11.6,,,,50-100,,,30.0,12.0,4.0,12,,,,
27.06.2020 05:00,12.1,718.8,750.4,-1.9,99,Wind blowing from the south-east,3,,,, ,,,,,,,Less than  50,,,1.8,12.0,,,,,,
27.06.2020 04:00,12.0,719.4,751.0,-1.6,98,Wind blowing from the east-southeast,3,,,, ,,,,,,,Less than  50,,,8.0,11.7,,,,,,
27.06.2020 03:00,11.9,720.0,751.7,-1.9,97,Wind blowing from the south-southeast,3,,,, ,,,,,,,100-200,,,17.0,11.5,,,,,,
27.06.2020 02:00,12.3,720.7,752.5,-1.5,96,Wind blowing from the south,2,,,, ,,,,,,,100-200,,,1.6,11.6,,,,,,
27.06.2020 01:00,12.8,721.0,752.6,-1.6,91,Wind blowing from the south-southeast,2,,,, ,,,,,,,300-600,,,6.0,11.3,,,,,,
27.06.2020 00:00,12.6,721.9,753.6,-0.9,89,Wind blowing from the south,3,,,, ,,,,,,,300-600,,,29.0,10.8,No precipitation,6,,,,
26.06.2020 23:00,12.4,722.2,754.0,-0.9,89,Wind blowing from the south,2,,,, ,,,,,,,1500-2000,,,30.0,10.6,,,,,,
26.06.2020 22:00,11.7,722.6,754.4,-0.5,92,Wind blowing from the south-west,3,,,, ,,,,,,,600-1000,,,30.0,10.4,,,,,,
26.06.2020 21:00,12.4,722.8,754.6,-0.5,88,Wind blowing from the south-southwest,4,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,10.4,,,,,,
26.06.2020 20:00,13.4,723.1,754.8,-0.3,84,Wind blowing from the south,2,,,, ,,,,,,,300-600,,,35.0,10.8,,,,,,
26.06.2020 19:00,14.5,723.1,754.6,-0.4,88,Wind blowing from the west-southwest,4,,,, ,,,,,,,200-300,,,22.0,12.5,,,,,,
26.06.2020 18:00,14.7,723.3,754.8,-0.6,88,Wind blowing from the south-west,6,,,, ,,,,22.0,,,200-300,,,22.0,12.7,No precipitation,12,,,,
26.06.2020 17:00,16.6,723.4,754.7,-0.3,82,Wind blowing from the west-southwest,5,,,, ,,,,,,,300-600,,,26.0,13.4,,,,,,
26.06.2020 16:00,18.5,723.5,754.6,-0.2,78,Wind blowing from the south-west,5,,,, ,,,,,,,300-600,,,30.0,14.5,,,,,,
26.06.2020 15:00,18.3,723.9,755.0,0.0,78,Wind blowing from the west-southwest,6,,,, ,,,,,,,300-600,,,24.0,14.4,,,,,,
26.06.2020 14:00,20.2,723.7,754.6,-0.4,75,Wind blowing from the south-west,7,,,, ,,,,,,,600-1000,,,26.0,15.6,,,,,,
26.06.2020 13:00,21.0,723.7,754.5,-0.7,76,Wind blowing from the south-west,4,,,, ,,,,,,,300-600,,,24.0,16.5,,,,,,
26.06.2020 12:00,21.2,723.9,754.7,-0.8,73,Wind blowing from the south-west,5,,,, ,,,,,,,600-1000,,,23.0,16.2,No precipitation,6,,,,
26.06.2020 11:00,20.2,724.1,755.1,-0.6,72,Wind blowing from the south,5,,,, ,,,,,,,300-600,,,21.0,14.9,,,,,,
26.06.2020 10:00,20.0,724.4,755.4,-0.4,79,Wind blowing from the east,2,,,, ,,,,,,,600-1000,,,24.0,16.3,,,,,,
26.06.2020 09:00,18.5,724.7,755.9,0.1,83,Wind blowing from the east,2,,,, ,,,,,,,1500-2000,,,20.0,15.6,,,,,,
26.06.2020 08:00,18.0,724.7,755.9,0.1,85,Wind blowing from the south-east,1,,,, ,,,,,,,2000-2500,,,24.0,15.5,,,,,,
26.06.2020 07:00,17.9,724.8,756.1,-0.3,87,Wind blowing from the south-west,1,,,, ,,,,,,,2000-2500,,,24.0,15.7,,,,,,
26.06.2020 06:00,17.3,724.6,755.8,-0.9,89,Wind blowing from the north-east,1,,,, ,,,16.9,,,,1500-2000,,,22.0,15.4,No precipitation,12,,,,
26.06.2020 05:00,17.4,724.6,755.9,-1.5,83,Wind blowing from the north-west,3,,,, ,,,,,,,2000-2500,,,30.0,14.4,,,,,,
26.06.2020 04:00,17.4,725.1,756.4,-1.4,85,Wind blowing from the south-southwest,2,,,, ,,,,,,,2500 or more or no clouds.,,,29.0,14.8,,,,,,
26.06.2020 03:00,18.1,725.5,756.7,-1.2,81,Wind blowing from the east-northeast,1,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,14.7,,,,,,
26.06.2020 02:00,18.5,726.1,757.4,-0.9,77,Wind blowing from the south-west,3,,,, ,,,,,,,1500-2000,,,30.0,14.3,,,,,,
26.06.2020 01:00,19.5,726.5,757.6,-0.9,73,Wind blowing from the north,1,,,, ,,,,,,,1500-2000,,,30.0,14.6,,,,,,
26.06.2020 00:00,12.6,721.9,753.6,-5.7,89,Wind blowing from the south,3,,,, ,,,,,,,300-600,,,29.0,10.8,No precipitation,6,,,,
25.06.2020 23:00,19.8,727.0,758.1,-0.7,75,Wind blowing from the north,3,,,, ,,,,,,,1500-2000,,,30.0,15.3,,,,,,
25.06.2020 22:00,20.7,727.4,758.5,-0.4,73,Wind blowing from the north-northwest,2,,,, ,,,,,,,1500-2000,,,25.0,15.7,,,,,,
25.06.2020 21:00,21.8,727.6,758.6,-0.3,68,Wind blowing from the north-west,3,,,, ,,,,,,,1500-2000,,,30.0,15.5,,,,,,
25.06.2020 20:00,23.7,727.7,758.5,-0.5,59,Wind blowing from the south-southwest,1,,,, ,,,,,,,1500-2000,,,30.0,15.1,,,,,,
25.06.2020 19:00,24.7,727.8,758.4,-0.7,54,Wind blowing from the east-southeast,3,,,, ,,,,,,,1500-2000,,,35.0,14.8,,,,,,
25.06.2020 18:00,25.6,727.9,758.4,-0.9,49,Wind blowing from the south-east,2,,,, ,,,,27.2,,,2500 or more or no clouds.,,,35.0,14.1,No precipitation,12,,,,
25.06.2020 17:00,26.5,728.2,758.7,-1.0,46,Wind blowing from the south,5,,,, ,,,,,,,1500-2000,,,29.0,14.0,,,,,,
25.06.2020 16:00,27.2,728.5,758.8,-1.3,50,Wind blowing from the south-southeast,4,,,, ,,,,,,,1500-2000,,,35.0,15.8,,,,,,
25.06.2020 15:00,26.4,728.8,759.4,-1.3,51,Wind blowing from the east-southeast,5,,,, ,,,,,,,1500-2000,,,30.0,15.4,,,,,,
25.06.2020 14:00,26.7,729.2,759.7,-1.3,47,Wind blowing from the east-southeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,14.6,,,,,,
25.06.2020 13:00,25.6,729.8,760.4,-0.9,58,Wind blowing from the east,5,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,16.7,,,,,,
25.06.2020 12:00,24.3,730.1,760.9,-0.9,63,Wind blowing from the east,5,,,, ,,,,,,,2500 or more or no clouds.,,,25.0,16.8,No precipitation,6,,,,
25.06.2020 11:00,23.9,730.5,761.2,-0.6,68,Wind blowing from the east,4,,,, ,,,,,,,2500 or more or no clouds.,,,25.0,17.6,,,,,,
25.06.2020 10:00,22.3,730.7,761.7,-0.4,65,Wind blowing from the east-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,21.0,15.4,,,,,,
25.06.2020 09:00,22.1,731.0,762.1,0.0,64,Wind blowing from the east,3,,,, ,,,,,,,2500 or more or no clouds.,,,26.0,15.0,,,,,,
25.06.2020 08:00,20.7,731.1,762.3,-0.2,65,Wind blowing from the east-northeast,2,,,, ,,,,,,,2500 or more or no clouds.,,,23.0,13.9,,,,,,
25.06.2020 07:00,19.7,731.1,762.4,-0.4,69,Wind blowing from the east-northeast,1,,,, ,,,,,,,2500 or more or no clouds.,,,21.0,13.8,,,,,,
25.06.2020 06:00,18.2,731.0,762.5,-0.8,78,Wind blowing from the north,1,,,, ,,,15.5,,,,2500 or more or no clouds.,,,20.0,14.3,No precipitation,12,,,,
25.06.2020 05:00,16.4,731.3,763.0,-0.9,82,Wind blowing from the north-northwest,2,,,, ,,,,,,,2500 or more or no clouds.,,,18.0,13.3,,,,,,
25.06.2020 04:00,15.8,731.5,763.3,-0.9,86,Wind blowing from the north,3,,,, ,,,,,,,2500 or more or no clouds.,,,17.0,13.4,,,,,,
25.06.2020 03:00,16.8,731.8,763.5,-0.8,82,Wind blowing from the north-northeast,2,,,, ,,,,,,,2500 or more or no clouds.,,,19.0,13.6,,,,,,
25.06.2020 02:00,17.1,732.2,763.9,-0.6,82,Wind blowing from the north,2,,,, ,,,,,,,2500 or more or no clouds.,,,20.0,13.9,,,,,,
25.06.2020 01:00,18.2,732.4,763.9,-0.3,78,Wind blowing from the east-northeast,3,,,, ,,,,,,,2500 or more or no clouds.,,,21.0,14.3,,,,,,
25.06.2020 00:00,19.7,726.7,757.9,-6.0,72,Wind blowing from the north-northwest,3,,,, ,,,,,,,1500-2000,,,26.0,14.5,No precipitation,6,,,,
24.06.2020 23:00,20.1,732.8,764.1,0.2,73,Wind blowing from the north-northeast,2,,,, ,,,,,,,2500 or more or no clouds.,,,24.0,15.0,,,,,,
24.06.2020 22:00,20.8,732.7,764.0,0.1,71,Wind blowing from the north-northeast,3,,,, ,,,,,,,1500-2000,,,24.0,15.4,,,,,,
24.06.2020 21:00,21.5,732.7,763.9,0.0,68,Wind blowing from the north-northeast,3,,,, ,,,,,,,2500 or more or no clouds.,,,27.0,15.3,,,,,,
24.06.2020 20:00,23.1,732.6,763.6,-0.3,57,Wind blowing from the north-east,2,,,, ,,,,,,,1500-2000,,,30.0,14.2,,,,,,
24.06.2020 19:00,23.9,732.6,763.6,-0.4,55,Wind blowing from the east-northeast,3,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,14.4,,,,,,
24.06.2020 18:00,25.1,732.7,763.5,-0.6,49,Wind blowing from the south-east,3,,,, ,,,,25.5,,,2500 or more or no clouds.,,,35.0,13.7,No precipitation,12,,,,
24.06.2020 17:00,25.0,732.9,763.7,-0.4,48,Wind blowing from the east-southeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,13.3,,,,,,
24.06.2020 16:00,25.1,733.0,763.8,-0.4,47,Wind blowing from the east-southeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,13.1,,,,,,
24.06.2020 15:00,25.0,733.3,764.1,-0.3,48,Wind blowing from the east-southeast,4,,,, ,,,,,,,1000-1500,,,35.0,13.1,,,,,,
24.06.2020 14:00,24.5,733.3,764.2,-0.5,55,Wind blowing from the east,4,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,14.8,,,,,,
24.06.2020 13:00,24.0,733.4,764.4,-0.3,62,Wind blowing from the east,4,,,, ,,,,,,,2500 or more or no clouds.,,,28.0,16.3,,,,,,
24.06.2020 12:00,23.3,733.6,764.6,-0.1,62,Wind blowing from the east-northeast,3,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,15.7,No precipitation,6,,,,
24.06.2020 11:00,22.6,733.8,764.9,0.1,64,Wind blowing from the south-east,3,,,, ,,,,,,,2500 or more or no clouds.,,,29.0,15.3,,,,,,
24.06.2020 10:00,21.5,733.7,764.9,0.1,60,Wind blowing from the east-southeast,2,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,13.4,,,,,,
24.06.2020 09:00,20.6,733.7,765.1,0.1,66,Wind blowing from the south-east,2,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,14.0,,,,,,
24.06.2020 08:00,18.9,733.7,765.2,0.1,72,Wind blowing from the north-east,2,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,13.7,,,,,,
24.06.2020 07:00,17.4,733.6,765.4,0.0,76,Wind blowing from the north-east,1,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,13.0,,,,,,
24.06.2020 06:00,15.0,733.6,765.6,0.1,86,Wind blowing from the north-northwest,2,,,, ,,,12.1,,,,2500 or more or no clouds.,,,20.0,12.6,No precipitation,12,,,,
24.06.2020 05:00,13.1,733.6,765.7,-0.1,88,Wind blowing from the north-northwest,2,,,, ,,,,,,,2500 or more or no clouds.,,,2.2,11.1,,,,,,
24.06.2020 04:00,13.0,733.6,765.7,-0.3,86,Wind blowing from the north-northwest,1,,,, ,,,,,,,2500 or more or no clouds.,,,20.0,10.7,,,,,,
24.06.2020 03:00,12.5,733.5,765.7,-0.4,92,Wind blowing from the east-northeast,1,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,11.3,,,,,,
24.06.2020 02:00,14.5,733.7,765.7,-0.2,83,Wind blowing from the north-northeast,1,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,11.7,,,,,,
24.06.2020 01:00,13.9,733.9,766.0,0.0,87,Calm no wind,0,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,11.8,,,,,,
24.06.2020 00:00,14.3,733.9,766.0,0.0,86,Wind blowing from the east-northeast,1,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,12.0,No precipitation,6,,,,
23.06.2020 23:00,14.8,733.9,765.8,0.2,85,Wind blowing from the north,1,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,12.2,,,,,,
23.06.2020 22:00,17.0,733.9,765.7,0.4,76,Wind blowing from the south,2,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,12.8,,,,,,
23.06.2020 21:00,18.1,733.9,765.5,0.4,71,Wind blowing from the south,3,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,12.7,,,,,,
23.06.2020 20:00,19.3,733.7,765.1,0.1,66,Wind blowing from the south-southwest,2,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,12.7,,,,,,
23.06.2020 19:00,21.2,733.5,764.8,-0.2,60,Wind blowing from the south,4,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,13.1,,,,,,
23.06.2020 18:00,21.6,733.5,764.7,-0.4,56,Wind blowing from the south,7,,,, ,,,,22.1,,,2500 or more or no clouds.,,,35.0,12.3,0.4,12,,,,
