Local time in Vienna,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
06.06.2020 03:00,15.2,739.0,754.7,0.0,73,Wind blowing from the south,1,,,, ,,,,,,,,,,,10.3,,,,,,
06.06.2020 02:00,14.9,739.0,754.7,0.7,78,Wind blowing from the south,2,,,, ,,,,,,,,,,,11.1,,,,,,
06.06.2020 01:00,14.1,739.0,754.7,1.2,82,Wind blowing from the south-southwest,3,,,, ,,,,,,,,,,,11.0,No precipitation,6,,,,
06.06.2020 00:00,14.3,739.0,754.6,1.8,82,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,11.2,,,,,,
05.06.2020 23:00,14.4,738.3,754.0,1.8,81,Wind blowing from the south-southwest,3,,,, ,,,,,,,,,,,11.2,,,,,,
05.06.2020 22:00,15.7,737.8,753.4,1.9,76,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,11.5,,,,,,
05.06.2020 21:00,17.0,737.2,752.8,1.4,69,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,11.2,,,,,,
05.06.2020 20:00,17.9,736.5,751.9,1.1,63,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,10.6,,,,,,
05.06.2020 19:00,18.6,735.9,751.3,0.5,58,Wind blowing from the south-southwest,3,,13,, ,Precipitation,,14.0,18.6,,,,,,,10.2,2.0,12,,,,
05.06.2020 18:00,18.2,735.8,751.3,0.6,57,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,9.5,,,,,,
05.06.2020 17:00,17.7,735.4,750.8,0.4,61,Wind blowing from the west,2,,,, ,,,,,,,,,,,10.0,Trace of precipitation,1,,,,
05.06.2020 16:00,16.8,735.4,750.8,0.7,67,Wind blowing from the west,4,,,,Precipitation ,,,,,,,,,,,10.6,0.1,3,,,,
05.06.2020 15:00,17.8,735.2,750.7,0.7,61,Wind blowing from the west,4,,,, ,,,,,,,,,,,10.1,,,,,,
05.06.2020 14:00,17.8,735.0,750.4,0.8,64,Wind blowing from the west,5,,,, ,,,,,,,,,,,10.8,,,,,,
05.06.2020 13:00,17.3,734.7,750.1,0.8,66,Wind blowing from the west,4,,,, ,Precipitation,,,,,,,,,,10.8,2.0,6,,,,
05.06.2020 12:00,17.1,734.5,750.0,1.1,69,Wind blowing from the west-southwest,3,,,, ,,,,,,,,,,,11.4,,,,,,
05.06.2020 11:00,16.6,734.2,749.6,0.8,73,Wind blowing from the west,3,,,, ,,,,,,,,,,,11.8,,,,,,
05.06.2020 10:00,15.1,733.9,749.5,0.8,80,Wind blowing from the west,4,,,,Precipitation ,Precipitation,,,,,,,,,,11.6,2.0,3,,,,
05.06.2020 09:00,14.5,733.4,748.9,0.7,84,Wind blowing from the west,5,,,,Precipitation ,Precipitation,Precipitation,,,,,,,,,11.8,0.5,1,,,,
05.06.2020 08:00,14.5,733.4,748.9,1.0,87,Wind blowing from the west-southwest,3,,,,Precipitation ,Precipitation,Precipitation,,,,,,,,,12.3,2.0,1,,,,
05.06.2020 07:00,14.1,733.1,748.7,1.0,87,Wind blowing from the west,3,,,,Precipitation ,Showers or intermittent precipitation.,,14.0,22.3,,,,,,,12.0,6.0,12,,,,
05.06.2020 06:00,14.6,732.7,748.3,0.6,87,Wind blowing from the south-west,3,,,,Precipitation ,Precipitation,Precipitation,,,,,,,,,12.5,2.0,1,,,,
05.06.2020 05:00,15.6,732.4,747.9,0.7,85,Wind blowing from the south-west,2,,,,Precipitation ,Precipitation,Precipitation,,,,,,,,,13.0,1.0,1,,,,
05.06.2020 04:00,16.2,732.1,747.5,0.3,80,Wind blowing from the south-west,2,,,,Precipitation ,Precipitation,,,,,,,,,,12.8,0.8,3,,,,
05.06.2020 03:00,17.1,732.1,747.4,0.7,75,Wind blowing from the south-west,2,,,,Precipitation ,,,,,,,,,,,12.5,Trace of precipitation,1,,,,
05.06.2020 02:00,17.5,731.7,747.1,0.9,72,Wind blowing from the west,3,,,, ,,,,,,,,,,,12.3,,,,,,
05.06.2020 01:00,18.1,731.8,747.1,1.2,70,Wind blowing from the west,3,,,, ,,,,,,,,,,,12.4,No precipitation,6,,,,
05.06.2020 00:00,18.3,731.4,746.7,1.1,69,Wind blowing from the south-west,4,,,, ,,,,,,,,,,,12.5,,,,,,
04.06.2020 23:00,19.4,730.8,746.0,0.5,57,Wind blowing from the south,4,,,, ,,,,,,,,,,,10.7,,,,,,
04.06.2020 22:00,19.8,730.6,745.8,0.3,55,Wind blowing from the south,4,,,, ,,,,,,,,,,,10.4,,,,,,
04.06.2020 21:00,20.1,730.3,745.6,-0.3,55,Wind blowing from the south,4,,,, ,,,,,,,,,,,10.7,,,,,,
04.06.2020 20:00,21.1,730.3,745.4,-0.5,53,Wind blowing from the south,4,,,, ,,,,,,,,,,,11.0,,,,,,
04.06.2020 19:00,22.2,730.3,745.4,-0.8,56,Wind blowing from the south,4,,,, ,Precipitation,,15.2,25.5,,,,,,,13.0,1.0,12,,,,
04.06.2020 18:00,23.0,730.6,745.6,-1.0,62,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,15.4,,,,,,
04.06.2020 17:00,21.6,730.8,745.9,-1.6,72,Wind blowing from the north-east,1,,,,Precipitation ,,,,,,,,,,,16.4,1.0,1,,,,
04.06.2020 16:00,25.2,731.1,746.0,,46,Wind blowing from the south-east,4,,,, ,,,,,,,,,,,12.6,,,,,,
04.06.2020 15:00,25.3,731.6,746.5,,45,Wind blowing from the east-southeast,3,,,, ,,,,,,,,,,,12.6,,,,,,
04.06.2020 14:00,24.4,732.4,747.4,-1.3,43,Wind blowing from the south-east,4,,,, ,,,,,,,,,,,11.1,,,,,,
04.06.2020 13:00,23.6,732.8,747.9,-1.1,48,Wind blowing from the east-southeast,4,,,, ,,,,,,,,,,,11.9,No precipitation,6,,,,
04.06.2020 12:00,21.7,733.3,748.4,-0.7,53,Wind blowing from the east-southeast,3,,,, ,,,,,,,,,,,11.6,,,,,,
04.06.2020 11:00,21.0,733.7,748.9,-0.5,56,Wind blowing from the south-southeast,3,,,, ,,,,,,,,,,,11.8,,,,,,
04.06.2020 10:00,19.5,733.9,749.2,-0.3,62,Wind blowing from the east-southeast,2,,,, ,,,,,,,,,,,12.1,,,,,,
04.06.2020 09:00,18.8,734.0,749.4,0.0,64,Wind blowing from the east,2,,,, ,,,,,,,,,,,11.8,,,,,,
04.06.2020 08:00,17.5,734.2,749.7,-0.2,68,Wind blowing from the east-southeast,1,,,, ,,,,,,,,,,,11.4,,,,,,
04.06.2020 07:00,15.4,734.2,749.7,-0.3,77,Wind blowing from the east-northeast,1,,,, ,,,12.4,18.3,,,,,,,11.3,1.0,12,,,,
04.06.2020 06:00,13.8,734.0,749.6,-0.8,83,Wind blowing from the north,1,,,, ,,,,,,,,,,,11.0,,,,,,
04.06.2020 05:00,12.6,734.4,750.1,-1.3,84,Wind blowing from the north-west,1,,,, ,,,,,,,,,,,10.0,,,,,,
04.06.2020 04:00,12.5,734.5,750.1,-1.6,84,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,9.9,,,,,,
04.06.2020 03:00,12.7,734.8,750.5,-1.8,84,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,10.0,,,,,,
04.06.2020 02:00,13.4,735.7,751.3,-1.2,87,Wind blowing from the south-west,1,,,, ,,,,,,,,,,,11.3,,,,,,
04.06.2020 01:00,13.5,736.1,751.8,-1.0,84,Wind blowing from the west-southwest,1,,,, ,Precipitation,,,,,,,,,,10.9,1.0,6,,,,
04.06.2020 00:00,14.1,736.6,752.2,-0.9,82,Wind blowing from the north-east,1,,,, ,,,,,,,,,,,11.0,,,,,,
03.06.2020 23:00,14.1,736.9,752.5,-0.3,81,Wind blowing from the south-west,1,,,, ,,,,,,,,,,,10.9,,,,,,
03.06.2020 22:00,14.5,737.1,752.7,-0.4,82,Wind blowing from the south-southwest,4,,,, ,Precipitation,,,,,,,,,,11.5,1.0,3,,,,
03.06.2020 21:00,15.4,737.5,753.1,-0.2,78,Wind blowing from the south-southwest,3,,,, ,,,,,,,,,,,11.5,,,,,,
03.06.2020 20:00,16.7,737.2,752.8,-0.5,72,Wind blowing from the north-northwest,1,,,,Precipitation ,Precipitation,Precipitation,,,,,,,,,11.5,1.0,1,,,,
03.06.2020 19:00,17.8,737.5,753.0,-0.3,63,Wind blowing from the west-northwest,3,,,,Precipitation ,,,16.5,23.7,,,,,,,10.5,0.3,12,,,,
03.06.2020 18:00,17.7,737.7,753.1,0.0,64,Wind blowing from the south-west,5,,,, ,,,,,,,,,,,10.7,,,,,,
03.06.2020 17:00,19.6,737.7,753.1,0.0,61,Wind blowing from the south-southwest,4,,,, ,,,,,,,,,,,11.9,,,,,,
03.06.2020 16:00,20.0,737.8,753.1,-0.3,58,Wind blowing from the south,3,,,, ,,,,,,,,,,,11.5,,,,,,
03.06.2020 15:00,21.9,737.7,752.9,-0.6,57,Wind blowing from the east,2,,,, ,,,,,,,,,,,13.0,,,,,,
03.06.2020 14:00,21.5,737.7,753.0,-1.0,59,Wind blowing from the north-northeast,3,,,, ,,,,,,,,,,,13.2,,,,,,
03.06.2020 13:00,19.7,738.1,753.4,-1.2,66,Wind blowing from the north-east,4,,,,Precipitation ,,,,,,,,,,,13.1,0.2,6,,,,
03.06.2020 12:00,23.0,738.3,753.5,-1.2,44,Wind blowing from the north-west,6,,,, ,,,,,,,,,,,10.0,,,,,,
03.06.2020 11:00,22.1,738.7,754.0,-1.1,46,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,9.8,,,,,,
03.06.2020 10:00,20.6,739.3,754.7,-0.6,49,Wind blowing from the west-northwest,3,,,, ,,,,,,,,,,,9.6,,,,,,
03.06.2020 09:00,20.1,739.5,754.9,-0.3,52,Wind blowing from the west-northwest,2,,,, ,,,,,,,,,,,9.8,,,,,,
03.06.2020 08:00,17.9,739.8,755.3,-0.3,60,Wind blowing from the west,2,,,, ,,,,,,,,,,,10.0,,,,,,
03.06.2020 07:00,16.7,739.9,755.5,-0.6,64,Wind blowing from the west-northwest,4,,,, ,Showers or intermittent precipitation.,,13.5,18.7,,,,,,,9.8,2.0,12,,,,
03.06.2020 06:00,14.5,739.8,755.5,-1.4,76,Wind blowing from the west-southwest,3,,,, ,,,,,,,,,,,10.3,Trace of precipitation,1,,,,
03.06.2020 05:00,13.9,740.1,755.8,-1.9,77,Wind blowing from the west,3,,,, ,,,,,,,,,,,9.9,,,,,,
03.06.2020 04:00,13.9,740.5,756.3,-1.9,79,Wind blowing from the west,4,,,, ,Showers or intermittent precipitation.,,,,,,,,,,10.2,0.2,3,,,,
03.06.2020 03:00,13.8,741.2,757.0,-1.9,84,Wind blowing from the south-west,2,,,,Precipitation ,,,,,,,,,,,11.2,0.2,1,,,,
03.06.2020 02:00,14.1,742.0,757.7,-1.2,79,Wind blowing from the west,3,,,,Precipitation ,,,,,,,,,,,10.5,Trace of precipitation,1,,,,
03.06.2020 01:00,13.9,742.4,758.2,-0.7,83,Wind blowing from the west,2,,,,Precipitation ,Showers or intermittent precipitation.,,,,,,,,,,11.1,2.0,6,,,,
03.06.2020 00:00,13.5,743.1,758.9,0.0,86,Wind blowing from the north-west,2,,,,Precipitation ,Precipitation,,,,,,,,,,11.1,2.0,1,,,,
02.06.2020 23:00,16.1,743.2,758.8,0.0,64,Wind blowing from the north-northwest,2,,,,Precipitation ,,,,,,,,,,,9.3,0.2,1,,,,
02.06.2020 22:00,16.7,743.1,758.8,-0.1,59,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,,8.7,Trace of precipitation,3,,,,
02.06.2020 21:00,17.8,743.1,758.7,-0.4,57,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,9.0,,,,,,
02.06.2020 20:00,18.5,743.2,758.8,-0.6,54,Wind blowing from the west-northwest,5,,,, ,,,,,,,,,,,9.1,,,,,,
02.06.2020 19:00,18.5,743.2,758.8,-0.9,54,Wind blowing from the north-west,4,,18,, ,Precipitation,,16.5,21.3,,,,,,,9.0,0.2,12,,,,
02.06.2020 18:00,19.5,743.5,759.0,-0.9,48,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,8.2,,,,,,
02.06.2020 17:00,19.9,743.8,759.3,-1.0,44,Wind blowing from the north-west,6,,16,, ,,,,,,,,,,,7.1,,,,,,
02.06.2020 16:00,20.8,744.1,759.5,-0.8,42,Wind blowing from the north-west,7,,18,, ,Precipitation,,,,,,,,,,7.3,0.2,3,,,,
02.06.2020 15:00,20.0,744.4,759.9,-0.6,47,Wind blowing from the north-west,8,,,,Precipitation ,,,,,,,,,,,8.2,0.2,1,,,,
02.06.2020 14:00,19.7,744.8,760.3,-0.5,45,Wind blowing from the north-west,7,,18,, ,,,,,,,,,,,7.3,Trace of precipitation,1,,,,
02.06.2020 13:00,20.5,744.9,760.4,-0.7,37,Wind blowing from the north-west,10,,18,, ,,,,,,,,,,,5.3,No precipitation,6,,,,
02.06.2020 12:00,20.4,745.0,760.6,-0.9,37,Wind blowing from the north-northwest,7,,,, ,,,,,,,,,,,5.2,,,,,,
02.06.2020 11:00,20.0,745.3,760.8,-1.1,39,Wind blowing from the north-west,7,,,, ,,,,,,,,,,,5.7,,,,,,
02.06.2020 10:00,19.6,745.6,761.1,-0.9,44,Wind blowing from the west-northwest,5,,15,, ,,,,,,,,,,,7.0,,,,,,
02.06.2020 09:00,19.4,745.9,761.5,-0.6,43,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,6.5,,,,,,
02.06.2020 08:00,17.8,746.4,762.1,-0.2,43,Wind blowing from the west-northwest,5,,,, ,,,,,,,,,,,4.9,,,,,,
02.06.2020 07:00,16.9,746.5,762.2,-0.2,44,Wind blowing from the north-west,4,,,, ,,,13.2,22.0,,,,,,,4.5,No precipitation,12,,,,
02.06.2020 06:00,14.9,746.5,762.4,-0.4,51,Wind blowing from the west,3,,,, ,,,,,,,,,,,4.9,,,,,,
02.06.2020 05:00,14.5,746.6,762.5,-0.8,51,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,4.4,,,,,,
02.06.2020 04:00,14.0,746.7,762.6,-0.9,54,Wind blowing from the west,2,,,, ,,,,,,,,,,,4.7,,,,,,
02.06.2020 03:00,14.4,746.9,762.8,,52,Wind blowing from the west-northwest,3,,,, ,,,,,,,,,,,4.5,,,,,,
02.06.2020 02:00,15.6,747.4,763.2,-0.3,47,Wind blowing from the west-northwest,2,,,, ,,,,,,,,,,,4.1,,,,,,
02.06.2020 01:00,16.3,747.6,763.4,0.0,45,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,4.3,No precipitation,6,,,,
02.06.2020 00:00,17.0,747.7,763.5,0.4,45,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,4.8,,,,,,
01.06.2020 23:00,17.7,747.7,763.5,0.8,45,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,5.5,,,,,,
01.06.2020 22:00,18.8,747.6,763.3,0.8,41,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,5.1,,,,,,
01.06.2020 21:00,19.8,747.3,762.9,0.5,36,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,4.4,,,,,,
01.06.2020 20:00,20.7,746.9,762.4,0.1,35,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,4.5,,,,,,
01.06.2020 19:00,21.7,746.8,762.3,-0.2,32,Wind blowing from the north-west,4,,14,, ,,,13.7,23.3,,,,,,,4.4,No precipitation,12,,,,
01.06.2020 18:00,22.6,746.8,762.2,-0.6,35,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,6.3,,,,,,
01.06.2020 17:00,22.2,746.8,762.3,-0.9,36,Wind blowing from the north-northwest,6,,14,, ,,,,,,,,,,,6.2,,,,,,
01.06.2020 16:00,23.1,747.0,762.4,-0.9,32,Wind blowing from the north-west,6,,,, ,,,,,,,,,,,5.5,,,,,,
01.06.2020 15:00,21.9,747.4,762.8,,43,Wind blowing from the north-west,6,,,, ,,,,,,,,,,,8.6,,,,,,
01.06.2020 14:00,21.9,747.7,763.1,-0.9,47,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,10.1,,,,,,
01.06.2020 13:00,20.8,747.9,763.4,-0.7,52,Wind blowing from the west-northwest,5,,,, ,,,,,,,,,,,10.6,No precipitation,6,,,,
01.06.2020 12:00,19.6,748.3,763.9,,57,Wind blowing from the west,4,,,, ,,,,,,,,,,,10.9,,,,,,
01.06.2020 11:00,19.5,748.6,764.2,-0.4,58,Wind blowing from the west,5,,,, ,,,,,,,,,,,10.9,,,,,,
01.06.2020 10:00,18.1,748.6,764.3,0.0,60,Wind blowing from the west-northwest,5,,,, ,,,,,,,,,,,10.1,,,,,,
01.06.2020 09:00,17.3,748.9,764.7,,62,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,10.0,,,,,,
01.06.2020 08:00,15.3,749.0,764.8,0.7,70,Wind blowing from the west,5,,,, ,,,,,,,,,,,9.9,,,,,,
01.06.2020 07:00,13.9,748.6,764.5,0.4,74,Wind blowing from the west,4,,,, ,,,10.9,13.9,,,,,,,9.4,Trace of precipitation,12,,,,
01.06.2020 06:00,12.6,748.4,764.4,0.2,79,Wind blowing from the west,5,,,, ,,,,,,,,,,,9.0,,,,,,
01.06.2020 05:00,12.0,748.3,764.4,0.1,82,Wind blowing from the west,3,,,, ,,,,,,,,,,,8.9,,,,,,
01.06.2020 04:00,12.1,748.2,764.2,,82,Wind blowing from the west,4,,,, ,,,,,,,,,,,9.0,,,,,,
01.06.2020 03:00,12.2,748.2,764.2,0.0,81,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,9.0,,,,,,
01.06.2020 02:00,12.1,748.2,764.2,-0.1,82,Wind blowing from the west-northwest,5,,,, ,,,,,,,,,,,9.0,,,,,,
01.06.2020 01:00,12.3,748.2,764.2,0.0,82,Wind blowing from the west,5,,,, ,,,,,,,,,,,9.2,Trace of precipitation,6,,,,
01.06.2020 00:00,12.2,748.2,764.2,0.0,82,Wind blowing from the west-northwest,5,,,, ,,,,,,,,,,,9.2,,,,,,
31.05.2020 23:00,12.1,748.3,764.3,0.6,83,Wind blowing from the west-northwest,5,,,, ,,,,,,,,,,,9.2,,,,,,
31.05.2020 22:00,11.5,748.2,764.2,0.7,85,Wind blowing from the west,4,,,, ,,,,,,,,,,,9.1,Trace of precipitation,3,,,,
31.05.2020 21:00,11.5,748.2,764.2,0.8,84,Wind blowing from the west,5,,,, ,,,,,,,,,,,8.8,,,,,,
31.05.2020 20:00,11.6,747.7,763.7,,81,Wind blowing from the west,6,,,, ,,,,,,,,,,,8.4,,,,,,
31.05.2020 19:00,11.0,747.5,763.6,0.5,83,Wind blowing from the west,5,,15,,Precipitation ,Showers or intermittent precipitation.,,10.1,13.0,,,,,,,8.2,5.0,12,,,,
31.05.2020 18:00,10.7,747.4,763.4,,84,Wind blowing from the west,5,,,,Precipitation ,Precipitation,Precipitation,,,,,,,,,8.1,0.4,1,,,,
31.05.2020 17:00,10.5,747.4,763.5,0.8,84,Wind blowing from the west,5,,,,Precipitation ,,,,,,,,,,,7.8,Trace of precipitation,1,,,,
31.05.2020 16:00,10.3,747.0,763.1,0.5,83,Wind blowing from the west,7,,14,,Precipitation ,Showers or intermittent precipitation.,,,,,,,,,,7.5,0.4,3,,,,
31.05.2020 15:00,10.2,746.9,763.0,0.3,82,Wind blowing from the west-northwest,6,,,,Precipitation ,,,,,,,,,,,7.3,0.1,1,,,,
31.05.2020 14:00,10.5,746.6,762.7,-0.2,79,Wind blowing from the west,7,,14,,Precipitation ,Precipitation,Precipitation,,,,,,,,,7.0,0.2,1,,,,
31.05.2020 13:00,10.2,746.5,762.6,-0.7,81,Wind blowing from the west-northwest,7,,15,,Precipitation ,Showers or intermittent precipitation.,,,,,,,,,,7.0,4.0,6,,,,
31.05.2020 12:00,10.6,746.6,762.7,-0.3,82,Wind blowing from the west-northwest,6,,,,Precipitation ,Precipitation,Precipitation,,,,,,,,,7.6,2.0,1,,,,
31.05.2020 11:00,11.2,746.8,762.8,0.0,78,Wind blowing from the west-northwest,7,,,,Precipitation ,Precipitation,Precipitation,,,,,,,,,7.5,1.0,1,,,,
31.05.2020 10:00,11.8,747.2,763.3,0.7,78,Wind blowing from the west-northwest,5,,,,Precipitation ,Showers or intermittent precipitation.,,,,,,,,,,8.0,0.7,3,,,,
31.05.2020 09:00,12.2,746.9,762.9,0.5,72,Wind blowing from the north-west,4,,,,Shower(s) or intermittent precipitation. ,Precipitation,Precipitation,,,,,,,,,7.3,Trace of precipitation,1,,,,
31.05.2020 08:00,12.9,746.8,762.8,0.3,59,Wind blowing from the west-northwest,5,,,, ,,,,,,,,,,,5.0,Trace of precipitation,1,,,,
31.05.2020 07:00,12.3,746.5,762.4,-0.1,60,Wind blowing from the west,5,,,, ,,,11.9,16.6,,,,,,,4.6,Trace of precipitation,12,,,,
31.05.2020 06:00,12.0,746.4,762.4,-0.4,61,Wind blowing from the west,4,,,, ,,,,,,,,,,,4.7,,,,,,
31.05.2020 05:00,11.9,746.5,762.6,-0.8,62,Wind blowing from the west,4,,,, ,,,,,,,,,,,4.8,,,,,,
31.05.2020 04:00,12.1,746.6,762.6,-1.1,62,Wind blowing from the west-northwest,5,,,, ,,,,,,,,,,,4.9,,,,,,
31.05.2020 03:00,12.4,746.8,762.8,-1.2,60,Wind blowing from the west,4,,,, ,,,,,,,,,,,4.9,,,,,,
31.05.2020 02:00,12.6,747.3,763.3,-1.0,61,Wind blowing from the west,4,,,, ,,,,,,,,,,,5.3,,,,,,
31.05.2020 01:00,12.9,747.7,763.6,-0.6,61,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,5.6,Trace of precipitation,6,,,,
31.05.2020 00:00,13.5,748.0,764.0,,60,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,5.9,,,,,,
30.05.2020 23:00,13.6,748.3,764.2,0.2,61,Wind blowing from the west,4,,,, ,,,,,,,,,,,6.1,,,,,,
30.05.2020 22:00,13.8,748.3,764.2,0.7,60,Wind blowing from the west,4,,,, ,,,,,,,,,,,6.2,Trace of precipitation,3,,,,
30.05.2020 21:00,14.3,748.3,764.2,1.0,57,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,5.8,Trace of precipitation,1,,,,
30.05.2020 20:00,15.2,748.1,763.9,0.7,50,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,4.8,Trace of precipitation,1,,,,
30.05.2020 19:00,16.3,747.6,763.4,0.0,43,Wind blowing from the north-west,6,,,, ,,,12.0,17.6,,,,,,,3.7,Trace of precipitation,12,,,,
30.05.2020 18:00,17.2,747.3,763.0,-0.2,41,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,3.8,,,,,,
30.05.2020 17:00,16.9,747.4,763.1,-0.2,40,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,3.3,,,,,,
30.05.2020 16:00,16.4,747.6,763.4,,41,Wind blowing from the north-northwest,4,,,, ,,,,,,,,,,,3.0,,,,,,
30.05.2020 15:00,16.5,747.5,763.3,-0.9,42,Wind blowing from the north-west,5,,,, ,,,,,,,,,,,3.5,,,,,,
30.05.2020 14:00,17.5,747.6,763.3,-1.3,38,Wind blowing from the west-northwest,3,,,, ,,,,,,,,,,,2.8,,,,,,
30.05.2020 13:00,15.8,748.0,763.9,-1.2,43,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,3.2,No precipitation,6,,,,
30.05.2020 12:00,15.2,748.4,764.3,-0.9,46,Wind blowing from the west-northwest,5,,,, ,,,,,,,,,,,3.7,,,,,,
30.05.2020 11:00,14.0,748.9,764.8,-0.4,48,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,3.2,,,,,,
30.05.2020 10:00,12.3,749.2,765.2,,58,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,4.2,,,,,,
30.05.2020 09:00,12.3,749.3,765.4,-0.2,60,Wind blowing from the west-northwest,3,,,, ,,,,,,,,,,,4.6,,,,,,
30.05.2020 08:00,12.1,749.3,765.4,-0.2,63,Wind blowing from the west,2,,,, ,,,,,,,,,,,5.3,,,,,,
30.05.2020 07:00,12.1,749.3,765.4,-0.4,54,Wind blowing from the north-west,3,,,, ,,,11.5,14.6,,,,,,,3.1,No precipitation,12,,,,
30.05.2020 06:00,12.1,749.5,765.5,-0.3,56,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,3.6,,,,,,
30.05.2020 05:00,12.0,749.5,765.6,-0.6,61,Wind blowing from the west-northwest,2,,,, ,,,,,,,,,,,4.7,,,,,,
30.05.2020 04:00,11.7,749.7,765.8,-0.7,68,Wind blowing from the west,1,,,, ,,,,,,,,,,,5.9,,,,,,
30.05.2020 03:00,11.5,749.8,766.0,-0.9,69,Wind blowing from the west,2,,,, ,,,,,,,,,,,6.0,,,,,,
30.05.2020 02:00,11.8,750.1,766.2,-0.7,70,Wind blowing from the west-northwest,2,,,, ,,,,,,,,,,,6.5,,,,,,
30.05.2020 01:00,12.0,750.4,766.4,-0.5,74,Wind blowing from the west,3,,,, ,,,,,,,,,,,7.4,No precipitation,6,,,,
30.05.2020 00:00,12.4,750.7,766.8,-0.3,73,Wind blowing from the west,3,,,, ,,,,,,,,,,,7.7,,,,,,
29.05.2020 23:00,13.0,750.8,766.9,-0.2,74,Wind blowing from the west,4,,,, ,,,,,,,,,,,8.4,,,,,,
29.05.2020 22:00,14.1,750.9,766.9,-0.1,69,Wind blowing from the west,1,,,, ,,,,,,,,,,,8.5,,,,,,
29.05.2020 21:00,14.5,751.0,767.0,,63,Wind blowing from the west-northwest,2,,,, ,,,,,,,,,,,7.4,,,,,,
29.05.2020 20:00,14.4,751.0,766.9,0.3,67,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,8.2,,,,,,
29.05.2020 19:00,14.4,751.0,767.0,0.2,70,Wind blowing from the north-west,2,,,, ,Showers or intermittent precipitation.,,12.9,18.3,,,,,,,9.0,4.0,12,,,,
29.05.2020 18:00,14.6,750.9,766.8,-0.3,76,Wind blowing from the west-northwest,3,,15,,Precipitation ,Precipitation,Precipitation,,,,,,,,,10.4,4.0,1,,,,
29.05.2020 17:00,16.6,750.7,766.5,-0.4,60,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,8.8,,,,,,
29.05.2020 16:00,16.2,750.8,766.6,-0.8,60,Wind blowing from the north-west,4,,,, ,Precipitation,,,,,,,,,,8.3,0.2,3,,,,
29.05.2020 15:00,14.9,751.2,767.1,-0.8,72,Wind blowing from the west-northwest,5,,,,Precipitation ,,,,,,,,,,,9.9,0.2,1,,,,
29.05.2020 14:00,17.6,751.1,766.9,-1.4,56,Wind blowing from the west-northwest,5,,,, ,,,,,,,,,,,8.6,,,,,,
29.05.2020 13:00,16.8,751.6,767.4,-1.0,56,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,7.9,No precipitation,6,,,,
29.05.2020 12:00,16.5,752.0,767.8,-0.7,57,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,8.0,,,,,,
29.05.2020 11:00,16.0,752.5,768.4,-0.3,62,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,8.7,,,,,,
29.05.2020 10:00,15.6,752.6,768.5,-0.2,61,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,8.1,,,,,,
29.05.2020 09:00,14.7,752.7,768.7,0.0,65,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,8.1,,,,,,
29.05.2020 08:00,14.1,752.8,768.7,0.1,66,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,7.8,,,,,,
