Region No,Group No,Action 1,Action 2,Action 3,Action 4,Action 5,Action 6,Action 7,Action to Next Point
12,250,-3,-3,-3,-3,-2,-1,-1,1
12,251,-3,-3,-3,-2,-1,-1,1,1
12,252,-3,-3,-2,-1,-1,1,1,2
12,253,-3,-2,-1,-1,1,1,2,3
12,254,-2,-1,-1,1,1,2,3,3
12,255,-1,-1,1,1,2,3,3,3
12,256,-1,1,1,2,3,3,3,3
12,257,1,1,2,3,3,3,3,2
12,258,1,2,3,3,3,3,2,1
12,259,2,3,3,3,3,2,1,1
12,260,3,3,3,3,2,1,1,-1
12,261,3,3,3,2,1,1,-1,-1
12,262,3,3,2,1,1,-1,-1,-2
12,263,3,2,1,1,-1,-1,-2,-3
12,264,2,1,1,-1,-1,-2,-3,-3
12,265,1,1,-1,-1,-2,-3,-3,-3
12,266,1,-1,-1,-2,-3,-3,-3,-3
12,267,-1,-1,-2,-3,-3,-3,-3,-2
12,268,-1,-2,-3,-3,-3,-3,-2,-1
12,269,-2,-3,-3,-3,-3,-2,-1,-1
12,270,-3,-3,-3,-3,-2,-1,-1,1
12,271,-3,-3,-3,-2,-1,-1,1,1
12,272,-3,-3,-2,-1,-1,1,1,2
12,273,-3,-2,-1,-1,1,1,2,3
12,274,-2,-1,-1,1,1,2,3,3
12,275,-1,-1,1,1,2,3,3,3
12,276,-1,1,1,2,3,3,3,3
12,277,1,1,2,3,3,3,3,2
12,278,1,2,3,3,3,3,2,1
12,279,2,3,3,3,3,2,1,1
12,280,3,3,3,3,2,1,1,-1
12,281,3,3,3,2,1,1,-1,-1
12,282,3,3,2,1,1,-1,-1,-2
12,283,3,2,1,1,-1,-1,-2,-3
12,284,2,1,1,-1,-1,-2,-3,-3
12,285,1,1,-1,-1,-2,-3,-3,-3
12,286,1,-1,-1,-2,-3,-3,-3,-3
12,287,-1,-1,-2,-3,-3,-3,-3,-2
12,288,-1,-2,-3,-3,-3,-3,-2,-1
12,289,-2,-3,-3,-3,-3,-2,-1,-1
12,290,-3,-3,-3,-3,-2,-1,-1,1
12,291,-3,-3,-3,-2,-1,-1,1,1
12,292,-3,-3,-2,-1,-1,1,1,2
12,293,-3,-2,-1,-1,1,1,2,3
