"# Weather station Chisinau, Moldova, WMO_ID=33815,selection from 03.04.2020 till 31.08.2020, all days",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Encoding: UTF-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# The data is provided by the website ""Reliable Prognosis"", rp5.ru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# If you use the data, please indicate the name of the website.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=33815&lang=en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Local time in Chisinau,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
15.06.2020 23:00,19.4,742.9,757.7,-0.6,82,"Calm, no wind",0,,,"90  or more, but not 100%", ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,60%.,600-1000,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,16.3,,,,,,
15.06.2020 20:00,21.3,743.5,758.4,0.0,75,Wind blowing from the east-southeast,1,,,70 – 80%., ,,,,24.6,Stratocumulus other than Stratocumulus cumulogenitus.,20–30%.,600-1000,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,16.7,,,,,,
15.06.2020 17:00,23.2,743.5,758.3,-0.3,65,Wind blowing from the east,2,,,"90  or more, but not 100%", ,,,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",60%.,600-1000,"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,16.2,,,,,,
15.06.2020 14:00,24.2,743.8,758.6,-0.8,57,Wind blowing from the east,3,,,70 – 80%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",70 – 80%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,15.1,,,,,,
15.06.2020 11:00,21.7,744.6,759.3,-0.4,67,Wind blowing from the south-east,3,,,70 – 80%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",70 – 80%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,15.3,,,,,,
15.06.2020 08:00,17.6,745.0,759.4,1.0,92,Wind blowing from the east,2,,,"90  or more, but not 100%", ,,,16.4,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.","90  or more, but not 100%",600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",10.0,16.3,3,12,,,,
15.06.2020 05:00,16.4,744.0,758.5,0.6,99,Wind blowing from the east-southeast,2,,,Sky obscured by fog and/or other meteorological phenomena.,"Fog or ice fog, sky invisible, has begun or has become thicker during the preceding hour. ",Fog or ice fog or thick haze.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,,,,,,0.2,16.3,,,,,,
15.06.2020 02:00,17.6,743.4,757.9,0.7,95,Wind blowing from the south,1,,,100%.,State of sky on the whole unchanged. ,Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",100%.,600-1000,,,10.0,16.8,,,,,,
14.06.2020 23:00,18.6,742.7,757.3,1.0,96,Wind blowing from the south-east,2,,,60%.,State of sky on the whole unchanged. ,Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",50%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10.0,17.9,,,,,,
14.06.2020 20:00,19.8,741.7,756.1,0.6,92,Wind blowing from the north-east,1,,,100%.,State of sky on the whole unchanged. ,Thunderstorm(s) with or without precipitation.,Shower(s).,,23.3,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",40%.,600-1000,Altocumulus translucidus at a single level.,"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.",10.0,18.4,29,12,,,,
14.06.2020 17:00,18.9,741.1,756.0,0.3,93,Wind blowing from the north,2,,,100%.,State of sky on the whole unchanged. ,Thunderstorm(s) with or without precipitation.,Shower(s).,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",50%.,600-1000,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.",20.0,17.8,,,,,,
14.06.2020 14:00,17.6,740.8,755.2,1.2,96,Wind blowing from the south-southeast,2,,,100%.,"Thunderstorm, slight or moderate, without hail, but with rain and/or snow at time of observation. ",Thunderstorm(s) with or without precipitation.,Shower(s).,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",100%.,600-1000,,,20.0,17.0,,,,,,
14.06.2020 11:00,22.0,739.6,753.7,0.9,77,Wind blowing from the north-west,5,,,100%.,State of sky on the whole unchanged. ,Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",70 – 80%.,600-1000,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,17.8,,,,,,
14.06.2020 08:00,23.2,738.7,753.1,0.0,70,Wind blowing from the north,3,,,100%.,State of sky on the whole unchanged. ,Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,18.6,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",70 – 80%.,600-1000,Altocumulus translucidus at a single level.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,17.4,Trace of precipitation,12,,,,
14.06.2020 05:00,18.6,738.7,752.9,1.5,89,Wind blowing from the south-west,1,,,100%., ,,,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.","90  or more, but not 100%",600-1000,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,16.8,,,,,,
14.06.2020 02:00,22.1,737.2,752.2,-1.8,72,Wind blowing from the north-northwest,6,,,100%., ,,,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",50%.,600-1000,"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10.0,16.7,,,,,,
13.06.2020 23:00,22.6,739.0,753.2,0.0,68,Wind blowing from the north-northwest,2,,,100%.,State of sky on the whole unchanged. ,Thunderstorm(s) with or without precipitation.,Shower(s).,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",100%.,2000-2500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.",,20.0,16.4,,,,,,
13.06.2020 20:00,23.4,739.0,753.0,1.1,60,Wind blowing from the west,1,,,100%.,State of sky on the whole unchanged. ,Thunderstorm(s) with or without precipitation.,Shower(s).,,29.4,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",20–30%.,600-1000,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,15.2,Trace of precipitation,12,,,,
13.06.2020 17:00,28.7,737.9,752.5,-0.8,39,Wind blowing from the east-southeast,3,,,100%.,"Thunderstorm, but no precipitation at the time of observation. ",Thunderstorm(s) with or without precipitation.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",70 – 80%.,600-1000,Altocumulus translucidus at a single level.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,13.3,,,,,,
13.06.2020 14:00,28.6,738.7,752.9,-0.8,42,Wind blowing from the east-northeast,2,,,100%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",70 – 80%.,600-1000,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,14.4,,,,,,
13.06.2020 11:00,25.7,739.5,753.8,-0.3,56,Wind blowing from the east,2,,,"90  or more, but not 100%", ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",70 – 80%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,16.2,,,,,,
13.06.2020 08:00,23.0,739.8,754.2,-0.1,63,Wind blowing from the north-northeast,2,,,"90  or more, but not 100%", ,,,18.4,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",20–30%.,2000-2500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,15.6,,,,,,
13.06.2020 05:00,18.4,739.9,754.5,-0.7,86,Wind blowing from the north-northwest,3,,,100%., ,,,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",50%.,600-1000,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.",20.0,16.0,,,,,,
13.06.2020 02:00,19.1,740.6,754.7,1.1,83,Wind blowing from the east,1,,,100%.,State of sky on the whole unchanged. ,Thunderstorm(s) with or without precipitation.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",100%.,600-1000,,,20.0,16.2,,,,,,
12.06.2020 23:00,20.7,739.5,754.0,1.4,76,Wind blowing from the north-northeast,2,,,100%.,Thunderstorm (with or without precipitation). ,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",100%.,600-1000,,,20.0,16.3,,,,,,
12.06.2020 20:00,22.2,738.1,752.8,-0.6,63,Wind blowing from the west-southwest,3,,,100%., ,,,,30.6,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",100%.,600-1000,,,20.0,14.9,,,,,,
12.06.2020 17:00,29.7,738.7,752.2,0.3,35,Wind blowing from the south-southeast,3,,,100%., ,,,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",50%.,600-1000,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.",20.0,12.6,,,,,,
12.06.2020 14:00,29.9,738.4,753.0,-0.8,33,Wind blowing from the south,2,,,60%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",600-1000,Altostratus opacus or Nimbostratus.,"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.",20.0,11.8,,,,,,
12.06.2020 11:00,27.0,739.2,753.3,0.5,45,Wind blowing from the south,3,,,20–30%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,14.0,,,,,,
12.06.2020 08:00,22.3,738.7,753.3,-0.2,69,Wind blowing from the south-southwest,2,,,20–30%., ,,,18.7,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.",20.0,16.4,,,,,,
12.06.2020 05:00,19.0,738.9,752.9,1.1,82,Wind blowing from the east-southeast,2,,,40%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",40%.,2000-2500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,15.9,,,,,,
12.06.2020 02:00,21.0,737.8,752.2,-0.4,75,Wind blowing from the north,3,,,70 – 80%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",70 – 80%.,2000-2500,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,16.4,,,,,,
11.06.2020 23:00,23.5,738.2,752.7,0.3,61,Wind blowing from the north-northeast,2,,,"90  or more, but not 100%", ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.","90  or more, but not 100%",2000-2500,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,15.4,,,,,,
11.06.2020 20:00,26.2,737.9,752.2,-0.3,43,Wind blowing from the north-west,3,,,70 – 80%.,State of sky on the whole unchanged. ,Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,32.1,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",70 – 80%.,"2500 or more, or no clouds.","Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,12.8,1,12,,,,
11.06.2020 17:00,28.6,738.2,752.3,-1.4,37,Wind blowing from the south-southeast,3,,,"90  or more, but not 100%",State of sky on the whole unchanged. ,Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.","90  or more, but not 100%",600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,12.7,,,,,,
11.06.2020 14:00,31.6,739.6,754.0,-1.2,38,Wind blowing from the east-northeast,3,,,60%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",50%.,600-1000,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,15.4,,,,,,
11.06.2020 11:00,28.9,740.8,755.3,0.0,42,Wind blowing from the east,3,,,70 – 80%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",20–30%.,2000-2500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.",20.0,14.8,,,,,,
11.06.2020 08:00,25.0,740.8,755.5,-1.4,50,Wind blowing from the north-east,2,,,100%., ,,,20.4,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",20–30%.,2000-2500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.",20.0,13.7,,,,,,
11.06.2020 05:00,21.0,742.2,756.4,-0.1,63,Wind blowing from the north,1,,,100%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",40%.,2000-2500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.",20.0,13.6,,,,,,
11.06.2020 02:00,23.5,742.3,756.3,-0.3,57,Wind blowing from the north,2,,,50%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.",20.0,14.5,,,,,,
10.06.2020 23:00,24.6,742.6,757.0,0.1,47,Wind blowing from the west-northwest,1,,,20–30%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20.0,12.6,,,,,,
10.06.2020 20:00,28.1,742.5,756.5,0.1,35,Wind blowing from the east-southeast,3,,,50%., ,,,,31.7,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,Altocumulus translucidus at a single level.,"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.",20.0,11.2,,,,,,
10.06.2020 17:00,31.0,742.4,756.4,-0.8,28,Wind blowing from the east,3,,,20–30%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20.0,10.6,,,,,,
