"# Weather station Ljubljana, Slovenia, WMO_ID=14015,selection from 03.04.2020 till 31.08.2020, all days",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Encoding: UTF-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# The data is provided by the website ""Reliable Prognosis"", rp5.ru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# If you use the data, please indicate the name of the website.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=14015&lang=en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Local time in Ljubljana,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
16.06.2020 19:00,21.3,732.6,758.1,-0.1,55,Wind blowing from the south-east,1,,,50%., ,,,,24.7,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",2000-2500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",50.0,11.8,No precipitation,12,,,,
16.06.2020 18:00,22.2,732.4,757.9,,54,Wind blowing from the south-southeast,2,,,60%., ,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",20–30%.,1500-2000,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",50.0,12.5,,,,,,
16.06.2020 17:00,22.7,732.4,757.8,,52,Wind blowing from the south-east,1,,,70 – 80%., ,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",40%.,1000-1500,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",40.0,12.3,,,,,,
16.06.2020 16:00,23.0,732.7,758.0,-0.3,50,Wind blowing from the east,2,,,"90  or more, but not 100%", ,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",20–30%.,1000-1500,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",40.0,12.1,,,,,,
16.06.2020 15:00,23.7,733.0,758.2,,45,Wind blowing from the east,3,,,"90  or more, but not 100%", ,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",50%.,1000-1500,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",40.0,11.2,,,,,,
16.06.2020 14:00,23.5,733.0,758.3,,49,Wind blowing from the east,4,,,"90  or more, but not 100%", ,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",40%.,1000-1500,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",40.0,12.2,,,,,,
16.06.2020 13:00,24.4,733.0,758.2,-0.8,48,Wind blowing from the east-southeast,2,,,70 – 80%., ,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",40%.,1000-1500,Altocumulus castellanus or floccus.,"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",40.0,12.6,No precipitation,6,,,,
16.06.2020 12:00,23.5,733.2,758.5,,47,Wind blowing from the south-west,2,,,70 – 80%., ,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",40%.,1000-1500,Altocumulus translucidus at a single level.,"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",40.0,11.4,,,,,,
16.06.2020 11:00,22.6,733.5,758.9,,54,Wind blowing from the west,1,,,70 – 80%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,Altocumulus translucidus at a single level.,"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",30.0,12.9,,,,,,
16.06.2020 10:00,21.5,733.8,759.3,-0.4,65,Wind blowing from the south-southwest,1,,,70 – 80%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,300-600,Altocumulus translucidus at a single level.,"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",30.0,14.7,,,,,,
16.06.2020 09:00,19.2,734.1,759.8,,76,Wind blowing from the south,1,,,70 – 80%., ,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",20–30%.,300-600,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",25.0,14.9,,,,,,
16.06.2020 08:00,18.3,734.3,760.1,,84,Wind blowing from the south-southwest,1,,,"90  or more, but not 100%", ,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",50%.,300-600,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",12.0,15.5,,,,,,
16.06.2020 07:00,17.2,734.2,760.0,0.3,89,Wind blowing from the north,1,,,100%.,Mist. ,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,16.6,,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",100-200,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",,7.0,15.4,0.9,12,Surface of ground wet (standing water in small or large pools on surface).,16.0,,
16.06.2020 06:00,16.6,734.1,760.0,,92,Wind blowing from the east,0,,,100%.,Mist. ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,100-200,,,7.0,15.2,,,,,,
16.06.2020 05:00,16.7,733.9,759.8,,93,Wind blowing from the north,1,,,100%.,Mist. ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",50-100,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",,5.0,15.5,,,,,,
16.06.2020 04:00,16.7,733.9,759.7,-0.2,93,Wind blowing from the north-east,1,,,100%.,Mist. ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,100-200,,,5.0,15.6,,,,,,
16.06.2020 03:00,16.8,733.9,759.8,,93,Wind blowing from the west,0,,,, ,,,,,,,,,,,15.6,,,,,,
16.06.2020 02:00,16.9,734.0,759.9,,92,"Calm, no wind",0,,,, ,,,,,,,,,,,15.5,,,,,,
16.06.2020 01:00,17.0,734.1,760.0,-0.4,92,Wind blowing from the north,0,,,, ,,,,,,,,,,,15.7,,,,,,
16.06.2020 00:00,17.2,734.2,760.0,,92,Wind blowing from the east-northeast,0,,,, ,,,,,,,,,,,15.9,,,,,,
15.06.2020 23:00,17.5,734.3,760.2,,91,Wind blowing from the north-northwest,1,,,, ,,,,,,,,,,,16.0,,,,,,
15.06.2020 22:00,17.6,734.5,760.3,0.9,88,Wind blowing from the north-west,0,,,, ,,,,,,,,,,,15.6,,,,,,
15.06.2020 21:00,17.9,734.4,760.2,,85,Wind blowing from the east,0,,,100%.,"Rain shower(s), moderate or heavy. ",,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.","90  or more, but not 100%",1000-1500,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",,20.0,15.4,,,,,,
15.06.2020 20:00,18.7,733.9,759.6,,79,Wind blowing from the south-east,1,,,100%., ,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",70 – 80%.,1000-1500,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.",20.0,15.0,,,,,,
15.06.2020 19:00,19.4,733.6,759.2,0.1,76,Wind blowing from the south-east,1,,,"90  or more, but not 100%", ,,,,20.4,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",60%.,300-600,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.",20.0,15.0,7,12,,,,
15.06.2020 18:00,19.9,733.4,759.1,,70,Wind blowing from the south-east,1,,,"90  or more, but not 100%", ,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",60%.,300-600,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.",20.0,14.3,,,,,,
15.06.2020 17:00,20.2,733.4,759.0,,69,Wind blowing from the east-northeast,1,,,"90  or more, but not 100%", ,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",60%.,300-600,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.",20.0,14.4,,,,,,
15.06.2020 16:00,20.0,733.5,759.1,-0.3,71,Wind blowing from the north-east,2,,,"90  or more, but not 100%", ,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",70 – 80%.,300-600,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole, but the continuous veil does not reach 45 degrees above the horizon.",20.0,14.6,,,,,,
15.06.2020 15:00,19.6,733.6,759.2,,73,Wind blowing from the north-east,2,,,100%., ,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",70 – 80%.,300-600,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",,20.0,14.5,,,,,,
15.06.2020 14:00,19.4,733.6,759.3,,75,Wind blowing from the north-east,1,,,100%., ,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.","90  or more, but not 100%",300-600,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",,20.0,14.8,,,,,,
15.06.2020 13:00,19.2,733.8,759.5,-0.1,76,Wind blowing from the west-northwest,1,,,100%.,Rain (not freezing) not falling as shower(s). ,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.","90  or more, but not 100%",300-600,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",,15.0,14.9,6,6,,,,
15.06.2020 12:00,18.4,734.0,759.8,,81,Wind blowing from the south-west,1,,,"90  or more, but not 100%","Rain, not freezing, continuous, slight at time of observation. ",,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.","90  or more, but not 100%",200-300,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",,15.0,15.0,,,,,,
15.06.2020 11:00,18.5,734.0,759.8,,80,Wind blowing from the west-northwest,1,,,100%.,"Rain, not freezing, intermittent, slight at time of observation. ",,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.","90  or more, but not 100%",300-600,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",,15.0,15.0,,,,,,
15.06.2020 10:00,18.0,733.9,759.7,0.4,85,Wind blowing from the south-west,1,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",Shower(s).,Rain.,,,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",300-600,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",,15.0,15.4,,,,,,
15.06.2020 09:00,17.0,733.8,759.7,,91,Wind blowing from the west-southwest,1,,,100%.,"Rain, not freezing, continuous, moderate at time of observation. ",,,,,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",200-300,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",,10.0,15.5,,,,,,
15.06.2020 08:00,16.1,733.7,759.7,,92,Wind blowing from the south-west,1,,,100%.,"Rain, not freezing, continuous, moderate at time of observation. ",,,,,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",100-200,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",,5.0,14.8,,,,,,
15.06.2020 07:00,16.2,733.5,759.4,0.8,91,Wind blowing from the south-west,1,,,100%.,"Rain, not freezing, continuous, moderate at time of observation. ",Shower(s).,Rain.,16.1,,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",200-300,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",,5.0,14.8,5,12,Surface of ground wet (standing water in small or large pools on surface).,15.0,,
15.06.2020 06:00,16.3,733.3,759.3,,90,Wind blowing from the west-southwest,1,,,100%.,"Rain, not freezing, continuous, moderate at time of observation. ",,,,,Stratocumulus other than Stratocumulus cumulogenitus.,60%.,100-200,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",,6.0,14.7,,,,,,
15.06.2020 05:00,16.5,733.0,758.8,,90,Wind blowing from the west,1,,,100%.,"Rain, not freezing, continuous, moderate at time of observation. ",,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",50%.,100-200,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",,15.0,14.8,,,,,,
15.06.2020 04:00,16.6,732.7,758.6,-0.1,86,Wind blowing from the west,0,,,100%.,"Rain shower(s), moderate or heavy. ",,,,,Stratocumulus other than Stratocumulus cumulogenitus.,20–30%.,1500-2000,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",,25.0,14.2,,,,,,
15.06.2020 03:00,16.9,732.5,758.4,,88,Wind blowing from the east-southeast,1,,,, ,,,,,,,,,,,14.8,,,,,,
