"# Weather station Paris, France, WMO_ID=7156,selection from 03.04.2020 till 31.08.2020, all days",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Encoding: UTF-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# The data is provided by the website ""Reliable Prognosis"", rp5.ru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# If you use the data, please indicate the name of the website.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=7156&lang=en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Local time in Paris,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
27.05.2020 23:00,18.9,767.1,774.1,0.8,50,Wind blowing from the north-east,5,,11,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.2,No precipitation,1,,,,
27.05.2020 22:00,20.1,767.1,774.1,0.8,49,Wind blowing from the north-northeast,5,,12,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.0,No precipitation,3,,,,
27.05.2020 21:00,21.7,766.6,773.5,0.3,46,Wind blowing from the north-northeast,4,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.6,No precipitation,1,,,,
27.05.2020 20:00,22.7,766.3,773.2,-0.1,44,Wind blowing from the north-northeast,4,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.8,No precipitation,1,,,,
27.05.2020 19:00,24.1,766.3,773.1,-0.3,41,Wind blowing from the north-east,5,,10,,Cloud development not observed or not observable. ,,,16.4,26.6,,,,,,20.0,10.0,No precipitation,12,,,,
27.05.2020 18:00,25.9,766.3,773.1,-0.6,36,Wind blowing from the north-northeast,5,,9,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.7,No precipitation,1,,,,
27.05.2020 17:00,26.4,766.4,773.2,-0.8,36,Wind blowing from the north-east,4,,12,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.1,No precipitation,1,,,,
27.05.2020 16:00,26.3,766.6,773.4,-0.9,37,Wind blowing from the north-northeast,4,,10,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,10.4,No precipitation,3,,,,
27.05.2020 15:00,26.3,766.9,773.7,-0.9,36,Wind blowing from the north-east,5,,9,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,10.0,No precipitation,1,,,,
27.05.2020 14:00,25.7,767.2,774.1,-0.9,35,Wind blowing from the north-east,4,,9,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,9.1,No precipitation,1,,,,
27.05.2020 13:00,25.1,767.5,774.4,-0.9,36,Wind blowing from the north-east,4,,10,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,9.0,No precipitation,6,,,,
27.05.2020 12:00,24.6,767.8,774.7,-0.6,36,Wind blowing from the east-northeast,4,,9,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,8.5,No precipitation,1,,,,
27.05.2020 11:00,23.9,768.1,775.0,-0.3,39,Wind blowing from the east-northeast,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,9.1,No precipitation,1,,,,
27.05.2020 10:00,21.8,768.4,775.3,0.1,44,Wind blowing from the north-east,3,,6,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.0,No precipitation,3,,,,
27.05.2020 09:00,20.5,768.4,775.4,0.3,48,Wind blowing from the north-northeast,2,,6,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,9.1,No precipitation,1,,,,
27.05.2020 08:00,19.1,768.4,775.3,0.4,53,Wind blowing from the north-east,3,,5,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.3,No precipitation,1,,,,
27.05.2020 07:00,16.3,768.3,775.3,0.7,60,Wind blowing from the north-east,3,,6,,Cloud development not observed or not observable. ,,,15.0,24.4,,,,,,20.0,8.5,No precipitation,12,,,,
27.05.2020 06:00,15.1,768.1,775.2,0.4,64,Wind blowing from the north-northeast,3,,6,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.3,No precipitation,1,,,,
27.05.2020 05:00,15.2,768.0,775.1,0.2,63,Wind blowing from the north-northeast,3,,6,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.2,No precipitation,1,,,,
27.05.2020 04:00,15.8,767.6,774.7,-0.4,60,Wind blowing from the north-northeast,2,,5,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.0,No precipitation,3,,,,
27.05.2020 03:00,16.5,767.7,774.7,-0.4,58,Wind blowing from the north-east,3,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.2,No precipitation,1,,,,
27.05.2020 02:00,17.4,767.8,774.8,-0.1,55,Wind blowing from the north-east,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.3,No precipitation,1,,,,
27.05.2020 01:00,18.1,768.0,775.0,-0.1,53,Wind blowing from the north-east,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.4,No precipitation,6,,,,
27.05.2020 00:00,19.1,768.1,775.0,,53,Wind blowing from the north-east,3,,,, ,,,,,,,,,,20.0,9.3,,,,,,
26.05.2020 23:00,19.7,767.9,774.9,0.3,48,Wind blowing from the north-northeast,3,,6,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.4,No precipitation,1,,,,
26.05.2020 22:00,20.2,768.1,775.0,0.6,44,Wind blowing from the north-east,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,7.5,No precipitation,3,,,,
26.05.2020 21:00,21.4,767.8,774.7,0.2,42,Wind blowing from the north-east,4,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.0,No precipitation,1,,,,
26.05.2020 20:00,22.6,767.6,774.5,-0.1,38,Wind blowing from the north-east,4,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,7.6,No precipitation,1,,,,
26.05.2020 19:00,24.4,767.5,774.4,-0.4,35,Wind blowing from the east-northeast,4,,11,,Cloud development not observed or not observable. ,,,15.7,26.0,,,,,,20.0,7.9,No precipitation,12,,,,
26.05.2020 18:00,25.3,767.6,774.4,-0.6,32,Wind blowing from the east-northeast,5,,11,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,7.4,No precipitation,1,,,,
26.05.2020 17:00,25.4,767.7,774.5,-0.8,32,Wind blowing from the east-northeast,5,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,7.5,No precipitation,1,,,,
26.05.2020 16:00,25.7,767.9,774.7,-1.0,31,Wind blowing from the east-northeast,5,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,7.3,No precipitation,3,,,,
26.05.2020 15:00,25.1,768.2,775.0,-0.9,30,Wind blowing from the north-east,4,,11,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,6.3,No precipitation,1,,,,
26.05.2020 14:00,25.4,768.5,775.3,-0.7,37,Wind blowing from the east,5,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.6,No precipitation,1,,,,
26.05.2020 13:00,25.0,768.9,775.7,-0.4,39,Wind blowing from the north-east,5,,10,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,10.1,No precipitation,6,,,,
26.05.2020 12:00,23.9,769.1,776.0,-0.2,42,Wind blowing from the east-northeast,4,,9,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,10.2,No precipitation,1,,,,
26.05.2020 11:00,23.2,769.2,776.1,0.1,41,Wind blowing from the north-east,4,,10,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,9.2,No precipitation,1,,,,
26.05.2020 10:00,21.9,769.3,776.2,0.3,49,Wind blowing from the north-east,3,,9,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.7,No precipitation,3,,,,
26.05.2020 09:00,20.8,769.3,776.2,0.5,55,Wind blowing from the east-northeast,2,,5,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,11.4,No precipitation,1,,,,
26.05.2020 08:00,17.6,769.1,776.2,0.5,61,Wind blowing from the north,3,,5,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,10.0,No precipitation,1,,,,
26.05.2020 07:00,15.7,769.0,776.0,0.6,67,Wind blowing from the north-northeast,2,,4,,Cloud development not observed or not observable. ,,,14.1,22.7,,,,,,20.0,9.6,No precipitation,12,,,,
26.05.2020 06:00,14.3,768.8,775.9,0.5,72,Wind blowing from the north-northeast,2,,4,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.3,No precipitation,1,,,,
26.05.2020 05:00,14.2,768.6,775.7,0.2,70,Wind blowing from the north,2,,4,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,8.8,No precipitation,1,,,,
26.05.2020 04:00,15.1,768.4,775.5,0.0,65,Wind blowing from the north-east,2,,6,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.6,No precipitation,3,,,,
26.05.2020 03:00,15.8,768.3,775.3,0.0,62,Wind blowing from the north-east,3,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.5,No precipitation,1,,,,
26.05.2020 02:00,17.1,768.4,775.5,0.1,57,Wind blowing from the east-northeast,4,,9,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.5,No precipitation,1,,,,
26.05.2020 01:00,17.2,768.4,775.4,0.2,56,Wind blowing from the north-east,3,,5,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,8.3,No precipitation,6,,,,
26.05.2020 00:00,17.5,768.3,775.3,,55,Wind blowing from the north-east,3,,,, ,,,,,,,,,,20.0,8.4,,,,,,
25.05.2020 23:00,17.9,768.3,775.3,0.6,53,Wind blowing from the north-east,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.2,No precipitation,1,,,,
25.05.2020 22:00,18.7,768.2,775.2,0.7,51,Wind blowing from the east-northeast,3,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.4,No precipitation,3,,,,
25.05.2020 21:00,19.7,768.0,775.0,0.5,48,Wind blowing from the east-northeast,3,,9,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.4,No precipitation,1,,,,
25.05.2020 20:00,21.2,767.7,774.7,0.2,46,Wind blowing from the east-northeast,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.1,No precipitation,1,,,,
25.05.2020 19:00,22.4,767.5,774.4,-0.1,41,Wind blowing from the east,3,,8,,Cloud development not observed or not observable. ,,,14.4,24.6,,,,,,20.0,8.5,No precipitation,12,,,,
25.05.2020 18:00,22.2,767.5,774.4,-0.4,42,Wind blowing from the east,3,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.7,No precipitation,1,,,,
25.05.2020 17:00,23.4,767.5,774.4,-0.7,41,Wind blowing from the north-northeast,3,,9,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.4,No precipitation,1,,,,
25.05.2020 16:00,23.9,767.6,774.5,-0.8,42,Wind blowing from the north-northeast,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,,10.2,No precipitation,3,,,,
25.05.2020 15:00,22.3,767.9,774.8,-0.7,48,Wind blowing from the north-east,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.8,No precipitation,1,,,,
25.05.2020 14:00,22.5,768.2,775.1,-0.5,42,Wind blowing from the north-east,4,,9,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.9,No precipitation,1,,,,
25.05.2020 13:00,21.9,768.4,775.3,-0.5,47,Wind blowing from the north-east,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.1,No precipitation,6,,,,
25.05.2020 12:00,22.1,768.6,775.5,-0.2,49,Wind blowing from the north-east,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,10.9,No precipitation,1,,,,
25.05.2020 11:00,21.7,768.7,775.6,-0.1,46,Wind blowing from the east,3,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.6,No precipitation,1,,,,
25.05.2020 10:00,20.5,768.9,775.9,0.0,56,Wind blowing from the east,3,,6,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,11.4,No precipitation,3,,,,
25.05.2020 09:00,19.0,768.8,775.8,0.2,60,Wind blowing from the north-east,2,,5,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,11.1,No precipitation,1,,,,
25.05.2020 08:00,16.3,768.8,775.9,0.2,63,Wind blowing from the north,2,,4,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.2,No precipitation,1,,,,
25.05.2020 07:00,14.5,768.9,776.0,0.5,73,Wind blowing from the east-northeast,2,,3,,Cloud development not observed or not observable. ,,,11.9,19.7,,,,,,20.0,9.7,No precipitation,12,,,,
25.05.2020 06:00,12.1,768.6,775.8,0.2,81,Wind blowing from the north-east,2,,4,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.9,No precipitation,1,,,,
25.05.2020 05:00,12.0,768.6,775.8,0.2,82,Wind blowing from the north-east,1,,4,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.0,No precipitation,1,,,,
25.05.2020 04:00,12.8,768.4,775.6,0.0,77,Wind blowing from the north-northeast,3,,5,,Cloud development not observed or not observable. ,,,,,,,,,,17.0,8.9,No precipitation,3,,,,
25.05.2020 03:00,13.1,768.4,775.5,0.2,75,Wind blowing from the north-northeast,3,,5,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,8.8,No precipitation,1,,,,
25.05.2020 02:00,13.6,768.4,775.6,0.2,74,Wind blowing from the north-northeast,3,,5,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.0,No precipitation,1,,,,
25.05.2020 01:00,14.0,768.4,775.5,0.3,72,Wind blowing from the north-east,2,,6,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.0,No precipitation,6,,,,
25.05.2020 00:00,15.2,768.2,775.3,0.4,68,Wind blowing from the north-east,3,,6,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.3,No precipitation,1,,,,
24.05.2020 23:00,16.0,768.2,775.3,0.7,63,Wind blowing from the north,3,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.0,No precipitation,1,,,,
24.05.2020 22:00,16.7,768.1,775.2,0.6,60,Wind blowing from the north,3,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.9,No precipitation,3,,,,
24.05.2020 21:00,17.5,767.8,774.9,0.3,55,Wind blowing from the north-northwest,4,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.4,No precipitation,1,,,,
24.05.2020 20:00,18.6,767.5,774.5,-0.2,52,Wind blowing from the north-northwest,3,,6,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.5,No precipitation,1,,,,
24.05.2020 19:00,19.7,767.5,774.5,-0.3,47,Wind blowing from the north,3,,9,,Cloud development not observed or not observable. ,,,11.3,20.9,,,,,,20.0,8.1,No precipitation,12,,,,
24.05.2020 18:00,19.8,767.5,774.4,-0.4,47,Wind blowing from the north-northwest,4,,8,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,8.2,No precipitation,1,,,,
24.05.2020 17:00,20.2,767.7,774.7,-0.4,47,Wind blowing from the north-west,3,,7,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,8.5,No precipitation,1,,,,
24.05.2020 16:00,19.9,767.8,774.7,-0.3,49,Wind blowing from the north-west,3,,,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.9,No precipitation,3,,,,
24.05.2020 15:00,18.7,767.9,774.9,-0.3,53,Wind blowing from the north-northwest,3,,9,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,8.9,No precipitation,1,,,,
24.05.2020 14:00,18.4,768.1,775.0,0.0,55,Wind blowing from the north-west,4,,9,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,9.2,No precipitation,1,,,,
24.05.2020 13:00,17.1,768.1,775.1,-0.2,57,Wind blowing from the north-northwest,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.5,No precipitation,6,,,,
24.05.2020 12:00,17.0,768.2,775.3,-0.2,61,Wind blowing from the north-northwest,3,,,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,9.4,No precipitation,1,,,,
24.05.2020 11:00,16.7,768.1,775.2,0.0,59,Wind blowing from the north-west,3,,7,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,8.6,No precipitation,1,,,,
24.05.2020 10:00,15.0,768.3,775.4,0.5,62,Wind blowing from the north-west,3,,7,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,7.8,No precipitation,3,,,,
24.05.2020 09:00,13.7,768.4,775.6,1.1,65,Wind blowing from the north-west,4,,9,,Cloud development not observed or not observable. ,,,,,,,,,,18.0,7.2,No precipitation,1,,,,
24.05.2020 08:00,12.6,768.1,775.3,1.2,73,Wind blowing from the north-west,3,,7,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,7.9,No precipitation,1,,,,
24.05.2020 07:00,11.4,767.8,775.0,0.9,79,Wind blowing from the north-west,2,,6,,Cloud development not observed or not observable. ,,,10.4,18.9,,,,,,19.0,7.9,No precipitation,12,,,,
24.05.2020 06:00,10.7,767.3,774.5,0.5,81,Wind blowing from the west-northwest,4,,8,,Cloud development not observed or not observable. ,,,,,,,,,,19.0,7.6,No precipitation,1,,,,
24.05.2020 05:00,10.5,766.9,774.1,0.2,79,Wind blowing from the west-northwest,2,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,7.0,No precipitation,1,,,,
24.05.2020 04:00,11.0,766.9,774.1,0.4,76,Wind blowing from the west-northwest,3,,9,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,6.9,No precipitation,3,,,,
24.05.2020 03:00,11.7,766.8,774.0,0.4,68,Wind blowing from the west-northwest,3,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,6.0,No precipitation,1,,,,
24.05.2020 02:00,13.1,766.7,773.8,0.4,61,Wind blowing from the west-northwest,4,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,5.7,No precipitation,1,,,,
24.05.2020 01:00,13.9,766.5,773.6,0.5,58,Wind blowing from the north-west,3,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,5.8,No precipitation,6,,,,
24.05.2020 00:00,14.7,766.4,773.5,1.0,56,Wind blowing from the north-northwest,2,,7,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,6.0,No precipitation,1,,,,
23.05.2020 23:00,15.2,766.3,773.4,1.0,54,Wind blowing from the north-northwest,3,,9,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,5.9,No precipitation,1,,,,
23.05.2020 22:00,16.1,766.0,773.1,1.0,50,Wind blowing from the north-west,2,,,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,5.7,No precipitation,3,,,,
23.05.2020 21:00,16.8,765.4,772.5,0.8,45,Wind blowing from the north-west,3,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,4.8,No precipitation,1,,,,
23.05.2020 20:00,17.7,765.3,772.3,0.8,42,Wind blowing from the north-west,4,,11,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,4.6,No precipitation,1,,,,
23.05.2020 19:00,19.0,765.0,772.0,0.8,36,Wind blowing from the north-west,4,,12,,Cloud development not observed or not observable. ,,,11.9,20.3,,,,,,20.0,3.6,0.4,12,,,,
23.05.2020 18:00,19.6,764.6,771.6,0.7,36,Wind blowing from the west-northwest,5,,12,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,4.1,No precipitation,1,,,,
23.05.2020 17:00,19.1,764.5,771.5,0.6,45,Wind blowing from the north-northwest,4,,17,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,6.9,No precipitation,1,,,,
23.05.2020 16:00,19.4,764.2,771.2,0.3,35,Wind blowing from the north-west,4,,11,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,3.5,0.2,3,,,,
23.05.2020 15:00,19.5,763.9,770.9,-0.1,42,Wind blowing from the west,5,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,6.2,0.2,1,,,,
23.05.2020 14:00,19.1,763.9,770.8,0.2,41,Wind blowing from the west,5,,9,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,5.5,No precipitation,1,,,,
23.05.2020 13:00,18.8,763.9,770.9,0.6,48,Wind blowing from the west,4,,11,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,7.6,0.2,6,,,,
23.05.2020 12:00,17.8,764.0,771.0,0.7,50,Wind blowing from the west,5,,11,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,7.2,No precipitation,1,,,,
23.05.2020 11:00,16.3,763.7,770.8,0.7,60,Wind blowing from the west,4,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.5,No precipitation,1,,,,
23.05.2020 10:00,14.0,763.3,770.4,0.6,66,Wind blowing from the west,3,,10,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,7.7,0.2,3,,,,
23.05.2020 09:00,12.8,763.3,770.4,0.6,72,Wind blowing from the west,4,,8,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,7.9,No precipitation,1,,,,
23.05.2020 08:00,12.1,763.0,770.2,1.5,77,Wind blowing from the west-northwest,3,,9,,Cloud development not observed or not observable. ,,,,,,,,,,20.0,8.2,0.2,1,,,,
23.05.2020 07:00,12.1,762.7,769.9,1.6,81,Wind blowing from the north-west,3,,8,,"Rain, not freezing, continuous, slight at time of observation. ",,,12.0,18.8,,,,,,16.0,8.9,3,12,,,,
23.05.2020 06:00,12.5,762.7,769.9,1.9,82,Wind blowing from the north-west,3,,12,,"Rain, not freezing, continuous, slight at time of observation. ",,,,,,,,,,9.0,9.5,1,1,,,,
