Local time in Milford Haven,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
25.07.2020 09:00,16.0,751.0,754.9,0.1,91,Wind blowing from the west-southwest,4,,,, ,,,,,,,300-600,,,28.0,14.5,,,,,,
25.07.2020 08:00,15.6,751.2,755.1,0.6,96,Wind blowing from the west,5,,,, ,,,,,,,300-600,,,23.0,14.9,,,,,,
25.07.2020 07:00,15.6,750.7,754.7,0.0,98,Wind blowing from the west,5,,,, ,,,,,,,300-600,,,25.0,15.3,,,,,,
25.07.2020 06:00,15.7,750.9,754.8,-0.1,99,Wind blowing from the west,6,,,, ,,,15.7,,,,50-100,,,13.0,15.6,0.8,12,,,,
25.07.2020 05:00,16.1,750.6,754.5,-0.8,99,Wind blowing from the west-southwest,6,,,, ,,,,,,,Less than  50,,,8.0,16.0,,,,,,
25.07.2020 04:00,16.3,750.7,754.6,-1.2,100,Wind blowing from the west-southwest,6,,,, ,,,,,,,Less than  50,,,3.3,16.3,,,,,,
25.07.2020 03:00,16.2,751.0,754.9,-1.4,99,Wind blowing from the south-west,6,,,, ,,,,,,,Less than  50,,,1.9,16.1,,,,,,
25.07.2020 02:00,16.2,751.4,755.3,-1.2,99,Wind blowing from the south-west,5,,,, ,,,,,,,100-200,,,4.7,16.1,,,,,,
25.07.2020 01:00,16.2,751.9,755.8,-0.9,99,Wind blowing from the south-west,5,,,, ,,,,,,,100-200,,,6.0,16.1,,,,,,
25.07.2020 00:00,16.3,752.4,756.3,-0.9,99,Wind blowing from the south-west,5,,,, ,,,,,,,50-100,,,6.0,16.2,0.6,6,,,,
24.07.2020 23:00,16.3,752.6,756.5,-0.8,100,Wind blowing from the south-west,5,10,,, ,,,,,,,,,,1.1,16.3,,,,,,
24.07.2020 22:00,16.1,752.8,756.7,-0.6,99,Wind blowing from the south-southwest,7,,,, ,,,,,,,Less than  50,,,3.1,15.9,,,,,,
24.07.2020 21:00,15.9,753.3,757.2,-0.4,99,Wind blowing from the south-west,4,,,, ,,,,,,,100-200,,,6.0,15.7,,,,,,
24.07.2020 20:00,16.0,753.4,757.3,-0.6,99,Wind blowing from the south-west,4,,,, ,,,,,,,100-200,,,6.0,15.8,,,,,,
24.07.2020 19:00,16.0,753.4,757.4,-1.2,100,Wind blowing from the west-southwest,4,,,, ,,,,,,,Less than  50,,,7.0,16.0,,,,,,
24.07.2020 18:00,16.0,753.7,757.6,-1.3,100,Wind blowing from the south-southwest,7,,,, ,,,,19.9,,,Less than  50,,,8.0,16.0,2.0,12,,,,
24.07.2020 17:00,15.6,754.0,757.9,-1.3,99,Wind blowing from the south-southwest,6,,,, ,,,,,,,50-100,,,1.0,15.4,,,,,,
24.07.2020 16:00,16.3,754.6,758.5,-1.0,93,Wind blowing from the south-southwest,5,,,, ,,,,,,,200-300,,,26.0,15.1,,,,,,
24.07.2020 15:00,17.7,755.0,759.0,-0.7,83,Wind blowing from the south-southwest,5,,,, ,,,,,,,600-1000,,,71.0,14.7,,,,,,
24.07.2020 14:00,18.4,755.3,759.2,-0.5,82,Wind blowing from the south-southwest,5,,,, ,,,,,,,200-300,,,71.0,15.3,,,,,,
24.07.2020 13:00,19.4,755.6,759.5,-0.2,79,Wind blowing from the south-west,4,,,, ,,,,,,,200-300,,,65.0,15.7,,,,,,
24.07.2020 12:00,18.5,755.7,759.6,-0.2,85,Wind blowing from the west-southwest,4,,,, ,,,,,,,100-200,,,29.0,15.9,No precipitation,6,,,,
24.07.2020 11:00,18.6,755.8,759.7,-0.2,83,Wind blowing from the south-west,4,,,, ,,,,,,,200-300,,,27.0,15.7,,,,,,
24.07.2020 10:00,17.4,755.8,759.7,-0.1,89,Wind blowing from the south-southwest,5,,,, ,,,,,,,100-200,,,28.0,15.6,,,,,,
24.07.2020 09:00,16.4,755.9,759.8,0.1,96,Wind blowing from the south,2,,,, ,,,,,,,100-200,,,30.0,15.7,,,,,,
24.07.2020 08:00,15.6,756.0,759.9,0.2,100,Wind blowing from the west-southwest,2,,,, ,,,,,,,100-200,,,18.0,15.6,,,,,,
24.07.2020 07:00,15.0,755.9,759.9,0.1,100,Wind blowing from the west,2,,,, ,,,,,,,100-200,,,13.0,15.0,,,,,,
24.07.2020 06:00,14.5,755.8,759.7,-0.1,100,Wind blowing from the west,3,,,, ,,,14.3,,,,50-100,,,9.0,14.5,0.2,12,,,,
24.07.2020 05:00,14.3,755.8,759.7,-0.6,100,Wind blowing from the west-southwest,2,,,, ,,,,,,,50-100,,,2.2,14.3,,,,,,
24.07.2020 04:00,14.4,755.8,759.8,-0.8,100,Wind blowing from the west,2,,,, ,,,,,,,,,,0.2,14.4,,,,,,
24.07.2020 03:00,14.7,755.9,759.9,-0.8,100,Wind blowing from the west-northwest,1,,,, ,,,,,,,,,,0.2,14.7,,,,,,
24.07.2020 02:00,14.9,756.4,760.3,-0.5,100,Wind blowing from the west,2,,,, ,,,,,,,,,,0.2,14.9,,,,,,
24.07.2020 01:00,14.8,756.6,760.6,-0.2,100,Wind blowing from the west-northwest,3,,,, ,,,,,,,,,,0.3,14.8,,,,,,
24.07.2020 00:00,15.0,756.7,760.7,-0.1,100,Wind blowing from the west,4,,,, ,,,,,,,,,,0.1,15.0,No precipitation,6,,,,
23.07.2020 23:00,15.0,756.9,760.8,0.4,100,Wind blowing from the west,4,,,, ,,,,,,,,,,0.1,15.0,,,,,,
23.07.2020 22:00,15.3,756.8,760.8,0.4,99,Wind blowing from the west,3,,,, ,,,,,,,,,,0.1,15.1,,,,,,
23.07.2020 21:00,15.3,756.8,760.7,0.3,97,Wind blowing from the west,4,,,, ,,,,,,,Less than  50,,,0.2,14.9,,,,,,
23.07.2020 20:00,15.7,756.5,760.5,-0.2,95,Wind blowing from the west-southwest,2,,,, ,,,,,,,100-200,,,14.0,14.9,,,,,,
23.07.2020 19:00,16.3,756.4,760.3,-0.4,93,Wind blowing from the west,4,,,, ,,,,,,,100-200,,,26.0,15.1,,,,,,
23.07.2020 18:00,17.0,756.5,760.4,-0.5,89,Wind blowing from the west,4,,,, ,,,,18.9,,,100-200,,,45.0,15.2,4.0,12,,,,
23.07.2020 17:00,17.5,756.7,760.6,-0.4,86,Wind blowing from the west,5,,,, ,,,,,,,200-300,,,50.0,15.1,,,,,,
23.07.2020 16:00,18.1,756.8,760.7,-0.3,84,Wind blowing from the west,5,,,, ,,,,,,,200-300,,,55.0,15.3,,,,,,
23.07.2020 15:00,18.3,757.0,760.9,-0.3,85,Wind blowing from the west,5,,,, ,,,,,,,200-300,,,60.0,15.7,,,,,,
23.07.2020 14:00,17.8,757.1,761.0,-0.3,86,Wind blowing from the west,6,,,, ,,,,,,,200-300,,,50.0,15.4,,,,,,
23.07.2020 13:00,17.9,757.1,761.0,-0.5,94,Wind blowing from the west,5,,,, ,,,,,,,100-200,,,29.0,16.9,,,,,,
23.07.2020 12:00,16.5,757.3,761.2,-0.7,99,Wind blowing from the west,6,,,, ,,,,,,,Less than  50,,,13.0,16.4,4.0,6,,,,
23.07.2020 11:00,15.9,757.4,761.3,-1.0,99,Wind blowing from the south-west,5,,,, ,,,,,,,Less than  50,,,1.3,15.8,,,,,,
23.07.2020 10:00,15.5,757.6,761.5,-0.9,99,Wind blowing from the south-west,6,,,, ,,,,,,,Less than  50,,,2.3,15.3,,,,,,
23.07.2020 09:00,15.2,758.0,762.0,-0.8,98,Wind blowing from the south-southwest,5,,,, ,,,,,,,Less than  50,,,4.9,14.9,,,,,,
23.07.2020 08:00,15.2,758.4,762.3,-0.8,93,Wind blowing from the south-southwest,6,,,, ,,,,,,,200-300,,,15.0,14.1,,,,,,
23.07.2020 07:00,16.0,758.5,762.4,-1.1,87,Wind blowing from the south-west,5,,,, ,,,,,,,1000-1500,,,35.0,13.8,,,,,,
23.07.2020 06:00,15.1,758.8,762.8,-1.2,91,Wind blowing from the south-west,5,,,, ,,,14.4,,,,600-1000,,,35.0,13.6,No precipitation,12,,,,
23.07.2020 05:00,14.6,759.2,763.2,-1.1,92,Wind blowing from the south-west,4,,,, ,,,,,,,600-1000,,,30.0,13.3,,,,,,
23.07.2020 04:00,14.9,759.6,763.6,-1.2,91,Wind blowing from the south-west,4,,,, ,,,,,,,300-600,,,40.0,13.5,,,,,,
23.07.2020 03:00,14.9,760.0,763.9,-1.4,91,Wind blowing from the south-west,3,,,, ,,,,,,,300-600,,,40.0,13.4,,,,,,
23.07.2020 02:00,14.9,760.3,764.3,-1.5,91,Wind blowing from the south-west,3,,,, ,,,,,,,600-1000,,,45.0,13.4,,,,,,
23.07.2020 01:00,14.9,760.8,764.8,-1.0,90,Wind blowing from the south-west,3,,,, ,,,,,,,300-600,,,40.0,13.3,,,,,,
23.07.2020 00:00,14.8,761.4,765.4,-0.7,90,Wind blowing from the south-west,3,,,, ,,,,,,,300-600,,,40.0,13.2,No precipitation,6,,,,
22.07.2020 23:00,14.7,761.8,765.7,-0.4,89,Wind blowing from the west-southwest,3,,,, ,,,,,,,300-600,,,40.0,12.9,,,,,,
22.07.2020 22:00,14.7,761.8,765.8,-0.6,90,Wind blowing from the west-southwest,4,,,, ,,,,,,,300-600,,,40.0,13.1,,,,,,
22.07.2020 21:00,14.5,762.1,766.1,-0.2,91,Wind blowing from the west-southwest,4,,,, ,,,,,,,300-600,,,40.0,13.1,,,,,,
22.07.2020 20:00,15.0,762.2,766.2,-0.5,88,Wind blowing from the west-southwest,4,,,, ,,,,,,,300-600,,,40.0,13.0,,,,,,
22.07.2020 19:00,15.7,762.4,766.3,-0.6,85,Wind blowing from the west-southwest,4,,,, ,,,,,,,300-600,,,50.0,13.1,,,,,,
22.07.2020 18:00,16.5,762.3,766.3,-1.1,80,Wind blowing from the west-southwest,5,,,, ,,,,18.9,,,2500 or more or no clouds.,,,50.0,13.1,No precipitation,12,,,,
22.07.2020 17:00,16.6,762.7,766.6,-0.9,78,Wind blowing from the west-southwest,6,,,, ,,,,,,,2500 or more or no clouds.,,,60.0,12.7,,,,,,
22.07.2020 16:00,17.9,763.0,767.0,-0.9,73,Wind blowing from the west-southwest,5,,,, ,,,,,,,300-600,,,60.0,13.0,,,,,,
22.07.2020 15:00,18.1,763.4,767.3,-0.8,72,Wind blowing from the west-southwest,5,,,, ,,,,,,,300-600,,,65.0,13.0,,,,,,
22.07.2020 14:00,18.2,763.6,767.5,-0.6,74,Wind blowing from the west-southwest,4,,,, ,,,,,,,300-600,,,70.0,13.4,,,,,,
22.07.2020 13:00,18.0,763.9,767.9,-0.4,73,Wind blowing from the south-west,4,,,, ,,,,,,,300-600,,,71.0,13.1,,,,,,
22.07.2020 12:00,17.7,764.2,768.1,-0.3,75,Wind blowing from the west,5,,,, ,,,,,,,300-600,,,71.0,13.2,No precipitation,6,,,,
22.07.2020 11:00,17.2,764.2,768.1,-0.2,76,Wind blowing from the west-southwest,4,,,, ,,,,,,,300-600,,,70.0,12.8,,,,,,
22.07.2020 10:00,16.7,764.3,768.3,-0.1,76,Wind blowing from the west-southwest,5,,,, ,,,,,,,300-600,,,71.0,12.5,,,,,,
22.07.2020 09:00,16.7,764.5,768.5,0.1,74,Wind blowing from the west-southwest,4,,,, ,,,,,,,300-600,,,71.0,12.0,,,,,,
22.07.2020 08:00,15.6,764.4,768.4,-0.1,82,Wind blowing from the south-west,3,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,12.5,,,,,,
22.07.2020 07:00,15.0,764.4,768.4,-0.2,85,Wind blowing from the west-southwest,3,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,12.4,,,,,,
22.07.2020 06:00,14.8,764.4,768.4,-0.4,88,Wind blowing from the west-southwest,2,,,, ,,,12.2,,,,2500 or more or no clouds.,,,71.0,12.8,No precipitation,12,,,,
22.07.2020 05:00,14.1,764.5,768.4,-0.8,87,Wind blowing from the west-southwest,3,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,12.0,,,,,,
22.07.2020 04:00,13.8,764.6,768.7,-1.1,90,Wind blowing from the west-southwest,2,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,12.1,,,,,,
22.07.2020 03:00,13.5,764.8,768.9,-1.1,93,Wind blowing from the south-southwest,2,,,, ,,,,,,,2500 or more or no clouds.,,,65.0,12.3,,,,,,
22.07.2020 02:00,13.3,765.3,769.3,-0.5,92,Wind blowing from the south-southwest,2,,,, ,,,,,,,2500 or more or no clouds.,,,60.0,12.0,,,,,,
22.07.2020 01:00,13.1,765.7,769.7,0.0,93,Wind blowing from the south,1,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,12.0,,,,,,
22.07.2020 00:00,12.8,765.9,769.9,0.3,93,Wind blowing from the south-southwest,1,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,11.7,No precipitation,6,,,,
21.07.2020 23:00,12.7,765.8,769.9,0.3,95,Wind blowing from the south,1,,,, ,,,,,,,2500 or more or no clouds.,,,55.0,11.9,,,,,,
21.07.2020 22:00,12.4,765.7,769.8,0.0,93,Wind blowing from the west,2,,,, ,,,,,,,2500 or more or no clouds.,,,65.0,11.3,,,,,,
21.07.2020 21:00,12.6,765.6,769.6,-0.1,89,Wind blowing from the west,2,,,, ,,,,,,,2500 or more or no clouds.,,,65.0,10.8,,,,,,
21.07.2020 20:00,13.9,765.5,769.6,-0.4,83,Wind blowing from the west,3,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,11.0,,,,,,
21.07.2020 19:00,15.2,765.7,769.6,-0.5,75,Wind blowing from the west,3,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,10.7,,,,,,
21.07.2020 18:00,16.5,765.7,769.7,-0.7,68,Wind blowing from the west-southwest,3,,,, ,,,,19.7,,,2500 or more or no clouds.,,,71.0,10.5,No precipitation,12,,,,
21.07.2020 17:00,17.3,765.9,769.9,-0.6,68,Wind blowing from the west-southwest,3,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,11.4,,,,,,
21.07.2020 16:00,17.9,766.2,770.2,-0.4,66,Wind blowing from the west,3,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,11.5,,,,,,
21.07.2020 15:00,18.4,766.4,770.3,-0.2,64,Wind blowing from the west,4,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,11.4,,,,,,
21.07.2020 14:00,18.7,766.5,770.5,-0.1,63,Wind blowing from the west,4,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,11.4,,,,,,
21.07.2020 13:00,18.4,766.6,770.5,0.1,63,Wind blowing from the west-southwest,3,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,11.3,,,,,,
21.07.2020 12:00,19.1,766.6,770.6,0.2,63,Wind blowing from the west,4,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,11.9,No precipitation,6,,,,
21.07.2020 11:00,19.2,766.6,770.5,0.3,66,Wind blowing from the south-west,3,,,, ,,,,,,,2500 or more or no clouds.,,,65.0,12.7,,,,,,
21.07.2020 10:00,18.6,766.5,770.5,0.3,71,Wind blowing from the south-southwest,3,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,13.2,,,,,,
21.07.2020 09:00,17.5,766.4,770.4,0.3,75,Wind blowing from the south,4,,,, ,,,,,,,300-600,,,70.0,12.9,,,,,,
21.07.2020 08:00,15.5,766.3,770.3,0.4,78,Wind blowing from the south-east,2,,,, ,,,,,,,2500 or more or no clouds.,,,60.0,11.6,,,,,,
21.07.2020 07:00,13.0,766.2,770.2,0.3,81,Wind blowing from the east,2,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,9.8,,,,,,
21.07.2020 06:00,11.3,766.1,770.2,0.1,89,Wind blowing from the east,2,,,, ,,,9.8,,,,2500 or more or no clouds.,,,65.0,9.5,No precipitation,12,,,,
21.07.2020 05:00,10.3,765.9,770.0,-0.2,94,Wind blowing from the east,2,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,9.4,,,,,,
21.07.2020 04:00,10.1,765.9,769.9,-0.4,92,Wind blowing from the east,2,,,, ,,,,,,,2500 or more or no clouds.,,,60.0,8.8,,,,,,
21.07.2020 03:00,10.5,766.0,770.1,-0.4,79,Wind blowing from the east,1,,,, ,,,,,,,1500-2000,,,71.0,6.9,,,,,,
21.07.2020 02:00,10.8,766.1,770.2,-0.2,78,Calm no wind,0,,,, ,,,,,,,2000-2500,,,70.0,7.0,,,,,,
21.07.2020 01:00,11.0,766.3,770.4,0.0,71,Wind blowing from the east-northeast,1,,,, ,,,,,,,2500 or more or no clouds.,,,65.0,5.9,,,,,,
21.07.2020 00:00,12.1,766.4,770.5,0.3,64,Wind blowing from the north-west,1,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,5.4,No precipitation,6,,,,
20.07.2020 23:00,12.0,766.3,770.4,0.5,67,Wind blowing from the north-east,1,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,6.0,,,,,,
20.07.2020 22:00,12.8,766.3,770.4,0.6,64,Wind blowing from the north-northeast,2,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,6.2,,,,,,
20.07.2020 21:00,13.2,766.1,770.1,0.7,65,Wind blowing from the north-northeast,3,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,6.6,,,,,,
20.07.2020 20:00,14.2,765.8,769.8,0.4,63,Wind blowing from the north-northeast,2,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,7.3,,,,,,
20.07.2020 19:00,15.7,765.7,769.7,0.1,58,Wind blowing from the north,3,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,7.5,,,,,,
20.07.2020 18:00,16.7,765.4,769.4,0.0,54,Wind blowing from the north-northwest,4,,,, ,,,,18.9,,,2500 or more or no clouds.,,,71.0,7.3,No precipitation,12,,,,
20.07.2020 17:00,17.5,765.4,769.4,0.0,52,Wind blowing from the north,4,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,7.5,,,,,,
20.07.2020 16:00,17.7,765.6,769.6,0.2,47,Wind blowing from the north-west,5,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,6.3,,,,,,
20.07.2020 15:00,18.0,765.4,769.4,-0.1,47,Wind blowing from the north-west,6,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,6.4,,,,,,
20.07.2020 14:00,18.7,765.4,769.4,0.0,49,Wind blowing from the north-northwest,5,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,7.6,,,,,,
20.07.2020 13:00,18.6,765.4,769.3,0.2,42,Wind blowing from the north-west,5,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,5.3,,,,,,
20.07.2020 12:00,18.5,765.5,769.5,0.4,52,Wind blowing from the north-northwest,5,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,8.3,No precipitation,6,,,,
20.07.2020 11:00,17.4,765.4,769.4,0.6,57,Wind blowing from the north-west,5,,,, ,,,,,,,1000-1500,,,71.0,8.7,,,,,,
20.07.2020 10:00,17.5,765.2,769.2,0.6,59,Wind blowing from the north,3,,,, ,,,,,,,1000-1500,,,70.0,9.3,,,,,,
20.07.2020 09:00,15.4,765.1,769.1,0.8,69,Wind blowing from the north,3,,,, ,,,,,,,600-1000,,,55.0,9.7,,,,,,
20.07.2020 08:00,15.4,764.8,768.9,0.5,78,Wind blowing from the north-northeast,3,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,11.6,,,,,,
20.07.2020 07:00,13.3,764.6,768.7,0.4,87,Wind blowing from the north,2,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,11.1,,,,,,
20.07.2020 06:00,10.9,764.3,768.4,0.3,87,Wind blowing from the north,2,,,, ,,,9.7,,,,2500 or more or no clouds.,,,45.0,8.8,No precipitation,12,,,,
20.07.2020 05:00,9.9,764.3,768.4,0.3,91,Wind blowing from the north-northeast,3,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,8.5,,,,,,
20.07.2020 04:00,9.9,764.2,768.3,0.3,93,Wind blowing from the north,4,,,, ,,,,,,,2500 or more or no clouds.,,,35.0,8.8,,,,,,
20.07.2020 03:00,10.0,764.0,768.1,0.2,92,Wind blowing from the north,4,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,8.7,,,,,,
20.07.2020 02:00,10.0,764.0,768.1,0.4,94,Wind blowing from the north,4,,,, ,,,,,,,2500 or more or no clouds.,,,40.0,9.0,,,,,,
20.07.2020 01:00,9.8,763.9,768.0,0.5,87,Wind blowing from the north,3,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,7.8,,,,,,
20.07.2020 00:00,10.7,763.8,767.8,0.6,75,Wind blowing from the north,3,,,, ,,,,,,,2500 or more or no clouds.,,,70.0,6.5,No precipitation,6,,,,
19.07.2020 23:00,11.2,763.6,767.6,0.9,73,Wind blowing from the north-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,65.0,6.4,,,,,,
19.07.2020 22:00,11.9,763.4,767.5,0.9,70,Wind blowing from the north-east,3,,,, ,,,,,,,2500 or more or no clouds.,,,70.0,6.5,,,,,,
19.07.2020 21:00,12.8,763.2,767.2,1.1,65,Wind blowing from the east-northeast,2,,,, ,,,,,,,2500 or more or no clouds.,,,70.0,6.4,,,,,,
19.07.2020 20:00,14.3,762.7,766.7,0.8,59,Wind blowing from the north-northeast,4,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,6.3,,,,,,
19.07.2020 19:00,15.7,762.5,766.5,0.5,51,Wind blowing from the north-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,71.0,5.4,,,,,,
19.07.2020 18:00,16.2,762.1,766.0,0.0,46,Wind blowing from the north,6,,,, ,,,,18.1,,,2500 or more or no clouds.,,,71.0,4.5,No precipitation,12,,,,
19.07.2020 17:00,16.2,761.9,765.9,-0.1,54,Wind blowing from the north,7,,,, ,,,,,,,2500 or more or no clouds.,,,60.0,6.8,,,,,,
19.07.2020 16:00,16.4,762.0,765.9,0.3,55,Wind blowing from the north,7,,,, ,,,,,,,2500 or more or no clouds.,,,60.0,7.4,,,,,,
19.07.2020 15:00,17.0,762.1,766.0,0.6,57,Wind blowing from the north,6,,,, ,,,,,,,2500 or more or no clouds.,,,60.0,8.3,,,,,,
19.07.2020 14:00,17.5,762.0,765.9,0.8,63,Wind blowing from the north,6,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,10.4,,,,,,
19.07.2020 13:00,17.4,761.7,765.7,0.6,60,Wind blowing from the north-northeast,5,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,9.6,,,,,,
19.07.2020 12:00,17.0,761.5,765.4,0.5,64,Wind blowing from the north,5,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,10.1,No precipitation,6,,,,
19.07.2020 11:00,16.2,761.2,765.2,0.4,68,Wind blowing from the north-northeast,5,,,, ,,,,,,,600-1000,,,45.0,10.3,,,,,,
19.07.2020 10:00,16.4,761.1,765.1,0.6,74,Wind blowing from the north-northeast,5,,,, ,,,,,,,600-1000,,,40.0,11.7,,,,,,
19.07.2020 09:00,15.3,761.0,765.0,0.8,82,Wind blowing from the north,5,,,, ,,,,,,,300-600,,,35.0,12.2,,,,,,
19.07.2020 08:00,15.2,760.8,764.8,0.8,84,Wind blowing from the north,4,,,, ,,,,,,,2500 or more or no clouds.,,,50.0,12.5,,,,,,
19.07.2020 07:00,14.2,760.5,764.5,0.5,93,Wind blowing from the north,3,,,, ,,,,,,,2500 or more or no clouds.,,,30.0,13.1,,,,,,
19.07.2020 06:00,12.6,760.2,764.2,0.2,97,Wind blowing from the north,3,,,, ,,,10.5,,,,2500 or more or no clouds.,,,26.0,12.1,2.0,12,,,,
19.07.2020 05:00,11.5,760.0,764.0,0.1,98,Wind blowing from the north-northeast,3,,,, ,,,,,,,2500 or more or no clouds.,,,17.0,11.2,,,,,,
19.07.2020 04:00,11.4,760.0,763.9,0.8,98,Wind blowing from the north,4,,,, ,,,,,,,100-200,,,11.0,11.1,,,,,,
19.07.2020 03:00,10.8,760.0,764.0,0.3,97,Wind blowing from the north,3,,,, ,,,,,,,2500 or more or no clouds.,,,45.0,10.3,,,,,,
19.07.2020 02:00,11.3,759.9,763.9,0.5,97,Wind blowing from the north,4,,,, ,,,,,,,100-200,,,23.0,10.8,,,,,,
19.07.2020 01:00,11.6,759.2,763.3,-0.2,96,Wind blowing from the north,3,,,, ,,,,,,,1500-2000,,,35.0,10.9,,,,,,
19.07.2020 00:00,12.2,759.7,763.7,0.3,98,Wind blowing from the north,2,,,, ,,,,,,,1000-1500,,,40.0,11.9,2.0,6,,,,
18.07.2020 23:00,12.5,759.4,763.5,0.4,98,Wind blowing from the north,3,,,, ,,,,,,,1000-1500,,,35.0,12.2,,,,,,
18.07.2020 22:00,12.5,759.4,763.4,0.5,98,Wind blowing from the east,2,,,, ,,,,,,,600-1000,,,35.0,12.2,,,,,,
18.07.2020 21:00,12.7,759.4,763.4,0.6,98,Wind blowing from the north-east,4,,,, ,,,,,,,100-200,,,5.0,12.4,,,,,,
18.07.2020 20:00,13.6,759.0,763.0,0.1,97,Wind blowing from the north-northeast,4,,,, ,,,,,,,300-600,,,40.0,13.2,,,,,,
18.07.2020 19:00,14.4,758.9,762.9,-0.2,99,Wind blowing from the north,3,,,, ,,,,,,,50-100,,,8.0,14.3,,,,,,
18.07.2020 18:00,15.0,758.8,762.8,-0.6,99,Wind blowing from the west-southwest,5,,,, ,,,,15.8,,,50-100,,,1.9,14.9,5.0,12,,,,
18.07.2020 17:00,15.0,758.9,762.9,-0.6,99,Wind blowing from the west-southwest,5,,,, ,,,,,,,50-100,,,1.5,14.9,,,,,,
18.07.2020 16:00,15.1,759.1,763.1,-0.6,99,Wind blowing from the west-southwest,5,,,, ,,,,,,,Less than  50,,,1.5,14.9,,,,,,
18.07.2020 15:00,15.1,759.4,763.3,-0.5,98,Wind blowing from the west-southwest,5,,,, ,,,,,,,50-100,,,1.8,14.8,,,,,,
18.07.2020 14:00,15.3,759.5,763.5,-0.2,98,Wind blowing from the west-southwest,5,,,, ,,,,,,,100-200,,,8.0,15.0,,,,,,
18.07.2020 13:00,15.1,759.7,763.6,-0.3,98,Wind blowing from the south-west,4,,,, ,,,,,,,100-200,,,3.9,14.8,,,,,,
18.07.2020 12:00,15.2,759.9,763.9,-0.1,96,Wind blowing from the west-southwest,5,,,, ,,,,,,,100-200,,,11.0,14.6,0.2,6,,,,
18.07.2020 11:00,15.6,759.7,763.7,-0.1,92,Wind blowing from the south-west,5,,,, ,,,,,,,200-300,,,15.0,14.3,,,,,,
18.07.2020 10:00,15.7,760.0,763.9,0.1,92,Wind blowing from the south-west,5,,,, ,,,,,,,200-300,,,25.0,14.4,,,,,,
18.07.2020 09:00,15.4,760.0,763.9,0.0,91,Wind blowing from the south-west,5,,,, ,,,,,,,200-300,,,30.0,14.0,,,,,,
18.07.2020 08:00,15.5,759.8,763.8,-0.1,89,Wind blowing from the south-west,6,,,, ,,,,,,,300-600,,,35.0,13.7,,,,,,
18.07.2020 07:00,15.1,759.9,763.9,-0.3,92,Wind blowing from the south-west,5,,,, ,,,,,,,300-600,,,35.0,13.8,,,,,,
18.07.2020 06:00,14.8,760.0,763.9,-0.6,93,Wind blowing from the south-west,5,,,, ,,,14.5,,,,200-300,,,30.0,13.6,No precipitation,12,,,,
18.07.2020 05:00,14.7,759.9,763.9,-1.1,94,Wind blowing from the west-southwest,5,,,, ,,,,,,,200-300,,,21.0,13.7,,,,,,
18.07.2020 04:00,14.6,760.2,764.2,-1.0,95,Wind blowing from the west-southwest,5,,,, ,,,,,,,200-300,,,20.0,13.8,,,,,,
18.07.2020 03:00,14.6,760.6,764.7,-0.9,95,Wind blowing from the west-southwest,6,,,, ,,,,,,,200-300,,,19.0,13.8,,,,,,
