"# Weather station London / St. James's Park, UK, WMO_ID=3770,selection from 11.02.2020 till 11.11.2020, all days",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Encoding: UTF-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# The data is provided by the website ""Reliable Prognosis"", rp5.ru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# If you use the data, please indicate the name of the website.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=3770&lang=en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Local time in London / St. James's Park,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
30.05.2020 07:00,13.3,,,,80,,,,,, ,,,,,,,,,,,9.8,,,,,,
30.05.2020 06:00,11.4,,,,84,,,,,, ,,,10.3,,,,,,,,8.8,No precipitation,12,,,,
30.05.2020 05:00,10.9,,,,85,,,,,, ,,,,,,,,,,,8.4,,,,,,
30.05.2020 04:00,10.5,,,,85,,,,,, ,,,,,,,,,,,8.0,,,,,,
30.05.2020 03:00,10.9,,,,80,,,,,, ,,,,,,,,,,,7.6,,,,,,
30.05.2020 02:00,11.4,,,,76,,,,,, ,,,,,,,,,,,7.2,,,,,,
30.05.2020 01:00,11.9,,,,73,,,,,, ,,,,,,,,,,,7.2,,,,,,
30.05.2020 00:00,12.7,,,,69,,,,,, ,,,,,,,,,,,7.0,No precipitation,6,,,,
29.05.2020 23:00,13.3,,,,61,,,,,, ,,,,,,,,,,,5.9,,,,,,
29.05.2020 22:00,13.9,,,,53,,,,,, ,,,,,,,,,,,4.4,,,,,,
29.05.2020 21:00,15.1,,,,42,,,,,, ,,,,,,,,,,,2.3,,,,,,
29.05.2020 20:00,16.1,,,,29,,,,,, ,,,,,,,,,,,-2.1,,,,,,
29.05.2020 19:00,17.8,,,,29,,,,,, ,,,,,,,,,,,-0.7,,,,,,
29.05.2020 18:00,19.0,,,,36,,,,,, ,,,,23.0,,,,,,,3.4,No precipitation,12,,,,
29.05.2020 17:00,20.7,,,,37,,,,,, ,,,,,,,,,,,5.4,,,,,,
29.05.2020 16:00,21.3,,,,34,,,,,, ,,,,,,,,,,,4.6,,,,,,
29.05.2020 15:00,22.0,,,,32,,,,,, ,,,,,,,,,,,4.4,,,,,,
29.05.2020 14:00,22.7,,,,29,,,,,, ,,,,,,,,,,,3.7,,,,,,
29.05.2020 13:00,22.5,,,,28,,,,,, ,,,,,,,,,,,2.9,,,,,,
29.05.2020 12:00,22.2,,,,30,,,,,, ,,,,,,,,,,,3.7,No precipitation,6,,,,
29.05.2020 11:00,21.6,,,,36,,,,,, ,,,,,,,,,,,5.7,,,,,,
29.05.2020 10:00,20.9,,,,42,,,,,, ,,,,,,,,,,,7.6,,,,,,
29.05.2020 09:00,18.6,,,,49,,,,,, ,,,,,,,,,,,7.6,,,,,,
29.05.2020 08:00,16.9,,,,63,,,,,, ,,,,,,,,,,,9.8,,,,,,
29.05.2020 07:00,15.0,,,,72,,,,,, ,,,,,,,,,,,10.0,,,,,,
29.05.2020 06:00,13.1,,,,77,,,,,, ,,,11.6,,,,,,,,9.2,No precipitation,12,,,,
29.05.2020 05:00,12.1,,,,80,,,,,, ,,,,,,,,,,,8.7,,,,,,
29.05.2020 04:00,11.6,,,,77,,,,,, ,,,,,,,,,,,7.7,,,,,,
29.05.2020 03:00,12.2,,,,72,,,,,, ,,,,,,,,,,,7.3,,,,,,
29.05.2020 02:00,12.5,,,,70,,,,,, ,,,,,,,,,,,7.1,,,,,,
29.05.2020 01:00,12.9,,,,67,,,,,, ,,,,,,,,,,,6.9,,,,,,
29.05.2020 00:00,13.3,,,,65,,,,,, ,,,,,,,,,,,6.8,No precipitation,6,,,,
28.05.2020 23:00,13.6,,,,65,,,,,, ,,,,,,,,,,,7.1,,,,,,
28.05.2020 22:00,14.4,,,,61,,,,,, ,,,,,,,,,,,6.9,,,,,,
28.05.2020 21:00,15.4,,,,50,,,,,, ,,,,,,,,,,,5.0,,,,,,
28.05.2020 20:00,16.4,,,,41,,,,,, ,,,,,,,,,,,3.0,,,,,,
28.05.2020 19:00,17.3,,,,37,,,,,, ,,,,,,,,,,,2.3,,,,,,
28.05.2020 18:00,18.4,,,,35,,,,,, ,,,,21.4,,,,,,,2.5,No precipitation,12,,,,
28.05.2020 17:00,19.9,,,,38,,,,,, ,,,,,,,,,,,5.0,,,,,,
28.05.2020 16:00,20.7,,,,32,,,,,, ,,,,,,,,,,,3.2,,,,,,
28.05.2020 15:00,20.5,,,,31,,,,,, ,,,,,,,,,,,2.9,,,,,,
28.05.2020 14:00,20.2,,,,28,,,,,, ,,,,,,,,,,,1.0,,,,,,
28.05.2020 13:00,20.8,,,,33,,,,,, ,,,,,,,,,,,3.7,,,,,,
28.05.2020 12:00,20.1,,,,32,,,,,, ,,,,,,,,,,,2.9,No precipitation,6,,,,
28.05.2020 11:00,19.4,,,,34,,,,,, ,,,,,,,,,,,2.9,,,,,,
28.05.2020 10:00,18.9,,,,37,,,,,, ,,,,,,,,,,,3.7,,,,,,
28.05.2020 09:00,17.4,,,,48,,,,,, ,,,,,,,,,,,6.3,,,,,,
28.05.2020 08:00,15.9,,,,66,,,,,, ,,,,,,,,,,,9.5,,,,,,
28.05.2020 07:00,13.7,,,,76,,,,,, ,,,,,,,,,,,9.5,,,,,,
28.05.2020 06:00,12.6,,,,79,,,,,, ,,,11.8,,,,,,,,9.0,No precipitation,12,,,,
28.05.2020 05:00,11.9,,,,81,,,,,, ,,,,,,,,,,,8.7,,,,,,
28.05.2020 04:00,11.9,,,,81,,,,,, ,,,,,,,,,,,8.7,,,,,,
28.05.2020 03:00,12.3,,,,82,,,,,, ,,,,,,,,,,,9.2,,,,,,
28.05.2020 02:00,13.4,,,,71,,,,,, ,,,,,,,,,,,8.1,,,,,,
28.05.2020 01:00,14.1,,,,67,,,,,, ,,,,,,,,,,,8.0,,,,,,
28.05.2020 00:00,13.3,,,,65,,,,,, ,,,,,,,,,,,6.8,No precipitation,6,,,,
27.05.2020 23:00,15.2,,,,68,,,,,, ,,,,,,,,,,,9.2,,,,,,
27.05.2020 22:00,15.8,,,,64,,,,,, ,,,,,,,,,,,8.9,,,,,,
27.05.2020 21:00,17.1,,,,62,,,,,, ,,,,,,,,,,,9.6,,,,,,
27.05.2020 20:00,19.2,,,,55,,,,,, ,,,,,,,,,,,9.8,,,,,,
27.05.2020 19:00,21.5,,,,52,,,,,, ,,,,,,,,,,,11.2,,,,,,
27.05.2020 18:00,23.0,,,,47,,,,,, ,,,,24.7,,,,,,,10.9,No precipitation,12,,,,
27.05.2020 17:00,24.4,,,,44,,,,,, ,,,,,,,,,,,11.3,,,,,,
27.05.2020 16:00,23.3,,,,45,,,,,, ,,,,,,,,,,,10.8,,,,,,
27.05.2020 15:00,23.9,,,,43,,,,,, ,,,,,,,,,,,10.7,,,,,,
27.05.2020 14:00,23.7,,,,43,,,,,, ,,,,,,,,,,,10.3,,,,,,
27.05.2020 13:00,23.4,,,,46,,,,,, ,,,,,,,,,,,11.0,,,,,,
27.05.2020 12:00,23.8,,,,42,,,,,, ,,,,,,,,,,,10.1,No precipitation,6,,,,
27.05.2020 11:00,22.9,,,,41,,,,,, ,,,,,,,,,,,9.0,,,,,,
27.05.2020 10:00,21.6,,,,45,,,,,, ,,,,,,,,,,,9.2,,,,,,
27.05.2020 09:00,21.0,,,,49,,,,,, ,,,,,,,,,,,9.8,,,,,,
27.05.2020 08:00,19.2,,,,56,,,,,, ,,,,,,,,,,,10.2,,,,,,
27.05.2020 07:00,16.5,,,,64,,,,,, ,,,,,,,,,,,9.6,,,,,,
27.05.2020 06:00,15.3,,,,71,,,,,, ,,,13.7,,,,,,,,10.1,No precipitation,12,,,,
27.05.2020 05:00,14.5,,,,71,,,,,, ,,,,,,,,,,,9.2,,,,,,
27.05.2020 04:00,13.9,,,,71,,,,,, ,,,,,,,,,,,8.6,,,,,,
27.05.2020 03:00,14.5,,,,67,,,,,, ,,,,,,,,,,,8.5,,,,,,
27.05.2020 02:00,15.2,,,,64,,,,,, ,,,,,,,,,,,8.4,,,,,,
27.05.2020 01:00,15.1,,,,62,,,,,, ,,,,,,,,,,,7.9,,,,,,
27.05.2020 00:00,15.6,,,,58,,,,,, ,,,,,,,,,,,7.4,No precipitation,6,,,,
26.05.2020 23:00,16.2,,,,57,,,,,, ,,,,,,,,,,,7.5,,,,,,
26.05.2020 22:00,17.6,,,,58,,,,,, ,,,,,,,,,,,9.3,,,,,,
26.05.2020 21:00,21.7,,,,45,,,,,, ,,,,,,,,,,,9.1,,,,,,
26.05.2020 20:00,22.2,,,,49,,,,,, ,,,,,,,,,,,10.9,,,,,,
26.05.2020 19:00,23.6,,,,40,,,,,, ,,,,,,,,,,,9.3,,,,,,
26.05.2020 18:00,24.4,,,,30,,,,,, ,,,,26.7,,,,,,,5.9,No precipitation,12,,,,
26.05.2020 17:00,26.1,,,,24,,,,,, ,,,,,,,,,,,4.2,,,,,,
26.05.2020 16:00,26.2,,,,30,,,,,, ,,,,,,,,,,,7.1,,,,,,
26.05.2020 15:00,25.7,,,,29,,,,,, ,,,,,,,,,,,6.2,,,,,,
26.05.2020 14:00,25.3,,,,32,,,,,, ,,,,,,,,,,,7.6,,,,,,
26.05.2020 13:00,25.6,,,,34,,,,,, ,,,,,,,,,,,8.5,,,,,,
26.05.2020 12:00,24.1,,,,39,,,,,, ,,,,,,,,,,,9.2,No precipitation,6,,,,
26.05.2020 11:00,23.3,,,,38,,,,,, ,,,,,,,,,,,8.1,,,,,,
26.05.2020 10:00,22.1,,,,40,,,,,, ,,,,,,,,,,,7.8,,,,,,
26.05.2020 09:00,21.3,,,,45,,,,,, ,,,,,,,,,,,8.7,,,,,,
26.05.2020 08:00,20.1,,,,46,,,,,, ,,,,,,,,,,,8.1,,,,,,
26.05.2020 07:00,16.9,,,,61,,,,,, ,,,,,,,,,,,9.2,,,,,,
26.05.2020 06:00,14.6,,,,78,,,,,, ,,,11.7,,,,,,,,10.7,No precipitation,12,,,,
26.05.2020 05:00,12.0,,,,84,,,,,, ,,,,,,,,,,,9.4,,,,,,
26.05.2020 04:00,11.9,,,,84,,,,,, ,,,,,,,,,,,9.2,,,,,,
26.05.2020 03:00,12.5,,,,80,,,,,, ,,,,,,,,,,,9.2,,,,,,
26.05.2020 02:00,13.5,,,,72,,,,,, ,,,,,,,,,,,8.6,,,,,,
26.05.2020 01:00,14.4,,,,70,,,,,, ,,,,,,,,,,,9.0,,,,,,
26.05.2020 00:00,15.4,,,,69,,,,,, ,,,,,,,,,,,9.6,No precipitation,6,,,,
25.05.2020 23:00,16.3,,,,66,,,,,, ,,,,,,,,,,,9.8,,,,,,
25.05.2020 22:00,17.6,,,,61,,,,,, ,,,,,,,,,,,10.0,,,,,,
25.05.2020 21:00,19.1,,,,56,,,,,, ,,,,,,,,,,,10.0,,,,,,
25.05.2020 20:00,20.6,,,,51,,,,,, ,,,,,,,,,,,10.0,,,,,,
25.05.2020 19:00,22.4,,,,45,,,,,, ,,,,,,,,,,,10.0,,,,,,
25.05.2020 18:00,23.9,,,,29,,,,,, ,,,,26.0,,,,,,,4.6,No precipitation,12,,,,
25.05.2020 17:00,24.3,,,,31,,,,,, ,,,,,,,,,,,6.1,,,,,,
25.05.2020 16:00,25.3,,,,28,,,,,, ,,,,,,,,,,,5.3,,,,,,
25.05.2020 15:00,24.5,,,,32,,,,,, ,,,,,,,,,,,6.9,,,,,,
25.05.2020 14:00,25.1,,,,31,,,,,, ,,,,,,,,,,,6.8,,,,,,
25.05.2020 13:00,24.1,,,,34,,,,,, ,,,,,,,,,,,7.3,,,,,,
25.05.2020 12:00,23.3,,,,34,,,,,, ,,,,,,,,,,,6.7,No precipitation,6,,,,
25.05.2020 11:00,22.6,,,,40,,,,,, ,,,,,,,,,,,8.4,,,,,,
25.05.2020 10:00,21.5,,,,45,,,,,, ,,,,,,,,,,,9.1,,,,,,
25.05.2020 09:00,20.0,,,,49,,,,,, ,,,,,,,,,,,8.9,,,,,,
25.05.2020 08:00,18.0,,,,53,,,,,, ,,,,,,,,,,,8.3,,,,,,
25.05.2020 07:00,15.3,,,,65,,,,,, ,,,,,,,,,,,8.6,,,,,,
25.05.2020 06:00,12.7,,,,74,,,,,, ,,,10.8,,,,,,,,8.2,No precipitation,12,,,,
25.05.2020 05:00,11.1,,,,88,,,,,, ,,,,,,,,,,,9.2,,,,,,
25.05.2020 04:00,11.1,,,,85,,,,,, ,,,,,,,,,,,8.7,,,,,,
25.05.2020 03:00,11.5,,,,78,,,,,, ,,,,,,,,,,,7.8,,,,,,
25.05.2020 02:00,12.2,,,,77,,,,,, ,,,,,,,,,,,8.2,,,,,,
25.05.2020 01:00,13.6,,,,70,,,,,, ,,,,,,,,,,,8.2,,,,,,
25.05.2020 00:00,15.4,,,,69,,,,,, ,,,,,,,,,,,9.6,No precipitation,6,,,,
24.05.2020 23:00,15.2,,,,70,,,,,, ,,,,,,,,,,,9.7,,,,,,
24.05.2020 22:00,14.8,,,,68,,,,,, ,,,,,,,,,,,9.0,,,,,,
24.05.2020 21:00,16.8,,,,57,,,,,, ,,,,,,,,,,,8.2,,,,,,
24.05.2020 20:00,18.8,,,,51,,,,,, ,,,,,,,,,,,8.3,,,,,,
24.05.2020 19:00,20.1,,,,44,,,,,, ,,,,,,,,,,,7.3,,,,,,
24.05.2020 18:00,20.6,,,,41,,,,,, ,,,,23.1,,,,,,,6.9,No precipitation,12,,,,
24.05.2020 17:00,21.1,,,,42,,,,,, ,,,,,,,,,,,7.6,,,,,,
24.05.2020 16:00,21.1,,,,39,,,,,, ,,,,,,,,,,,6.7,,,,,,
24.05.2020 15:00,22.7,,,,38,,,,,, ,,,,,,,,,,,7.7,,,,,,
24.05.2020 14:00,21.8,,,,42,,,,,, ,,,,,,,,,,,8.3,,,,,,
24.05.2020 13:00,20.0,,,,46,,,,,, ,,,,,,,,,,,8.0,,,,,,
24.05.2020 12:00,19.2,,,,49,,,,,, ,,,,,,,,,,,8.3,No precipitation,6,,,,
24.05.2020 11:00,19.2,,,,51,,,,,, ,,,,,,,,,,,8.9,,,,,,
24.05.2020 10:00,17.4,,,,57,,,,,, ,,,,,,,,,,,8.7,,,,,,
24.05.2020 09:00,15.9,,,,63,,,,,, ,,,,,,,,,,,8.7,,,,,,
24.05.2020 08:00,14.7,,,,70,,,,,, ,,,,,,,,,,,9.2,,,,,,
24.05.2020 07:00,13.4,,,,76,,,,,, ,,,,,,,,,,,9.2,,,,,,
24.05.2020 06:00,12.1,,,,79,,,,,, ,,,11.0,,,,,,,,8.5,No precipitation,12,,,,
24.05.2020 05:00,11.5,,,,79,,,,,, ,,,,,,,,,,,7.9,,,,,,
24.05.2020 04:00,11.6,,,,78,,,,,, ,,,,,,,,,,,7.8,,,,,,
24.05.2020 03:00,11.1,,,,77,,,,,, ,,,,,,,,,,,7.2,,,,,,
24.05.2020 02:00,11.2,,,,73,,,,,, ,,,,,,,,,,,6.5,,,,,,
24.05.2020 01:00,11.9,,,,69,,,,,, ,,,,,,,,,,,6.4,,,,,,
24.05.2020 00:00,15.3,,,,65,,,,,, ,,,,,,,,,,,8.8,No precipitation,6,,,,
23.05.2020 23:00,12.5,,,,65,,,,,, ,,,,,,,,,,,6.0,,,,,,
23.05.2020 22:00,12.9,,,,59,,,,,, ,,,,,,,,,,,5.1,,,,,,
23.05.2020 21:00,13.8,,,,53,,,,,, ,,,,,,,,,,,4.3,,,,,,
23.05.2020 20:00,14.6,,,,46,,,,,, ,,,,,,,,,,,3.0,,,,,,
23.05.2020 19:00,15.4,,,,43,,,,,, ,,,,,,,,,,,2.7,,,,,,
23.05.2020 18:00,16.5,,,,42,,,,,, ,,,,19.7,,,,,,,3.4,1,12,,,,
23.05.2020 17:00,17.2,,,,37,,,,,, ,,,,,,,,,,,2.3,,,,,,
23.05.2020 16:00,18.5,,,,38,,,,,, ,,,,,,,,,,,3.8,,,,,,
23.05.2020 15:00,19.0,,,,35,,,,,, ,,,,,,,,,,,3.3,,,,,,
23.05.2020 14:00,18.8,,,,37,,,,,, ,,,,,,,,,,,3.8,,,,,,
23.05.2020 13:00,15.3,,,,62,,,,,, ,,,,,,,,,,,8.1,,,,,,
23.05.2020 12:00,16.2,,,,46,,,,,, ,,,,,,,,,,,4.6,No precipitation,6,,,,
23.05.2020 11:00,17.2,,,,40,,,,,, ,,,,,,,,,,,3.5,,,,,,
23.05.2020 10:00,17.8,,,,43,,,,,, ,,,,,,,,,,,5.0,,,,,,
23.05.2020 09:00,15.1,,,,52,,,,,, ,,,,,,,,,,,5.2,,,,,,
23.05.2020 08:00,14.4,,,,59,,,,,, ,,,,,,,,,,,6.5,,,,,,
23.05.2020 07:00,13.4,,,,65,,,,,, ,,,,,,,,,,,6.8,,,,,,
23.05.2020 06:00,12.1,,,,72,,,,,, ,,,11.5,,,,,,,,7.2,No precipitation,12,,,,
23.05.2020 05:00,11.7,,,,75,,,,,, ,,,,,,,,,,,7.3,,,,,,
23.05.2020 04:00,11.9,,,,75,,,,,, ,,,,,,,,,,,7.6,,,,,,
23.05.2020 03:00,12.1,,,,71,,,,,, ,,,,,,,,,,,7.0,,,,,,
23.05.2020 02:00,12.5,,,,74,,,,,, ,,,,,,,,,,,8.0,,,,,,
23.05.2020 01:00,12.9,,,,75,,,,,, ,,,,,,,,,,,8.5,,,,,,
23.05.2020 00:00,12.1,,,,68,,,,,, ,,,,,,,,,,,6.4,No precipitation,6,,,,
22.05.2020 23:00,13.8,,,,73,,,,,, ,,,,,,,,,,,9.0,,,,,,
22.05.2020 22:00,14.5,,,,72,,,,,, ,,,,,,,,,,,9.5,,,,,,
22.05.2020 21:00,15.2,,,,69,,,,,, ,,,,,,,,,,,9.5,,,,,,
22.05.2020 20:00,16.2,,,,63,,,,,, ,,,,,,,,,,,9.0,,,,,,
22.05.2020 19:00,17.2,,,,60,,,,,, ,,,,,,,,,,,9.2,,,,,,
22.05.2020 18:00,18.5,,,,53,,,,,, ,,,,22.6,,,,,,,8.7,No precipitation,12,,,,
22.05.2020 17:00,19.9,,,,40,,,,,, ,,,,,,,,,,,5.9,,,,,,
22.05.2020 16:00,21.2,,,,36,,,,,, ,,,,,,,,,,,5.6,,,,,,
22.05.2020 15:00,21.9,,,,30,,,,,, ,,,,,,,,,,,3.6,,,,,,
22.05.2020 14:00,21.8,,,,29,,,,,, ,,,,,,,,,,,3.1,,,,,,
22.05.2020 13:00,21.7,,,,31,,,,,, ,,,,,,,,,,,3.6,,,,,,
22.05.2020 12:00,21.2,,,,32,,,,,, ,,,,,,,,,,,3.8,No precipitation,6,,,,
22.05.2020 11:00,20.5,,,,38,,,,,, ,,,,,,,,,,,5.6,,,,,,
22.05.2020 10:00,19.3,,,,52,,,,,, ,,,,,,,,,,,9.2,,,,,,
22.05.2020 09:00,18.5,,,,63,,,,,, ,,,,,,,,,,,11.2,,,,,,
22.05.2020 08:00,17.6,,,,69,,,,,, ,,,,,,,,,,,11.8,,,,,,
22.05.2020 07:00,17.6,,,,68,,,,,, ,,,,,,,,,,,11.5,,,,,,
22.05.2020 06:00,17.4,,,,65,,,,,, ,,,17.4,,,,,,,,10.7,No precipitation,12,,,,
22.05.2020 05:00,18.2,,,,54,,,,,, ,,,,,,,,,,,8.8,,,,,,
22.05.2020 04:00,19.2,,,,51,,,,,, ,,,,,,,,,,,8.9,,,,,,
22.05.2020 03:00,20.2,,,,53,,,,,, ,,,,,,,,,,,10.4,,,,,,
22.05.2020 02:00,20.7,,,,46,,,,,, ,,,,,,,,,,,8.6,,,,,,
22.05.2020 01:00,19.8,,,,36,,,,,, ,,,,,,,,,,,4.1,,,,,,
22.05.2020 00:00,13.2,,,,74,,,,,, ,,,,,,,,,,,8.6,No precipitation,6,,,,
21.05.2020 23:00,19.6,,,,39,,,,,, ,,,,,,,,,,,5.3,,,,,,
21.05.2020 22:00,19.9,,,,40,,,,,, ,,,,,,,,,,,5.9,,,,,,
21.05.2020 21:00,21.1,,,,37,,,,,, ,,,,,,,,,,,5.7,,,,,,
21.05.2020 20:00,22.5,,,,37,,,,,, ,,,,,,,,,,,6.9,,,,,,
21.05.2020 19:00,24.6,,,,32,,,,,, ,,,,,,,,,,,6.8,,,,,,
21.05.2020 18:00,25.6,,,,35,,,,,, ,,,,27.7,,,,,,,9.1,No precipitation,12,,,,
21.05.2020 17:00,26.6,,,,29,,,,,, ,,,,,,,,,,,7.0,,,,,,
21.05.2020 16:00,27.2,,,,30,,,,,, ,,,,,,,,,,,8.3,,,,,,
21.05.2020 15:00,27.3,,,,27,,,,,, ,,,,,,,,,,,6.5,,,,,,
21.05.2020 14:00,27.5,,,,28,,,,,, ,,,,,,,,,,,7.6,,,,,,
21.05.2020 13:00,26.5,,,,32,,,,,, ,,,,,,,,,,,8.3,,,,,,
21.05.2020 12:00,25.9,,,,45,,,,,, ,,,,,,,,,,,13.0,No precipitation,6,,,,
21.05.2020 11:00,24.6,,,,49,,,,,, ,,,,,,,,,,,13.0,,,,,,
21.05.2020 10:00,23.6,,,,51,,,,,, ,,,,,,,,,,,12.7,,,,,,
21.05.2020 09:00,22.1,,,,54,,,,,, ,,,,,,,,,,,12.3,,,,,,
21.05.2020 08:00,20.2,,,,60,,,,,, ,,,,,,,,,,,12.1,,,,,,
21.05.2020 07:00,17.9,,,,66,,,,,, ,,,,,,,,,,,11.5,,,,,,
21.05.2020 06:00,16.0,,,,81,,,,,, ,,,14.4,,,,,,,,12.7,No precipitation,12,,,,
21.05.2020 05:00,14.9,,,,83,,,,,, ,,,,,,,,,,,12.1,,,,,,
21.05.2020 04:00,14.5,,,,82,,,,,, ,,,,,,,,,,,11.5,,,,,,
21.05.2020 03:00,14.7,,,,78,,,,,, ,,,,,,,,,,,10.9,,,,,,
21.05.2020 02:00,15.7,,,,73,,,,,, ,,,,,,,,,,,10.9,,,,,,
21.05.2020 01:00,17.0,,,,64,,,,,, ,,,,,,,,,,,10.2,,,,,,
21.05.2020 00:00,19.3,,,,38,,,,,, ,,,,,,,,,,,4.5,No precipitation,6,,,,
20.05.2020 23:00,18.2,,,,53,,,,,, ,,,,,,,,,,,8.5,,,,,,
20.05.2020 22:00,19.0,,,,47,,,,,, ,,,,,,,,,,,7.4,,,,,,
20.05.2020 21:00,20.1,,,,41,,,,,, ,,,,,,,,,,,6.5,,,,,,
20.05.2020 20:00,21.9,,,,37,,,,,, ,,,,,,,,,,,6.5,,,,,,
20.05.2020 19:00,23.3,,,,36,,,,,, ,,,,,,,,,,,7.5,,,,,,
20.05.2020 18:00,24.6,,,,34,,,,,, ,,,,27.5,,,,,,,7.5,No precipitation,12,,,,
20.05.2020 17:00,26.2,,,,31,,,,,, ,,,,,,,,,,,7.6,,,,,,
20.05.2020 16:00,26.2,,,,29,,,,,, ,,,,,,,,,,,7.0,,,,,,
20.05.2020 15:00,27.1,,,,34,,,,,, ,,,,,,,,,,,9.8,,,,,,
20.05.2020 14:00,26.8,,,,36,,,,,, ,,,,,,,,,,,10.6,,,,,,
20.05.2020 13:00,26.7,,,,40,,,,,, ,,,,,,,,,,,12.0,,,,,,
20.05.2020 12:00,26.2,,,,43,,,,,, ,,,,,,,,,,,12.5,No precipitation,6,,,,
20.05.2020 11:00,25.7,,,,44,,,,,, ,,,,,,,,,,,12.6,,,,,,
20.05.2020 10:00,23.9,,,,45,,,,,, ,,,,,,,,,,,11.2,,,,,,
20.05.2020 09:00,22.4,,,,48,,,,,, ,,,,,,,,,,,10.9,,,,,,
20.05.2020 08:00,20.0,,,,59,,,,,, ,,,,,,,,,,,11.6,,,,,,
20.05.2020 07:00,17.0,,,,70,,,,,, ,,,,,,,,,,,11.4,,,,,,
20.05.2020 06:00,14.7,,,,81,,,,,, ,,,13.0,,,,,,,,11.5,No precipitation,12,,,,
20.05.2020 05:00,13.1,,,,84,,,,,, ,,,,,,,,,,,10.5,,,,,,
20.05.2020 04:00,13.2,,,,82,,,,,, ,,,,,,,,,,,10.2,,,,,,
20.05.2020 03:00,14.1,,,,80,,,,,, ,,,,,,,,,,,10.6,,,,,,
20.05.2020 02:00,14.5,,,,76,,,,,, ,,,,,,,,,,,10.3,,,,,,
20.05.2020 01:00,15.3,,,,75,,,,,, ,,,,,,,,,,,10.9,,,,,,
20.05.2020 00:00,16.0,,,,71,,,,,, ,,,,,,,,,,,10.7,No precipitation,6,,,,
19.05.2020 23:00,16.9,,,,64,,,,,, ,,,,,,,,,,,10.1,,,,,,
19.05.2020 22:00,18.6,,,,61,,,,,, ,,,,,,,,,,,11.0,,,,,,
19.05.2020 21:00,19.5,,,,61,,,,,, ,,,,,,,,,,,11.8,,,,,,
19.05.2020 20:00,21.6,,,,53,,,,,, ,,,,,,,,,,,11.7,,,,,,
19.05.2020 19:00,23.1,,,,48,,,,,, ,,,,,,,,,,,11.6,,,,,,
19.05.2020 18:00,24.1,,,,46,,,,,, ,,,,26.2,,,,,,,11.7,No precipitation,12,,,,
19.05.2020 17:00,25.4,,,,42,,,,,, ,,,,,,,,,,,11.4,,,,,,
19.05.2020 16:00,25.8,,,,41,,,,,, ,,,,,,,,,,,11.6,,,,,,
19.05.2020 15:00,25.1,,,,39,,,,,, ,,,,,,,,,,,10.1,,,,,,
19.05.2020 14:00,25.0,,,,40,,,,,, ,,,,,,,,,,,10.6,,,,,,
19.05.2020 13:00,24.4,,,,42,,,,,, ,,,,,,,,,,,10.5,,,,,,
19.05.2020 12:00,23.0,,,,43,,,,,, ,,,,,,,,,,,9.8,No precipitation,6,,,,
19.05.2020 11:00,21.3,,,,53,,,,,, ,,,,,,,,,,,11.2,,,,,,
19.05.2020 10:00,20.0,,,,56,,,,,, ,,,,,,,,,,,11.0,,,,,,
19.05.2020 09:00,17.2,,,,66,,,,,, ,,,,,,,,,,,10.7,,,,,,
19.05.2020 08:00,16.1,,,,72,,,,,, ,,,,,,,,,,,11.1,,,,,,
19.05.2020 07:00,14.4,,,,80,,,,,, ,,,,,,,,,,,10.9,,,,,,
19.05.2020 06:00,13.7,,,,82,,,,,, ,,,12.3,,,,,,,,10.6,No precipitation,12,,,,
19.05.2020 05:00,12.5,,,,79,,,,,, ,,,,,,,,,,,9.0,,,,,,
19.05.2020 04:00,12.7,,,,77,,,,,, ,,,,,,,,,,,8.7,,,,,,
19.05.2020 03:00,12.8,,,,74,,,,,, ,,,,,,,,,,,8.3,,,,,,
19.05.2020 02:00,13.4,,,,69,,,,,, ,,,,,,,,,,,7.8,,,,,,
19.05.2020 01:00,14.0,,,,63,,,,,, ,,,,,,,,,,,6.9,,,,,,
19.05.2020 00:00,14.7,,,,59,,,,,, ,,,,,,,,,,,6.6,No precipitation,6,,,,
18.05.2020 23:00,15.4,,,,58,,,,,, ,,,,,,,,,,,7.1,,,,,,
18.05.2020 22:00,16.2,,,,57,,,,,, ,,,,,,,,,,,7.7,,,,,,
18.05.2020 21:00,17.2,,,,48,,,,,, ,,,,,,,,,,,5.9,,,,,,
18.05.2020 20:00,18.6,,,,38,,,,,, ,,,,,,,,,,,4.0,,,,,,
18.05.2020 19:00,20.1,,,,37,,,,,, ,,,,,,,,,,,4.9,,,,,,
18.05.2020 18:00,21.6,,,,33,,,,,, ,,,,24.2,,,,,,,4.8,No precipitation,12,,,,
18.05.2020 17:00,23.0,,,,30,,,,,, ,,,,,,,,,,,4.3,,,,,,
18.05.2020 16:00,23.1,,,,30,,,,,, ,,,,,,,,,,,4.5,,,,,,
18.05.2020 15:00,23.7,,,,28,,,,,, ,,,,,,,,,,,4.1,,,,,,
