# Weather station Valley (airport), UK, METAR=EGOV,selection from 03.02.2020 till 20.11.2020, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/metar.php?metar=EGOV&lang=en
#
"Local time in Valley (airport)";"T";"P0";"P";"U";"DD";"Ff";"ff10";"WW";"W'W'";"c";"VV";"Td";
"16.07.2020 23:50";"16.0";"764.9";"765.0";"77";"Wind blowing from the west";"4";"";"";"";"Broken clouds (60-90%) 1380 m";"10.0 and more";"12.0";
"16.07.2020 22:50";"16.0";"765.7";"765.8";"83";"Wind blowing from the west-southwest";"3";"";"";"";"Broken clouds (60-90%) 1470 m";"10.0 and more";"13.0";
"16.07.2020 21:50";"15.0";"765.7";"765.8";"88";"Wind blowing from the south-west";"3";"";"";"";"Broken clouds (60-90%) 1500 m";"10.0 and more";"13.0";
"16.07.2020 20:50";"16.0";"765.7";"765.8";"88";"Wind blowing from the south-west";"3";"";"";"";"Broken clouds (60-90%) 1500 m";"10.0 and more";"14.0";
"16.07.2020 19:50";"16.0";"765.7";"765.8";"88";"Wind blowing from the south-southwest";"3";"";"";"";"Overcast (100%) 1500 m";"10.0 and more";"14.0";
"16.07.2020 18:50";"16.0";"765.7";"765.8";"88";"Wind blowing from the south-southwest";"5";"";"";"";"Overcast (100%) 1260 m";"10.0 and more";"14.0";
"16.07.2020 17:50";"17.0";"765.7";"765.8";"88";"Wind blowing from the south-west";"6";"";"";"";"Scattered clouds (40-50%) 1170 m, broken clouds (60-90%) 1500 m";"10.0 and more";"15.0";
"16.07.2020 17:20";"17.0";"765.7";"765.8";"88";"Wind blowing from the south-west";"5";"";"";"";"Broken clouds (60-90%) 1230 m, broken clouds (60-90%) 1740 m";"10.0 and more";"15.0";
"16.07.2020 16:50";"17.0";"765.7";"765.8";"88";"Wind blowing from the south-southwest";"5";"";"";"";"Few clouds (10-30%) 540 m, broken clouds (60-90%) 1710 m";"10.0 and more";"15.0";
"16.07.2020 16:24";"17.0";"765.7";"765.8";"88";"Wind blowing from the south-southwest";"5";"";"";"";"Few clouds (10-30%) 540 m, broken clouds (60-90%) 1590 m";"10.0 and more";"15.0";
"16.07.2020 15:50";"17.0";"765.7";"765.8";"83";"Wind blowing from the south-southwest";"5";"";"";"";"Few clouds (10-30%) 540 m, broken clouds (60-90%) 1500 m";"10.0 and more";"14.0";
"16.07.2020 14:50";"17.0";"765.7";"765.8";"83";"Wind blowing from the south-southwest";"5";"";"";"";"Few clouds (10-30%) 450 m, broken clouds (60-90%) 1350 m";"10.0 and more";"14.0";
"16.07.2020 13:50";"17.0";"766.5";"766.6";"83";"Wind blowing from the south-southwest";"4";"";"";"";"Few clouds (10-30%) 420 m, broken clouds (60-90%) 1440 m";"10.0 and more";"14.0";
"16.07.2020 13:22";"17.0";"766.5";"766.6";"83";"Wind blowing from the south";"4";"";"";"";"Few clouds (10-30%) 540 m, broken clouds (60-90%) 1410 m";"10.0 and more";"14.0";
"16.07.2020 12:50";"17.0";"766.5";"766.6";"83";"Wind blowing from the south";"4";"";"";"";"Few clouds (10-30%) 420 m, scattered clouds (40-50%) 540 m, broken clouds (60-90%) 1380 m";"10.0 and more";"14.0";
"16.07.2020 12:20";"17.0";"766.5";"766.6";"88";"Wind blowing from the south";"5";"";"";"";"Few clouds (10-30%) 360 m, scattered clouds (40-50%) 480 m, broken clouds (60-90%) 1500 m";"10.0 and more";"15.0";
"16.07.2020 11:50";"16.0";"766.5";"766.6";"83";"Wind blowing from the south-southwest";"4";"";"";"";"Scattered clouds (40-50%) 360 m, overcast (100%) 870 m";"10.0 and more";"13.0";
"16.07.2020 10:50";"16.0";"766.5";"766.6";"88";"Wind blowing from the south-west";"4";"";"";"";"Scattered clouds (40-50%) 270 m, broken clouds (60-90%) 540 m, overcast (100%) 780 m";"10.0 and more";"14.0";
"16.07.2020 10:20";"16.0";"766.5";"766.6";"88";"Wind blowing from the west";"4";"";"";"";"Scattered clouds (40-50%) 270 m, broken clouds (60-90%) 570 m, overcast (100%) 750 m";"10.0 and more";"14.0";
"16.07.2020 09:50";"16.0";"766.5";"766.6";"88";"Wind blowing from the west-southwest";"3";"";"";"";"Scattered clouds (40-50%) 300 m, overcast (100%) 630 m";"10.0 and more";"14.0";
"16.07.2020 09:35";"16.0";"765.7";"765.8";"83";"Wind blowing from the west-southwest";"4";"";"";"";"Scattered clouds (40-50%) 330 m, overcast (100%) 630 m";"10.0 and more";"13.0";
"16.07.2020 08:50";"15.0";"765.7";"765.8";"94";"Wind blowing from the south-west";"3";"";"";"";"Few clouds (10-30%) 210 m, scattered clouds (40-50%) 510 m, overcast (100%) 600 m";"10.0 and more";"14.0";
"16.07.2020 08:20";"15.0";"765.7";"765.8";"88";"Wind blowing from the west";"4";"";"";"";"Few clouds (10-30%) 210 m, overcast (100%) 600 m";"10.0 and more";"13.0";
"16.07.2020 07:53";"15.0";"765.7";"765.8";"88";"Wind blowing from the west";"5";"";"";"";"Few clouds (10-30%) 210 m, scattered clouds (40-50%) 420 m, broken clouds (60-90%) 540 m";"10.0 and more";"13.0";
"16.07.2020 07:50";"15.0";"765.7";"765.8";"88";"Wind blowing from the west";"5";"";"";"";"Few clouds (10-30%) 210 m, scattered clouds (40-50%) 420 m, broken clouds (60-90%) 540 m";"10.0 and more";"13.0";
"16.07.2020 07:20";"15.0";"765.7";"765.8";"88";"Wind blowing from the west";"6";"";"";"";"Scattered clouds (40-50%) 210 m, broken clouds (60-90%) 390 m, overcast (100%) 450 m";"10.0 and more";"13.0";
"16.07.2020 06:50";"15.0";"765.7";"765.8";"94";"Wind blowing from the west-northwest";"5";"";"";"";"Few clouds (10-30%) 150 m, broken clouds (60-90%) 240 m, overcast (100%) 420 m";"10.0 and more";"14.0";
"16.07.2020 06:20";"15.0";"765.7";"765.8";"94";"Wind blowing from the west-northwest";"5";"";"Light drizzle";"";"Few clouds (10-30%) 150 m, broken clouds (60-90%) 210 m, overcast (100%) 270 m";"10.0 and more";"14.0";
"16.07.2020 05:50";"15.0";"764.9";"765.0";"88";"Wind blowing from the west";"3";"";"Light drizzle";"";"Few clouds (10-30%) 180 m, broken clouds (60-90%) 240 m, overcast (100%) 390 m";"10.0 and more";"13.0";
"16.07.2020 04:50";"15.0";"764.9";"765.0";"88";"Wind blowing from the west";"4";"";"";"";"Broken clouds (60-90%) 300 m, scattered clouds (40-50%) 600 m";"10.0 and more";"13.0";
"16.07.2020 03:50";"15.0";"764.9";"765.0";"88";"Wind blowing from the west-northwest";"4";"";"";"";"Overcast (100%) 540 m";"10.0 and more";"13.0";
"16.07.2020 02:50";"15.0";"764.9";"765.0";"88";"Wind blowing from the west-northwest";"4";"";"";"";"Overcast (100%) 630 m";"10.0 and more";"13.0";
"16.07.2020 01:50";"15.0";"764.2";"764.3";"88";"Wind blowing from the north-west";"3";"";"";"";"Broken clouds (60-90%) 600 m";"10.0 and more";"13.0";
"16.07.2020 00:50";"15.0";"764.2";"764.3";"88";"Wind blowing from the north-west";"4";"";"";"";"Overcast (100%) 660 m";"10.0 and more";"13.0";
"15.07.2020 23:50";"15.0";"764.2";"764.3";"82";"Wind blowing from the north-west";"5";"";"";"";"Broken clouds (60-90%) 810 m";"10.0 and more";"12.0";
"15.07.2020 22:50";"15.0";"764.2";"764.3";"82";"Wind blowing from the north-west";"6";"";"";"";"Overcast (100%) 780 m";"10.0 and more";"12.0";
"15.07.2020 21:50";"15.0";"764.2";"764.3";"88";"Wind blowing from the west";"3";"";"";"";"Overcast (100%) 660 m";"10.0 and more";"13.0";
"15.07.2020 20:50";"15.0";"764.2";"764.3";"88";"Wind blowing from the west";"3";"";"";"";"Overcast (100%) 570 m";"10.0 and more";"13.0";
"15.07.2020 19:50";"15.0";"763.4";"763.5";"88";"Wind blowing from the south-west";"4";"";"";"";"Overcast (100%) 570 m";"10.0 and more";"13.0";
"15.07.2020 18:50";"15.0";"763.4";"763.5";"88";"Wind blowing from the west-southwest";"3";"";"";"";"Broken clouds (60-90%) 630 m, broken clouds (60-90%) 750 m";"10.0 and more";"13.0";
"15.07.2020 17:50";"16.0";"762.7";"762.8";"83";"Wind blowing from the west";"3";"";"";"";"Broken clouds (60-90%) 660 m, broken clouds (60-90%) 1140 m";"10.0 and more";"13.0";
"15.07.2020 17:20";"16.0";"762.7";"762.8";"83";"Wind blowing from the north-west";"4";"";"";"";"Broken clouds (60-90%) 750 m, broken clouds (60-90%) 1140 m";"10.0 and more";"13.0";
"15.07.2020 16:50";"15.0";"762.7";"762.8";"82";"Wind blowing from the west";"4";"";"";"";"Few clouds (10-30%) 360 m, broken clouds (60-90%) 750 m, broken clouds (60-90%) 1350 m";"10.0 and more";"12.0";
"15.07.2020 16:20";"16.0";"762.7";"762.8";"83";"Wind blowing from the west";"4";"";"";"";"Few clouds (10-30%) 330 m, scattered clouds (40-50%) 720 m, broken clouds (60-90%) 1350 m";"10.0 and more";"13.0";
"15.07.2020 15:50";"16.0";"762.7";"762.8";"77";"Wind blowing from the west-northwest";"5";"";"";"";"Few clouds (10-30%) 330 m, broken clouds (60-90%) 1350 m";"10.0 and more";"12.0";
"15.07.2020 15:20";"16.0";"762.7";"762.8";"77";"Wind blowing from the west-northwest";"6";"";"";"";"Few clouds (10-30%) 330 m, broken clouds (60-90%) 690 m, broken clouds (60-90%) 960 m";"10.0 and more";"12.0";
"15.07.2020 14:50";"16.0";"762.7";"762.8";"83";"Wind blowing from the west";"5";"";"";"";"Few clouds (10-30%) 330 m, broken clouds (60-90%) 690 m, broken clouds (60-90%) 1020 m";"10.0 and more";"13.0";
"15.07.2020 14:20";"15.0";"762.7";"762.8";"88";"Wind blowing from the west";"5";"";"";"";"Few clouds (10-30%) 210 m, broken clouds (60-90%) 630 m, broken clouds (60-90%) 900 m";"10.0 and more";"13.0";
"15.07.2020 13:50";"16.0";"762.7";"762.8";"83";"Wind blowing from the west";"5";"";"";"";"Few clouds (10-30%) 210 m, broken clouds (60-90%) 720 m, broken clouds (60-90%) 1140 m";"10.0 and more";"13.0";
"15.07.2020 13:20";"16.0";"762.7";"762.8";"83";"Wind blowing from the west";"6";"";"";"";"Few clouds (10-30%) 210 m, scattered clouds (40-50%) 660 m, broken clouds (60-90%) 960 m";"10.0 and more";"13.0";
"15.07.2020 12:50";"15.0";"762.7";"762.8";"88";"Wind blowing from the west";"6";"";"";"";"Few clouds (10-30%) 210 m, broken clouds (60-90%) 660 m";"10.0 and more";"13.0";
"15.07.2020 12:19";"15.0";"762.7";"762.8";"88";"Wind blowing from the west";"7";"";"";"";"Scattered clouds (40-50%) 210 m, broken clouds (60-90%) 720 m";"10.0 and more";"13.0";
"15.07.2020 11:50";"15.0";"762.7";"762.8";"94";"Wind blowing from the west";"7";"";"";"";"Few clouds (10-30%) 210 m, broken clouds (60-90%) 240 m, overcast (100%) 750 m";"10.0 and more";"14.0";
"15.07.2020 11:20";"14.0";"761.9";"762.0";"94";"Wind blowing from the west";"8";"";"";"";"Few clouds (10-30%) 210 m, scattered clouds (40-50%) 300 m, overcast (100%) 750 m";"10.0 and more";"13.0";
"15.07.2020 10:50";"14.0";"761.9";"762.0";"94";"Wind blowing from the west";"7";"";"";"";"Few clouds (10-30%) 150 m, broken clouds (60-90%) 240 m, overcast (100%) 450 m";"10.0 and more";"13.0";
"15.07.2020 10:20";"13.0";"761.9";"762.0";"100";"Wind blowing from the west-northwest";"6";"";"Light drizzle";"";"Few clouds (10-30%) 120 m, broken clouds (60-90%) 150 m, overcast (100%) 450 m";"5.0";"13.0";
"15.07.2020 10:10";"13.0";"761.9";"762.0";"100";"Wind blowing from the west-northwest";"6";"";"Light drizzle";"";"Scattered clouds (40-50%) 90 m, broken clouds (60-90%) 180 m, overcast (100%) 450 m";"4.0";"13.0";
"15.07.2020 10:03";"13.0";"761.9";"762.0";"100";"Wind blowing from the west-northwest";"7";"";"Light drizzle";"";"Scattered clouds (40-50%) 120 m, broken clouds (60-90%) 210 m, overcast (100%) 450 m";"4.0";"13.0";
"15.07.2020 09:50";"14.0";"761.9";"762.0";"94";"Wind blowing from the west-northwest";"6";"";"Light drizzle";"";"Few clouds (10-30%) 150 m, broken clouds (60-90%) 210 m, overcast (100%) 450 m";"4.0";"13.0";
"15.07.2020 09:20";"14.0";"761.9";"762.0";"94";"Wind blowing from the west-northwest";"7";"";"Light drizzle";"";"Few clouds (10-30%) 180 m, broken clouds (60-90%) 210 m, overcast (100%) 1080 m";"9.0";"13.0";
"15.07.2020 08:50";"14.0";"761.9";"762.0";"94";"Wind blowing from the west-northwest";"6";"";"";"";"Few clouds (10-30%) 180 m, broken clouds (60-90%) 210 m, overcast (100%) 420 m";"10.0 and more";"13.0";
"15.07.2020 08:20";"14.0";"761.9";"762.0";"94";"Wind blowing from the west-northwest";"6";"";"Light drizzle";"";"Few clouds (10-30%) 150 m, broken clouds (60-90%) 180 m, overcast (100%) 450 m";"4.5";"13.0";
"15.07.2020 07:50";"14.0";"761.1";"761.2";"94";"Wind blowing from the west";"6";"";"Light drizzle";"";"Few clouds (10-30%) 150 m, broken clouds (60-90%) 180 m, overcast (100%) 450 m";"10.0 and more";"13.0";
"15.07.2020 07:20";"13.0";"761.1";"761.2";"100";"Wind blowing from the west";"6";"";"Light drizzle";"";"Few clouds (10-30%) 150 m, broken clouds (60-90%) 180 m, overcast (100%) 450 m";"9.0";"13.0";
"15.07.2020 06:50";"13.0";"761.1";"761.2";"100";"Wind blowing from the west-northwest";"6";"";"Light drizzle";"";"Scattered clouds (40-50%) 180 m, broken clouds (60-90%) 210 m, overcast (100%) 660 m";"5.0";"13.0";
"15.07.2020 06:20";"13.0";"761.1";"761.2";"94";"Wind blowing from the west-northwest";"6";"";"Light drizzle";"";"Few clouds (10-30%) 180 m, broken clouds (60-90%) 210 m, overcast (100%) 660 m";"10.0 and more";"12.0";
"15.07.2020 05:50";"13.0";"761.1";"761.2";"94";"Wind blowing from the west-northwest";"7";"";"Light drizzle";"";"Broken clouds (60-90%) 210 m, overcast (100%) 540 m";"6.0";"12.0";
"15.07.2020 04:50";"13.0";"761.1";"761.2";"94";"Wind blowing from the west-northwest";"7";"";"Mist";"Drizzle";"Few clouds (10-30%) 240 m, broken clouds (60-90%) 930 m";"8.0";"12.0";
"15.07.2020 03:50";"13.0";"761.1";"761.2";"94";"Wind blowing from the west";"6";"";"";"";"Few clouds (10-30%) 210 m, overcast (100%) 1410 m";"10.0 and more";"12.0";
"15.07.2020 02:50";"13.0";"761.1";"761.2";"94";"Wind blowing from the west";"5";"";"";"";"Few clouds (10-30%) 1200 m, overcast (100%) 1500 m";"10.0 and more";"12.0";
"15.07.2020 01:50";"13.0";"761.1";"761.2";"94";"Wind blowing from the west";"5";"";"";"";"Broken clouds (60-90%) 1500 m, broken clouds (60-90%) 2100 m";"10.0 and more";"12.0";
"15.07.2020 00:50";"13.0";"761.9";"762.0";"100";"Wind blowing from the west-northwest";"5";"";"";"Rain";"Few clouds (10-30%) 240 m, broken clouds (60-90%) 480 m, broken clouds (60-90%) 1290 m";"10.0 and more";"13.0";
"14.07.2020 23:50";"13.0";"761.9";"762.0";"100";"Wind blowing from the west";"6";"";"Light rain";"";"Few clouds (10-30%) 690 m, broken clouds (60-90%) 930 m";"10.0 and more";"13.0";
"14.07.2020 22:50";"13.0";"761.9";"762.0";"100";"Wind blowing from the west";"5";"";"Drizzle";"";"Few clouds (10-30%) 180 m, broken clouds (60-90%) 330 m";"3.6";"13.0";
"14.07.2020 21:50";"13.0";"761.9";"762.0";"100";"Wind blowing from the west";"5";"";"Drizzle";"";"Few clouds (10-30%) 150 m, broken clouds (60-90%) 900 m";"6.0";"13.0";
"14.07.2020 20:50";"13.0";"761.9";"762.0";"100";"Wind blowing from the west-southwest";"6";"";"Light drizzle";"";"Few clouds (10-30%) 120 m, broken clouds (60-90%) 1440 m";"10.0 and more";"13.0";
"14.07.2020 19:50";"13.0";"761.9";"762.0";"100";"Wind blowing from the west-southwest";"5";"";"Drizzle";"";"Scattered clouds (40-50%) 120 m, scattered clouds (40-50%) 330 m, broken clouds (60-90%) 1140 m";"7.0";"13.0";
"14.07.2020 18:50";"13.0";"761.9";"762.0";"94";"Wind blowing from the west-southwest";"6";"";"Rain, drizzle";"";"Broken clouds (60-90%) 90 m, broken clouds (60-90%) 540 m";"1.9";"12.0";
"14.07.2020 17:50";"13.0";"762.7";"762.8";"94";"Wind blowing from the south-west";"6";"";"";"Drizzle";"Few clouds (10-30%) 180 m, broken clouds (60-90%) 330 m, broken clouds (60-90%) 600 m";"10.0 and more";"12.0";
"14.07.2020 16:50";"13.0";"763.4";"763.5";"94";"Wind blowing from the west-southwest";"6";"";"Light rain, drizzle";"";"Broken clouds (60-90%) 120 m, overcast (100%) 450 m";"5.0";"12.0";
"14.07.2020 16:20";"13.0";"763.4";"763.5";"94";"Wind blowing from the west";"5";"";"Light drizzle";"";"Broken clouds (60-90%) 120 m, overcast (100%) 360 m";"4.0";"12.0";
"14.07.2020 16:13";"13.0";"763.4";"763.5";"94";"Wind blowing from the west";"5";"";"Light drizzle";"";"Broken clouds (60-90%) 150 m, overcast (100%) 390 m";"4.0";"12.0";
"14.07.2020 15:50";"13.0";"763.4";"763.5";"88";"Wind blowing from the west";"6";"";"Light rain, drizzle";"";"Scattered clouds (40-50%) 360 m, broken clouds (60-90%) 570 m";"10.0 and more";"11.0";
"14.07.2020 15:20";"14.0";"763.4";"763.5";"88";"Wind blowing from the west-southwest";"6";"";"Light rain";"";"Broken clouds (60-90%) 330 m, overcast (100%) 1800 m";"10.0 and more";"12.0";
"14.07.2020 14:50";"14.0";"763.4";"763.5";"88";"Wind blowing from the west-southwest";"5";"";"Light rain";"";"Few clouds (10-30%) 390 m, overcast (100%) 1890 m";"10.0 and more";"12.0";
"14.07.2020 14:20";"14.0";"763.4";"763.5";"82";"Wind blowing from the west-southwest";"5";"";"Light rain";"";"Few clouds (10-30%) 450 m, overcast (100%) 1920 m";"10.0 and more";"11.0";
"14.07.2020 13:50";"14.0";"763.4";"763.5";"82";"Wind blowing from the west";"5";"";"";"";"Few clouds (10-30%) 450 m, broken clouds (60-90%) 1110 m, broken clouds (60-90%) 5400 m";"10.0 and more";"11.0";
"14.07.2020 13:20";"15.0";"763.4";"763.5";"77";"Wind blowing from the west";"6";"";"";"";"Few clouds (10-30%) 450 m, broken clouds (60-90%) 5400 m";"10.0 and more";"11.0";
"14.07.2020 12:50";"15.0";"763.4";"763.5";"72";"Wind blowing from the west-northwest";"5";"";"";"";"Few clouds (10-30%) 450 m, broken clouds (60-90%) 5400 m";"10.0 and more";"10.0";
"14.07.2020 12:20";"14.0";"763.4";"763.5";"77";"Wind blowing from the west-northwest";"5";"";"";"";"Few clouds (10-30%) 480 m, broken clouds (60-90%) 5400 m";"10.0 and more";"10.0";
"14.07.2020 11:50";"14.0";"763.4";"763.5";"77";"Wind blowing from the west-northwest";"6";"";"";"";"Scattered clouds (40-50%) 450 m, broken clouds (60-90%) 5400 m";"10.0 and more";"10.0";
"14.07.2020 11:20";"15.0";"764.2";"764.3";"72";"Wind blowing from the west";"6";"";"";"";"Scattered clouds (40-50%) 480 m, broken clouds (60-90%) 5400 m";"10.0 and more";"10.0";
"14.07.2020 10:50";"14.0";"764.2";"764.3";"77";"Wind blowing from the west-northwest";"4";"";"";"";"Scattered clouds (40-50%) 480 m, scattered clouds (40-50%) 3600 m, broken clouds (60-90%) 5400 m";"10.0 and more";"10.0";
"14.07.2020 10:20";"14.0";"764.2";"764.3";"77";"Wind blowing from the north-west";"5";"";"";"";"Scattered clouds (40-50%) 450 m, scattered clouds (40-50%) 3600 m, broken clouds (60-90%) 5400 m";"10.0 and more";"10.0";
"14.07.2020 09:50";"14.0";"764.2";"764.3";"77";"Wind blowing from the north-west";"5";"";"";"";"Few clouds (10-30%) 480 m, scattered clouds (40-50%) 1110 m, broken clouds (60-90%) 4200 m";"10.0 and more";"10.0";
"14.07.2020 09:20";"14.0";"764.2";"764.3";"77";"Wind blowing from the north-west";"4";"";"";"";"Scattered clouds (40-50%) 480 m, broken clouds (60-90%) 4500 m";"10.0 and more";"10.0";
"14.07.2020 08:50";"14.0";"764.2";"764.3";"77";"Wind blowing from the north-west";"5";"";"";"";"Scattered clouds (40-50%) 390 m, broken clouds (60-90%) 6000 m";"10.0 and more";"10.0";
"14.07.2020 08:20";"13.0";"764.2";"764.3";"82";"Wind blowing from the north-west";"5";"";"";"";"Scattered clouds (40-50%) 390 m, scattered clouds (40-50%) 1260 m, broken clouds (60-90%) 6000 m";"10.0 and more";"10.0";
"14.07.2020 07:50";"13.0";"764.2";"764.3";"82";"Wind blowing from the north-west";"5";"";"";"";"Few clouds (10-30%) 420 m, broken clouds (60-90%) 1200 m, broken clouds (60-90%) 6000 m";"10.0 and more";"10.0";
"14.07.2020 07:20";"13.0";"764.2";"764.3";"88";"Wind blowing from the north-west";"5";"";"";"";"Few clouds (10-30%) 360 m, broken clouds (60-90%) 420 m, overcast (100%) 1290 m";"10.0 and more";"11.0";
"14.07.2020 06:50";"13.0";"764.2";"764.3";"88";"Wind blowing from the north-west";"5";"";"";"";"Few clouds (10-30%) 360 m, scattered clouds (40-50%) 540 m, overcast (100%) 1290 m";"10.0 and more";"11.0";
"14.07.2020 06:20";"13.0";"764.2";"764.3";"88";"Wind blowing from the north-west";"5";"";"";"";"Few clouds (10-30%) 420 m, scattered clouds (40-50%) 600 m, overcast (100%) 1140 m";"10.0 and more";"11.0";
"14.07.2020 05:50";"13.0";"764.2";"764.3";"88";"Wind blowing from the north-west";"4";"";"";"";"Few clouds (10-30%) 420 m, scattered clouds (40-50%) 600 m, overcast (100%) 1080 m";"10.0 and more";"11.0";
"14.07.2020 04:50";"13.0";"764.2";"764.3";"82";"Wind blowing from the north-northwest";"4";"";"";"";"Broken clouds (60-90%) 1290 m";"10.0 and more";"10.0";
"14.07.2020 03:50";"13.0";"764.2";"764.3";"94";"Wind blowing from the north";"2";"";"";"Drizzle";"Broken clouds (60-90%) 690 m, scattered clouds (40-50%) 1500 m";"10.0 and more";"12.0";
"14.07.2020 02:50";"13.0";"764.2";"764.3";"94";"Wind blowing from the north-northwest";"3";"";"Drizzle";"";"Few clouds (10-30%) 180 m, broken clouds (60-90%) 330 m";"6.0";"12.0";
"14.07.2020 01:50";"13.0";"764.2";"764.3";"94";"Wind blowing from the north-northwest";"3";"";"";"";"Few clouds (10-30%) 1080 m, broken clouds (60-90%) 1500 m";"10.0 and more";"12.0";
"14.07.2020 00:50";"14.0";"764.2";"764.3";"88";"Wind blowing from the north";"3";"";"";"";"Overcast (100%) 1500 m";"10.0 and more";"12.0";
"13.07.2020 23:50";"14.0";"764.2";"764.3";"88";"Wind blowing from the north-northwest";"4";"";"";"";"Broken clouds (60-90%) 1500 m";"10.0 and more";"12.0";
"13.07.2020 22:50";"15.0";"764.2";"764.3";"88";"Wind blowing from the west-northwest";"3";"";"";"Drizzle";"Scattered clouds (40-50%) 870 m, broken clouds (60-90%) 1500 m";"10.0 and more";"13.0";
